scenario_id,scan_id,t,pose_x,pose_y,pose_yaw,goal_x,goal_y,theta_deg,r_m,hit_x,hit_y,valid,noise_free_r_m,final_goal_x,final_goal_y
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,135.0,2.6957812309265137,-0.699999988079071,3.799999952316284,1,2.6870057582855225,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,135.5,0.0,,,0,2.7107646465301514,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,136.0,2.7439329624176025,-0.7675076127052307,3.799999952316284,1,2.7351574897766113,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,136.5,2.7689807415008545,-0.8021822571754456,3.799999952316284,1,2.7602052688598633,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,137.0,2.794705867767334,-0.8375005722045898,3.799999952316284,1,2.7859303951263428,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,137.5,0.0,,,0,2.8123557567596436,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,138.0,0.0,,,0,2.839505434036255,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,138.5,0.0,,,0,2.8674049377441406,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,139.0,2.9048564434051514,-0.9856999516487122,3.799999952316284,1,2.89608097076416,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,139.5,2.9343366622924805,-1.0246142148971558,3.799999952316284,1,2.9255611896514893,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,140.0,2.9646506309509277,-1.0643317699432373,3.799999952316284,1,2.9558751583099365,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,140.5,0.0,,,0,2.9870541095733643,1.6,5.7
5,0,0.0,1.2000000000000002,1.9000000000000001,-0.7853981633974485,2.0,1.1,141.0,0.0,,,0,3.019129991531372,1.6,5.7
