index(555),angle,range,intensity
374,249.44,303.0,0.0
375,249.98,303.0,0.0
376,250.56,302.0,0.0
377,251.14,301.0,0.0
378,251.72,301.0,0.0
379,252.28,300.0,0.0
380,252.84,299.0,0.0
381,253.42,298.0,0.0
382,253.97,298.0,0.0
383,254.55,297.0,0.0
384,255.11,297.0,0.0
385,255.66,297.0,0.0
386,256.23,296.0,0.0
387,256.80,296.0,0.0
388,258.48,295.0,0.0
389,259.03,295.0,0.0
390,259.61,294.0,0.0
391,260.17,294.0,0.0
392,260.72,294.0,0.0
393,261.28,294.0,0.0
394,261.84,294.0,0.0
395,262.39,294.0,0.0
396,262.95,294.0,0.0
397,265.19,294.0,0.0
398,265.73,294.0,0.0
399,266.30,294.0,0.0
400,266.86,294.0,0.0
401,267.41,294.0,0.0
402,267.95,295.0,0.0
403,268.52,295.0,0.0
404,269.06,295.0,0.0
405,269.61,296.0,0.0
406,270.17,296.0,0.0
407,270.72,296.0,0.0
408,271.27,297.0,0.0
409,271.81,298.0,0.0
410,272.36,298.0,0.0
411,272.91,299.0,0.0
412,273.47,299.0,0.0
413,275.14,301.0,0.0
414,275.69,302.0,0.0
415,276.23,303.0,0.0
416,276.73,306.0,0.0
417,277.27,309.0,0.0
418,277.75,315.0,0.0
419,280.16,302.0,0.0
420,280.66,306.0,0.0
421,281.19,309.0,0.0
422,281.69,312.0,0.0
423,282.25,313.0,0.0
424,284.42,318.0,0.0
425,284.95,320.0,0.0
426,285.50,321.0,0.0
427,286.03,323.0,0.0
428,286.56,325.0,0.0
429,287.11,326.0,0.0
430,287.67,327.0,0.0
431,288.20,329.0,0.0
432,288.73,331.0,0.0
433,289.27,333.0,0.0
434,289.81,335.0,0.0
435,290.34,337.0,0.0
436,290.88,339.0,0.0
437,291.41,342.0,0.0
438,291.95,344.0,0.0
439,292.48,346.0,0.0
440,293.00,349.0,0.0
441,293.56,350.0,0.0
442,294.09,353.0,0.0
443,294.63,356.0,0.0
444,295.17,358.0,0.0
445,295.66,361.0,0.0
446,296.19,363.0,0.0
447,296.72,366.0,0.0
448,297.25,369.0,0.0
449,297.78,372.0,0.0
450,298.31,375.0,0.0
451,298.86,376.0,0.0
452,299.44,375.0,0.0
453,300.00,375.0,0.0
454,300.56,374.0,0.0
455,301.09,376.0,100000.0
456,301.86,423.0,100000.0
457,302.41,424.0,0.0
458,302.95,426.0,0.0
459,303.50,427.0,0.0
460,304.05,428.0,0.0
461,304.61,428.0,0.0
462,305.14,433.0,0.0
463,305.67,438.0,0.0
464,306.19,444.0,100000.0
465,307.00,498.0,100000.0
466,307.58,497.0,0.0
467,308.14,495.0,0.0
468,308.69,497.0,0.0
469,309.20,504.0,0.0
470,309.75,509.0,0.0
471,310.30,513.0,0.0
472,310.83,518.0,0.0
473,311.36,523.0,0.0
474,311.89,530.0,0.0
475,312.42,536.0,0.0
476,312.95,542.0,0.0
477,313.50,548.0,0.0
478,314.02,555.0,0.0
479,314.53,566.0,0.0
480,315.05,578.0,0.0
481,317.28,586.0,0.0
482,317.80,596.0,0.0
483,318.31,609.0,0.0
484,318.83,622.0,0.0
485,319.36,631.0,0.0
486,319.89,641.0,0.0
487,320.41,649.0,0.0
488,320.95,659.0,0.0
489,321.48,669.0,0.0
490,322.00,679.0,0.0
491,322.53,693.0,0.0
492,323.06,703.0,0.0
493,323.59,715.0,0.0
494,324.11,727.0,0.0
495,324.66,739.0,0.0
496,325.17,754.0,0.0
497,325.70,765.0,0.0
498,326.23,782.0,0.0
499,326.77,798.0,0.0
500,327.28,811.0,0.0
501,327.81,827.0,0.0
502,328.38,829.0,0.0
503,328.91,835.0,0.0
504,329.47,840.0,0.0
505,330.00,852.0,0.0
506,330.55,867.0,0.0
507,331.06,886.0,0.0
508,331.59,905.0,0.0
509,332.13,924.0,0.0
510,332.64,943.0,0.0
511,333.19,962.0,0.0
512,333.72,985.0,0.0
513,334.23,1008.0,0.0
514,334.77,1032.0,0.0
515,335.30,1059.0,0.0
516,335.81,1087.0,0.0
517,336.34,1117.0,0.0
518,336.88,1152.0,0.0
519,337.41,1187.0,0.0
520,337.95,1223.0,0.0
521,338.47,1267.0,0.0
522,338.98,1312.0,0.0
523,339.47,1359.0,0.0
524,340.02,1417.0,0.0
525,341.11,1439.0,0.0
526,341.67,1431.0,0.0
527,342.23,1422.0,0.0
528,342.81,1411.0,0.0
529,343.38,1417.0,0.0
530,343.89,1494.0,0.0
531,344.45,1487.0,0.0
532,345.02,1480.0,0.0
533,345.59,1461.0,0.0
534,346.16,1445.0,0.0
535,346.73,1441.0,0.0
536,347.30,1435.0,0.0
537,347.86,1430.0,0.0
538,348.42,1434.0,0.0
539,348.97,1457.0,0.0
540,349.55,1429.0,0.0
541,350.11,1425.0,0.0
542,350.67,1421.0,0.0
543,351.23,1423.0,0.0
544,351.80,1426.0,0.0
545,352.38,1418.0,0.0
546,355.19,1412.0,0.0
547,355.75,1411.0,0.0
548,356.31,1410.0,0.0
549,356.88,1412.0,0.0
550,357.44,1414.0,0.0
551,358.00,1415.0,0.0
552,358.56,1416.0,0.0
553,359.13,1416.0,0.0
554,359.69,1418.0,0.0
