index(614),angle,range,intensity
415,247.89,1056.0,0.0
416,248.44,1068.0,0.0
417,248.98,1080.0,0.0
418,249.50,1111.0,0.0
419,250.02,1152.0,0.0
420,250.55,1191.0,0.0
421,251.05,1240.0,0.0
422,251.58,1290.0,0.0
423,252.09,1346.0,0.0
424,253.22,1344.0,0.0
425,253.78,1343.0,0.0
426,254.34,1341.0,0.0
427,254.89,1338.0,0.0
428,255.45,1336.0,0.0
429,256.02,1335.0,0.0
430,256.56,1333.0,0.0
431,257.13,1331.0,0.0
432,257.69,1331.0,0.0
433,258.23,1329.0,0.0
434,258.80,1329.0,0.0
435,259.36,1328.0,0.0
436,259.91,1327.0,0.0
437,260.48,1322.0,0.0
438,261.03,1323.0,0.0
439,261.59,1323.0,0.0
440,262.14,1323.0,0.0
441,262.70,1324.0,0.0
442,263.28,1321.0,0.0
443,263.83,1321.0,0.0
444,264.38,1325.0,0.0
445,264.94,1324.0,0.0
446,265.48,1324.0,0.0
447,266.05,1323.0,0.0
448,266.61,1326.0,0.0
449,267.16,1324.0,0.0
450,267.72,1326.0,0.0
451,268.28,1328.0,0.0
452,268.84,1327.0,0.0
453,269.36,1329.0,0.0
454,269.91,1331.0,0.0
455,270.47,1332.0,0.0
456,271.03,1333.0,0.0
457,271.59,1334.0,0.0
458,272.14,1335.0,0.0
459,273.83,1343.0,0.0
460,274.36,1348.0,0.0
461,274.92,1346.0,0.0
462,275.48,1346.0,0.0
463,276.05,1347.0,0.0
464,276.61,1349.0,0.0
465,277.16,1349.0,0.0
466,277.72,1348.0,0.0
467,278.28,1351.0,0.0
468,278.84,1353.0,0.0
469,279.39,1356.0,0.0
470,279.95,1360.0,0.0
471,280.52,1361.0,0.0
472,281.08,1365.0,0.0
473,281.63,1367.0,0.0
474,282.17,1370.0,0.0
475,282.73,1371.0,0.0
476,283.30,1376.0,0.0
477,283.86,1380.0,0.0
478,284.41,1383.0,0.0
479,284.97,1387.0,0.0
480,285.52,1396.0,0.0
481,286.08,1401.0,0.0
482,286.63,1406.0,0.0
483,287.19,1410.0,0.0
484,287.75,1415.0,0.0
485,288.30,1422.0,0.0
486,288.84,1427.0,0.0
487,289.41,1436.0,0.0
488,289.97,1443.0,0.0
489,290.52,1449.0,0.0
490,291.08,1461.0,0.0
491,291.61,1465.0,0.0
492,292.14,1474.0,0.0
493,292.69,1484.0,0.0
494,293.25,1495.0,0.0
495,293.78,1513.0,0.0
496,294.33,1537.0,0.0
497,294.88,1543.0,0.0
498,295.44,1550.0,0.0
499,295.98,1558.0,0.0
500,296.53,1564.0,0.0
501,297.08,1578.0,0.0
502,297.64,1586.0,0.0
503,298.17,1593.0,0.0
504,298.73,1600.0,0.0
505,299.28,1613.0,0.0
506,299.83,1623.0,0.0
507,300.38,1632.0,0.0
508,300.94,1643.0,0.0
509,301.48,1655.0,0.0
510,302.03,1664.0,0.0
511,302.58,1676.0,0.0
512,303.14,1685.0,0.0
513,303.67,1699.0,0.0
514,304.23,1712.0,0.0
515,304.78,1728.0,0.0
516,305.33,1744.0,0.0
517,305.86,1791.0,0.0
518,306.42,1801.0,0.0
519,306.95,1812.0,0.0
520,307.52,1821.0,0.0
521,308.06,1838.0,0.0
522,308.61,1857.0,0.0
523,309.16,1872.0,0.0
524,309.72,1886.0,0.0
525,310.25,1901.0,0.0
526,310.81,1915.0,0.0
527,311.36,1932.0,0.0
528,311.91,1951.0,0.0
529,312.45,1971.0,0.0
530,313.02,1988.0,0.0
531,313.58,2008.0,0.0
532,314.13,2025.0,0.0
533,314.67,2051.0,0.0
534,315.22,2076.0,0.0
535,315.78,2093.0,0.0
536,316.31,2124.0,0.0
537,316.88,2144.0,0.0
538,317.41,2172.0,0.0
539,317.97,2200.0,0.0
540,318.50,2228.0,0.0
541,319.06,2262.0,0.0
542,319.61,2272.0,0.0
543,320.17,2246.0,0.0
544,320.73,2220.0,0.0
545,321.30,2205.0,0.0
546,321.86,2186.0,0.0
547,322.41,2171.0,0.0
548,322.97,2158.0,0.0
549,323.53,2145.0,0.0
550,324.09,2130.0,0.0
551,324.64,2115.0,0.0
552,325.20,2112.0,0.0
553,325.77,2099.0,0.0
554,326.33,2086.0,0.0
555,326.88,2064.0,0.0
556,327.44,2053.0,0.0
557,328.02,2044.0,0.0
558,328.56,2033.0,0.0
559,329.13,2021.0,0.0
560,329.67,2019.0,0.0
561,330.25,1966.0,0.0
562,330.80,1958.0,0.0
563,331.36,1950.0,0.0
564,331.92,1942.0,0.0
565,332.48,1934.0,0.0
566,333.03,1930.0,0.0
567,333.59,1924.0,0.0
568,334.14,1919.0,0.0
569,334.70,1914.0,0.0
570,335.27,1902.0,0.0
571,335.84,1898.0,0.0
572,336.41,1892.0,0.0
573,336.95,1882.0,0.0
574,337.50,1872.0,0.0
575,338.05,1869.0,0.0
576,338.61,1862.0,0.0
577,339.44,1854.0,0.0
578,340.02,1844.0,0.0
579,340.56,1840.0,0.0
580,341.13,1836.0,0.0
581,341.67,1832.0,0.0
582,342.23,1823.0,0.0
583,342.80,1817.0,0.0
584,343.34,1814.0,0.0
585,343.91,1826.0,0.0
586,344.47,1838.0,0.0
587,345.02,1831.0,0.0
588,345.58,1826.0,0.0
589,346.14,1818.0,0.0
590,346.69,1812.0,0.0
591,347.27,1805.0,0.0
592,347.81,1800.0,0.0
593,348.38,1797.0,0.0
594,348.94,1790.0,0.0
595,349.48,1784.0,0.0
596,350.05,1778.0,0.0
597,350.61,1772.0,0.0
598,351.17,1767.0,0.0
599,351.73,1764.0,0.0
600,352.30,1760.0,0.0
601,352.84,1756.0,0.0
602,353.41,1748.0,0.0
603,353.97,1747.0,0.0
604,354.52,1747.0,0.0
605,355.08,1750.0,0.0
606,355.63,1753.0,0.0
607,356.19,1756.0,0.0
608,356.75,1765.0,0.0
609,357.30,1763.0,0.0
610,357.86,1768.0,0.0
611,358.41,1773.0,0.0
612,358.95,1780.0,0.0
613,359.52,1782.0,0.0
