index(578),angle,range,intensity
184,113.81,1877.0,0.0
185,114.38,1878.0,0.0
186,114.92,1887.0,0.0
187,115.47,1900.0,0.0
188,116.03,1912.0,0.0
189,116.59,1927.0,0.0
190,117.19,1932.0,0.0
191,117.72,1949.0,0.0
192,118.28,1959.0,0.0
193,118.84,1969.0,100000.0
194,121.30,632.0,100000.0
195,121.89,622.0,0.0
196,122.48,611.0,0.0
197,123.08,599.0,0.0
198,123.56,621.0,0.0
199,124.20,598.0,0.0
200,124.80,590.0,0.0
201,125.37,583.0,0.0
202,125.97,576.0,0.0
203,126.56,568.0,0.0
204,127.14,563.0,0.0
205,127.72,556.0,0.0
206,128.30,552.0,0.0
207,128.88,549.0,0.0
208,129.42,553.0,0.0
209,129.97,557.0,0.0
210,130.52,561.0,0.0
211,131.05,566.0,0.0
212,131.59,571.0,0.0
213,132.13,577.0,0.0
214,132.66,582.0,0.0
215,133.20,588.0,0.0
216,133.75,594.0,0.0
217,134.30,599.0,0.0
218,134.83,605.0,0.0
219,135.38,613.0,0.0
220,135.91,620.0,0.0
221,136.44,627.0,0.0
222,136.97,634.0,0.0
223,137.52,641.0,0.0
224,138.05,650.0,0.0
225,138.59,659.0,0.0
226,139.13,667.0,0.0
227,139.67,675.0,0.0
228,140.20,685.0,0.0
229,140.77,691.0,0.0
230,146.06,821.0,0.0
231,147.75,808.0,0.0
232,148.33,802.0,0.0
233,149.45,799.0,0.0
234,150.02,795.0,0.0
235,150.59,790.0,0.0
236,151.16,789.0,0.0
237,151.70,784.0,0.0
238,152.28,782.0,0.0
239,152.84,779.0,0.0
240,153.41,776.0,0.0
241,153.97,775.0,0.0
242,154.53,770.0,0.0
243,155.11,768.0,0.0
244,155.67,765.0,0.0
245,156.22,761.0,0.0
246,156.80,759.0,0.0
247,157.36,756.0,0.0
248,157.92,754.0,0.0
249,158.48,751.0,0.0
250,159.05,748.0,0.0
251,159.63,746.0,0.0
252,160.19,745.0,0.0
253,160.73,742.0,0.0
254,161.30,740.0,0.0
255,161.88,738.0,0.0
256,162.44,735.0,0.0
257,162.95,734.0,0.0
258,163.52,732.0,0.0
259,164.08,730.0,0.0
260,164.64,728.0,0.0
261,165.17,735.0,0.0
262,165.67,762.0,0.0
263,166.17,798.0,100000.0
264,168.91,3342.0,100000.0
265,169.44,3363.0,0.0
266,170.00,3365.0,0.0
267,170.56,3371.0,0.0
268,172.22,3509.0,0.0
269,172.75,3677.0,0.0
270,178.91,3614.0,0.0
271,186.20,3351.0,0.0
272,186.77,3155.0,0.0
273,187.34,3087.0,0.0
274,187.89,3062.0,0.0
275,188.45,3037.0,0.0
276,189.00,3046.0,0.0
277,189.56,3054.0,0.0
278,190.09,3169.0,100000.0
279,193.02,750.0,100000.0
280,193.63,720.0,0.0
281,194.22,712.0,0.0
282,194.77,710.0,0.0
283,195.33,707.0,0.0
284,195.88,709.0,0.0
285,196.42,717.0,0.0
286,196.97,719.0,0.0
287,197.52,721.0,0.0
288,198.06,723.0,0.0
289,198.61,727.0,0.0
290,199.16,731.0,0.0
291,199.72,732.0,0.0
292,200.25,737.0,0.0
293,200.80,743.0,0.0
294,201.36,738.0,0.0
295,201.91,746.0,0.0
296,202.44,749.0,0.0
297,203.00,752.0,0.0
298,203.53,755.0,0.0
299,204.08,761.0,0.0
300,204.63,763.0,0.0
301,205.19,767.0,0.0
302,205.72,771.0,0.0
303,206.27,776.0,0.0
304,206.83,782.0,0.0
305,207.39,786.0,0.0
306,207.92,793.0,0.0
307,208.48,797.0,0.0
308,209.02,801.0,0.0
309,209.58,806.0,0.0
310,210.11,813.0,0.0
311,210.66,821.0,0.0
312,211.20,818.0,0.0
313,211.78,814.0,0.0
314,212.34,803.0,0.0
315,212.92,794.0,0.0
316,213.48,784.0,0.0
317,214.08,775.0,0.0
318,214.66,765.0,0.0
319,215.22,758.0,0.0
320,215.80,749.0,0.0
321,216.36,740.0,0.0
322,216.94,733.0,0.0
323,217.50,726.0,0.0
324,218.08,720.0,0.0
325,218.66,712.0,0.0
326,219.23,706.0,0.0
327,219.80,700.0,0.0
328,220.38,694.0,0.0
329,220.94,688.0,0.0
330,221.50,683.0,0.0
331,222.08,678.0,0.0
332,222.64,673.0,0.0
333,223.22,668.0,0.0
334,223.78,663.0,0.0
335,224.36,658.0,0.0
336,224.92,653.0,0.0
337,225.48,649.0,0.0
338,226.05,645.0,0.0
339,226.63,642.0,0.0
340,227.19,637.0,0.0
341,227.75,634.0,0.0
342,228.31,631.0,0.0
343,228.88,628.0,0.0
344,229.45,626.0,0.0
345,230.03,622.0,0.0
346,230.58,619.0,0.0
347,231.14,617.0,0.0
348,231.70,615.0,0.0
349,232.27,613.0,0.0
350,232.81,610.0,0.0
351,233.39,607.0,0.0
352,233.94,606.0,0.0
353,234.50,604.0,0.0
354,235.06,602.0,0.0
355,235.61,601.0,0.0
356,236.19,599.0,0.0
357,236.72,602.0,0.0
358,237.27,606.0,0.0
359,237.78,614.0,0.0
360,238.39,596.0,0.0
361,238.97,592.0,0.0
362,239.53,590.0,0.0
363,240.08,588.0,0.0
364,240.66,585.0,0.0
365,241.20,583.0,0.0
366,241.78,580.0,0.0
367,242.33,578.0,0.0
368,242.89,576.0,0.0
369,243.45,574.0,0.0
370,244.02,573.0,0.0
371,244.58,571.0,0.0
372,245.14,568.0,0.0
373,245.70,565.0,0.0
374,246.27,563.0,0.0
375,246.83,561.0,0.0
376,247.38,560.0,0.0
377,247.94,558.0,0.0
378,248.50,557.0,0.0
379,249.06,555.0,0.0
380,249.61,555.0,0.0
381,250.17,552.0,0.0
382,250.73,552.0,0.0
383,251.28,551.0,0.0
384,251.84,550.0,0.0
385,252.38,549.0,0.0
386,252.92,547.0,0.0
387,253.48,546.0,0.0
388,254.06,545.0,0.0
389,254.61,544.0,0.0
390,255.17,543.0,0.0
391,255.73,542.0,0.0
392,256.28,542.0,0.0
393,256.86,541.0,0.0
394,257.42,540.0,0.0
395,257.97,539.0,0.0
396,258.53,539.0,0.0
397,259.09,539.0,0.0
398,259.64,539.0,0.0
399,260.20,539.0,0.0
400,260.77,539.0,0.0
401,261.33,538.0,0.0
402,261.89,538.0,0.0
403,262.45,538.0,0.0
404,263.00,536.0,0.0
405,263.56,538.0,0.0
406,264.13,537.0,0.0
407,264.67,537.0,0.0
408,265.23,538.0,0.0
409,265.80,537.0,0.0
410,266.34,538.0,0.0
411,266.91,538.0,0.0
412,267.45,539.0,0.0
413,268.00,539.0,0.0
414,268.56,540.0,0.0
415,269.13,541.0,0.0
416,269.67,540.0,0.0
417,270.23,540.0,0.0
418,270.80,540.0,0.0
419,271.33,543.0,0.0
420,271.89,543.0,0.0
421,272.45,543.0,0.0
422,273.00,544.0,0.0
423,273.56,545.0,0.0
424,274.11,546.0,0.0
425,274.69,548.0,0.0
426,275.23,549.0,0.0
427,275.78,550.0,0.0
428,276.34,551.0,100000.0
429,276.75,589.0,100000.0
430,277.30,593.0,0.0
431,277.88,587.0,0.0
432,278.44,586.0,0.0
433,279.00,584.0,0.0
434,279.56,584.0,0.0
435,280.11,586.0,0.0
436,280.66,587.0,0.0
437,281.22,588.0,0.0
438,281.77,590.0,0.0
439,282.31,592.0,0.0
440,282.88,594.0,0.0
441,283.41,595.0,0.0
442,283.97,597.0,0.0
443,284.53,599.0,0.0
444,285.06,601.0,0.0
445,285.63,603.0,0.0
446,286.17,605.0,0.0
447,286.72,607.0,0.0
448,287.27,609.0,0.0
449,287.83,611.0,0.0
450,288.38,613.0,0.0
451,288.92,615.0,0.0
452,289.48,618.0,0.0
453,290.02,620.0,0.0
454,290.56,623.0,0.0
455,291.13,625.0,0.0
456,291.66,628.0,0.0
457,292.22,631.0,0.0
458,292.77,634.0,0.0
459,293.31,637.0,0.0
460,293.86,640.0,0.0
461,294.42,643.0,0.0
462,294.95,646.0,0.0
463,295.50,649.0,0.0
464,296.06,653.0,0.0
465,296.64,657.0,0.0
466,297.17,660.0,0.0
467,297.73,664.0,0.0
468,298.28,667.0,0.0
469,298.81,672.0,0.0
470,299.38,676.0,0.0
471,299.92,680.0,0.0
472,300.45,684.0,0.0
473,301.00,689.0,0.0
474,301.55,695.0,0.0
475,302.09,698.0,0.0
476,302.64,704.0,0.0
477,303.19,709.0,0.0
478,303.72,714.0,0.0
479,304.27,721.0,0.0
480,304.81,726.0,0.0
481,305.36,731.0,0.0
482,305.91,738.0,0.0
483,306.45,744.0,0.0
484,306.98,750.0,0.0
485,307.53,756.0,0.0
486,308.08,763.0,0.0
487,308.61,770.0,0.0
488,309.16,777.0,0.0
489,309.70,784.0,0.0
490,310.25,791.0,0.0
491,310.78,800.0,0.0
492,311.33,808.0,0.0
493,311.88,816.0,0.0
494,312.42,824.0,0.0
495,312.97,832.0,0.0
496,313.50,842.0,0.0
497,314.03,852.0,0.0
498,314.58,862.0,0.0
499,315.11,872.0,0.0
500,315.66,882.0,0.0
501,316.20,893.0,0.0
502,316.73,904.0,0.0
503,317.28,916.0,0.0
504,317.83,927.0,0.0
505,318.33,940.0,0.0
506,318.86,954.0,0.0
507,319.39,969.0,0.0
508,319.92,985.0,0.0
509,320.44,1017.0,0.0
510,321.02,1000.0,0.0
511,321.58,999.0,0.0
512,322.14,978.0,0.0
513,322.73,957.0,0.0
514,323.30,950.0,0.0
515,323.86,945.0,0.0
516,324.44,937.0,0.0
517,324.98,934.0,0.0
518,325.56,931.0,0.0
519,326.09,933.0,0.0
520,327.25,904.0,0.0
521,327.83,898.0,0.0
522,328.38,891.0,0.0
523,328.95,882.0,0.0
524,329.53,879.0,0.0
525,330.08,877.0,0.0
526,330.64,873.0,0.0
527,331.20,868.0,0.0
528,331.77,863.0,0.0
529,332.33,859.0,0.0
530,332.89,859.0,0.0
531,333.44,855.0,0.0
532,334.02,851.0,0.0
533,334.56,855.0,0.0
534,335.13,848.0,0.0
535,335.69,846.0,0.0
536,336.25,841.0,0.0
537,336.81,837.0,0.0
538,337.38,833.0,0.0
539,337.94,833.0,0.0
540,338.48,831.0,0.0
541,339.05,829.0,0.0
542,339.61,826.0,0.0
543,340.52,824.0,0.0
544,341.03,822.0,0.0
545,341.58,820.0,0.0
546,342.14,819.0,0.0
547,342.72,816.0,0.0
548,343.28,814.0,0.0
549,343.83,813.0,0.0
550,344.39,811.0,0.0
551,344.95,810.0,0.0
552,345.52,809.0,0.0
553,346.09,807.0,0.0
554,346.64,806.0,0.0
555,347.20,805.0,0.0
556,347.77,803.0,0.0
557,348.33,803.0,0.0
558,348.89,802.0,0.0
559,349.44,801.0,0.0
560,350.02,799.0,0.0
561,350.56,800.0,0.0
562,351.14,799.0,0.0
563,351.70,798.0,0.0
564,352.25,797.0,0.0
565,352.81,797.0,0.0
566,353.38,796.0,0.0
567,353.94,796.0,0.0
568,354.50,796.0,0.0
569,355.05,796.0,0.0
570,355.61,795.0,0.0
571,356.17,796.0,0.0
572,356.73,796.0,0.0
573,357.30,797.0,0.0
574,357.84,796.0,0.0
575,358.41,797.0,0.0
576,358.97,796.0,0.0
577,359.53,797.0,0.0
