index(622),angle,range,intensity
82,47.06,2417.0,0.0
83,47.61,2388.0,0.0
84,48.17,2365.0,0.0
85,48.75,2346.0,0.0
86,49.30,2321.0,0.0
87,49.86,2297.0,0.0
88,50.42,2287.0,0.0
89,50.98,2274.0,0.0
90,51.55,2252.0,0.0
91,52.11,2237.0,0.0
92,52.66,2222.0,0.0
93,53.23,2207.0,0.0
94,53.80,2199.0,0.0
95,54.34,2183.0,0.0
96,54.91,2172.0,0.0
97,55.47,2161.0,0.0
98,56.02,2170.0,0.0
99,56.59,2139.0,0.0
100,57.16,2120.0,0.0
101,57.70,2108.0,0.0
102,58.28,2096.0,0.0
103,58.84,2087.0,0.0
104,59.39,2076.0,0.0
105,59.95,2062.0,0.0
106,60.52,2049.0,0.0
107,61.08,2036.0,0.0
108,61.64,2033.0,0.0
109,62.20,2013.0,0.0
110,62.75,2001.0,0.0
111,63.33,1992.0,0.0
112,63.89,1982.0,0.0
113,64.42,1996.0,0.0
114,64.98,2032.0,0.0
115,65.53,2074.0,0.0
116,67.13,2404.0,0.0
117,67.67,2387.0,0.0
118,68.23,2378.0,0.0
119,68.80,2370.0,0.0
120,69.38,2361.0,0.0
121,69.92,2358.0,0.0
122,70.55,2146.0,0.0
123,71.06,2337.0,0.0
124,71.61,2326.0,0.0
125,72.17,2314.0,0.0
126,72.73,2306.0,0.0
127,73.30,2301.0,0.0
128,73.84,2300.0,0.0
129,74.41,2290.0,0.0
130,74.98,2279.0,0.0
131,75.52,2286.0,0.0
132,76.09,2265.0,0.0
133,76.66,2258.0,0.0
134,78.47,1795.0,0.0
135,79.03,1792.0,0.0
136,79.58,1786.0,0.0
137,80.14,1783.0,0.0
138,80.70,1779.0,0.0
139,81.27,1776.0,0.0
140,81.81,1772.0,0.0
141,82.39,1765.0,0.0
142,82.95,1765.0,0.0
143,83.50,1765.0,0.0
144,84.06,1764.0,0.0
145,84.63,1755.0,0.0
146,85.19,1760.0,0.0
147,85.73,1756.0,0.0
148,86.30,1753.0,0.0
149,86.86,1756.0,0.0
150,87.41,1755.0,0.0
151,87.97,1760.0,0.0
152,88.53,1757.0,0.0
153,89.09,1753.0,0.0
154,89.64,1754.0,0.0
155,90.20,1753.0,0.0
156,90.77,1750.0,0.0
157,91.33,1750.0,0.0
158,91.91,1750.0,0.0
159,92.45,1750.0,0.0
160,93.02,1754.0,0.0
161,93.58,1754.0,0.0
162,94.13,1756.0,0.0
163,94.69,1757.0,0.0
164,95.25,1754.0,0.0
165,95.81,1760.0,0.0
166,96.36,1762.0,0.0
167,98.69,1554.0,0.0
168,99.31,1419.0,0.0
169,99.94,1342.0,0.0
170,100.55,1266.0,0.0
171,101.16,1192.0,0.0
172,101.78,1123.0,0.0
173,102.34,1126.0,0.0
174,102.91,1129.0,0.0
175,103.45,1132.0,0.0
176,104.00,1134.0,0.0
177,104.56,1135.0,0.0
178,105.13,1133.0,0.0
179,105.67,1139.0,0.0
180,106.23,1145.0,0.0
181,106.80,1147.0,0.0
182,107.36,1149.0,0.0
183,107.89,1151.0,0.0
184,108.45,1165.0,0.0
185,109.00,1179.0,0.0
186,109.56,1175.0,100000.0
187,111.19,2823.0,100000.0
188,111.73,2832.0,100000.0
189,115.05,470.0,100000.0
190,115.67,460.0,0.0
191,116.30,451.0,0.0
192,116.91,442.0,0.0
193,117.52,433.0,0.0
194,118.16,423.0,0.0
195,118.77,414.0,0.0
196,119.38,406.0,0.0
197,120.00,398.0,0.0
198,120.61,391.0,0.0
199,121.23,384.0,0.0
200,121.84,377.0,0.0
201,122.47,369.0,0.0
202,123.09,363.0,0.0
203,123.70,357.0,0.0
204,124.33,350.0,100000.0
205,125.06,334.0,100000.0
206,125.81,318.0,100000.0
207,126.55,303.0,100000.0
208,127.16,299.0,0.0
209,127.78,295.0,0.0
210,128.38,292.0,0.0
211,129.00,288.0,0.0
212,129.64,283.0,0.0
213,130.23,280.0,0.0
214,130.86,276.0,0.0
215,131.47,273.0,0.0
216,132.06,270.0,0.0
217,132.67,267.0,0.0
218,133.30,264.0,0.0
219,133.89,261.0,0.0
220,134.50,259.0,0.0
221,135.11,256.0,0.0
222,135.72,253.0,0.0
223,136.34,250.0,0.0
224,136.94,248.0,0.0
225,137.55,245.0,0.0
226,138.16,243.0,0.0
227,138.78,240.0,0.0
228,139.38,238.0,0.0
229,139.98,236.0,0.0
230,140.59,234.0,0.0
231,141.14,232.0,0.0
232,141.73,230.0,0.0
233,142.34,228.0,0.0
234,142.97,226.0,0.0
235,143.58,224.0,0.0
236,144.14,223.0,0.0
237,144.77,221.0,0.0
238,145.38,219.0,0.0
239,145.97,218.0,0.0
240,146.58,216.0,0.0
241,147.16,215.0,0.0
242,147.77,213.0,0.0
243,148.36,212.0,0.0
244,148.95,211.0,0.0
245,149.56,209.0,0.0
246,150.14,208.0,0.0
247,150.73,207.0,0.0
248,151.33,206.0,0.0
249,151.95,204.0,0.0
250,152.55,203.0,0.0
251,153.13,202.0,0.0
252,153.72,201.0,0.0
253,154.30,200.0,0.0
254,154.89,199.0,0.0
255,155.50,198.0,0.0
256,156.08,197.0,0.0
257,156.67,196.0,0.0
258,157.27,195.0,0.0
259,157.83,195.0,0.0
260,158.42,194.0,0.0
261,159.00,193.0,0.0
262,159.59,192.0,0.0
263,160.19,191.0,0.0
264,160.75,191.0,0.0
265,161.36,190.0,0.0
266,161.91,190.0,0.0
267,162.50,189.0,0.0
268,163.09,188.0,0.0
269,163.66,188.0,0.0
270,164.22,188.0,0.0
271,164.80,188.0,0.0
272,165.42,186.0,0.0
273,165.98,186.0,0.0
274,166.55,186.0,0.0
275,167.13,185.0,0.0
276,167.69,185.0,0.0
277,168.25,185.0,0.0
278,168.84,184.0,0.0
279,169.44,183.0,0.0
280,170.00,183.0,0.0
281,170.56,183.0,0.0
282,171.14,182.0,0.0
283,171.70,182.0,0.0
284,172.27,182.0,0.0
285,172.86,181.0,0.0
286,173.41,181.0,0.0
287,173.97,181.0,0.0
288,174.53,181.0,0.0
289,175.08,181.0,0.0
290,175.64,181.0,0.0
291,176.20,181.0,0.0
292,176.81,180.0,0.0
293,177.36,180.0,0.0
294,177.92,180.0,0.0
295,178.48,180.0,0.0
296,179.03,180.0,0.0
297,179.59,180.0,0.0
298,180.16,180.0,0.0
299,180.72,180.0,0.0
300,181.27,180.0,0.0
301,181.83,180.0,0.0
302,182.39,180.0,0.0
303,182.89,181.0,0.0
304,183.45,181.0,0.0
305,184.02,181.0,0.0
306,184.58,181.0,0.0
307,185.13,181.0,0.0
308,185.69,181.0,0.0
309,186.22,182.0,0.0
310,186.78,182.0,0.0
311,187.36,182.0,0.0
312,187.91,182.0,0.0
313,188.47,182.0,0.0
314,188.98,183.0,0.0
315,189.55,183.0,0.0
316,190.09,183.0,0.0
317,190.61,184.0,0.0
318,191.16,184.0,0.0
319,191.72,184.0,0.0
320,192.25,185.0,0.0
321,192.80,185.0,0.0
322,193.36,185.0,0.0
323,193.88,186.0,0.0
324,194.44,186.0,0.0
325,194.94,187.0,0.0
326,195.47,188.0,0.0
327,196.03,188.0,0.0
328,196.55,189.0,0.0
329,197.11,189.0,0.0
330,197.66,189.0,0.0
331,198.19,190.0,0.0
332,198.69,191.0,0.0
333,199.25,191.0,0.0
334,199.77,192.0,0.0
335,200.30,193.0,0.0
336,200.83,194.0,0.0
337,201.38,194.0,0.0
338,201.91,195.0,0.0
339,202.42,196.0,0.0
340,202.98,196.0,0.0
341,203.50,197.0,0.0
342,204.03,198.0,0.0
343,204.55,199.0,0.0
344,205.06,200.0,0.0
345,205.61,201.0,0.0
346,206.13,202.0,0.0
347,206.66,203.0,0.0
348,207.20,203.0,0.0
349,207.70,205.0,0.0
350,208.23,206.0,0.0
351,208.70,207.0,0.0
352,209.22,208.0,0.0
353,209.75,209.0,0.0
354,210.28,210.0,0.0
355,210.81,211.0,0.0
356,211.34,212.0,0.0
357,211.88,213.0,0.0
358,212.39,215.0,0.0
359,212.91,216.0,0.0
360,213.44,217.0,0.0
361,213.98,218.0,0.0
362,214.47,220.0,0.0
363,215.02,221.0,0.0
364,215.52,223.0,0.0
365,216.06,224.0,0.0
366,216.56,226.0,0.0
367,217.09,227.0,0.0
368,217.63,228.0,0.0
369,218.13,230.0,0.0
370,218.64,232.0,0.0
371,219.17,234.0,0.0
372,219.70,235.0,0.0
373,220.20,237.0,0.0
374,220.72,239.0,0.0
375,221.25,241.0,0.0
376,221.75,243.0,0.0
377,222.27,245.0,0.0
378,222.80,247.0,0.0
379,223.31,249.0,0.0
380,223.81,251.0,0.0
381,224.34,253.0,0.0
382,225.64,244.0,0.0
383,226.23,242.0,0.0
384,226.84,240.0,0.0
385,227.45,238.0,0.0
386,228.05,236.0,0.0
387,228.66,234.0,0.0
388,229.25,232.0,0.0
389,229.86,230.0,0.0
390,230.42,228.0,0.0
391,231.00,227.0,0.0
392,231.59,225.0,0.0
393,232.19,224.0,0.0
394,232.78,222.0,0.0
395,233.39,220.0,0.0
396,233.97,219.0,0.0
397,234.58,217.0,0.0
398,235.16,216.0,0.0
399,235.75,215.0,0.0
400,236.31,214.0,0.0
401,236.91,213.0,0.0
402,237.52,211.0,0.0
403,238.09,210.0,0.0
404,238.67,209.0,0.0
405,239.27,208.0,0.0
406,239.84,207.0,0.0
407,240.44,206.0,0.0
408,241.02,205.0,0.0
409,241.61,204.0,0.0
410,242.19,203.0,0.0
411,242.78,202.0,0.0
412,243.36,201.0,0.0
413,243.94,200.0,0.0
414,244.52,199.0,0.0
415,245.13,198.0,0.0
416,245.67,198.0,0.0
417,246.27,197.0,0.0
418,246.84,196.0,0.0
419,247.41,196.0,0.0
420,247.98,195.0,0.0
421,248.58,194.0,0.0
422,249.16,193.0,0.0
423,249.72,193.0,0.0
424,250.27,193.0,0.0
425,250.86,192.0,0.0
426,251.41,192.0,0.0
427,252.00,191.0,0.0
428,252.55,191.0,0.0
429,253.16,190.0,0.0
430,253.73,190.0,0.0
431,254.31,189.0,0.0
432,254.88,189.0,0.0
433,255.47,188.0,0.0
434,256.02,188.0,0.0
435,256.61,187.0,0.0
436,257.17,187.0,0.0
437,257.72,187.0,0.0
438,258.33,186.0,0.0
439,258.89,186.0,0.0
440,259.44,186.0,0.0
441,260.00,186.0,0.0
442,260.59,185.0,0.0
443,261.13,186.0,0.0
444,261.70,185.0,0.0
445,262.27,185.0,0.0
446,262.83,185.0,0.0
447,263.38,185.0,0.0
448,263.94,185.0,0.0
449,264.50,185.0,0.0
450,265.05,185.0,0.0
451,265.61,185.0,0.0
452,266.20,184.0,0.0
453,266.75,184.0,0.0
454,267.31,184.0,0.0
455,267.88,184.0,0.0
456,268.44,184.0,0.0
457,268.98,184.0,0.0
458,269.55,184.0,0.0
459,270.08,185.0,0.0
460,270.63,185.0,0.0
461,271.19,185.0,0.0
462,271.75,185.0,0.0
463,272.30,185.0,0.0
464,272.86,185.0,0.0
465,273.39,186.0,0.0
466,273.94,186.0,0.0
467,274.50,186.0,0.0
468,275.06,186.0,0.0
469,275.63,186.0,0.0
470,276.16,187.0,0.0
471,276.70,187.0,0.0
472,277.27,187.0,0.0
473,277.80,188.0,0.0
474,278.36,188.0,0.0
475,278.91,188.0,0.0
476,279.44,189.0,0.0
477,280.00,189.0,0.0
478,280.56,189.0,0.0
479,281.08,190.0,0.0
480,281.64,190.0,0.0
481,282.16,191.0,0.0
482,282.72,191.0,0.0
483,283.25,192.0,0.0
484,283.80,192.0,0.0
485,284.33,193.0,0.0
486,284.89,193.0,0.0
487,285.42,194.0,0.0
488,285.97,194.0,0.0
489,286.50,195.0,0.0
490,287.03,196.0,0.0
491,287.59,196.0,0.0
492,288.11,197.0,0.0
493,288.64,198.0,0.0
494,289.16,199.0,0.0
495,289.72,199.0,0.0
496,290.25,200.0,0.0
497,290.78,201.0,0.0
498,291.31,202.0,0.0
499,291.88,202.0,0.0
500,292.41,203.0,0.0
501,292.89,205.0,0.0
502,293.45,205.0,0.0
503,293.98,206.0,0.0
504,294.52,207.0,0.0
505,295.03,208.0,0.0
506,295.56,209.0,0.0
507,296.09,210.0,0.0
508,296.61,212.0,0.0
509,297.17,212.0,0.0
510,297.67,213.0,0.0
511,298.17,215.0,0.0
512,298.70,216.0,0.0
513,299.23,217.0,0.0
514,299.77,218.0,0.0
515,300.30,219.0,0.0
516,300.81,221.0,0.0
517,301.33,222.0,0.0
518,301.81,225.0,0.0
519,302.30,228.0,0.0
520,302.78,231.0,0.0
521,303.31,232.0,0.0
522,303.92,230.0,0.0
523,304.47,230.0,0.0
524,306.55,214.0,0.0
525,307.03,217.0,0.0
526,307.59,217.0,0.0
527,308.09,219.0,0.0
528,308.63,220.0,0.0
529,309.17,221.0,0.0
530,309.69,222.0,0.0
531,310.20,224.0,0.0
532,310.73,225.0,0.0
533,311.23,227.0,0.0
534,311.77,228.0,0.0
535,312.31,229.0,0.0
536,312.81,231.0,0.0
537,313.33,233.0,0.0
538,313.88,234.0,0.0
539,314.38,236.0,0.0
540,314.91,237.0,0.0
541,315.42,239.0,0.0
542,315.94,241.0,0.0
543,316.45,243.0,0.0
544,316.97,245.0,0.0
545,317.48,247.0,0.0
546,318.00,249.0,0.0
547,318.52,251.0,0.0
548,319.00,253.0,0.0
549,319.48,256.0,0.0
550,320.02,258.0,0.0
551,320.53,260.0,0.0
552,321.03,263.0,0.0
553,321.55,266.0,0.0
554,322.06,268.0,0.0
555,322.56,271.0,0.0
556,323.09,273.0,0.0
557,323.61,276.0,0.0
558,324.11,279.0,0.0
559,324.63,282.0,0.0
560,325.14,285.0,0.0
561,325.66,288.0,0.0
562,326.14,292.0,0.0
563,326.66,295.0,0.0
564,327.16,299.0,0.0
565,327.66,303.0,0.0
566,328.17,307.0,0.0
567,328.67,311.0,0.0
568,329.16,316.0,0.0
569,329.66,321.0,0.0
570,330.17,325.0,0.0
571,330.67,329.0,0.0
572,331.17,335.0,0.0
573,331.67,340.0,0.0
574,332.19,345.0,0.0
575,332.67,351.0,0.0
576,333.19,356.0,0.0
577,333.69,362.0,0.0
578,334.17,369.0,0.0
579,334.69,375.0,0.0
580,335.19,382.0,0.0
581,335.67,389.0,0.0
582,336.17,397.0,0.0
583,336.67,405.0,0.0
584,337.16,413.0,0.0
585,337.66,422.0,0.0
586,338.16,432.0,0.0
587,338.66,442.0,0.0
588,339.16,453.0,0.0
589,339.64,464.0,0.0
590,340.14,476.0,0.0
591,340.63,490.0,0.0
592,341.39,518.0,0.0
593,341.89,535.0,0.0
594,342.38,553.0,0.0
595,342.84,577.0,0.0
596,343.30,604.0,100000.0
597,344.98,830.0,100000.0
598,345.50,859.0,0.0
599,346.00,890.0,0.0
600,346.52,922.0,0.0
601,347.02,968.0,0.0
602,347.52,1004.0,0.0
603,348.03,1050.0,0.0
604,348.55,1088.0,0.0
605,349.08,1127.0,0.0
606,350.17,1140.0,0.0
607,350.69,1194.0,0.0
608,351.20,1248.0,0.0
609,351.72,1301.0,0.0
610,352.28,1321.0,100000.0
611,352.73,1488.0,100000.0
612,353.27,1524.0,0.0
613,355.39,1788.0,0.0
614,355.94,1783.0,0.0
615,356.52,1759.0,0.0
616,357.08,1735.0,0.0
617,357.63,1782.0,0.0
618,358.19,1773.0,0.0
619,358.75,1772.0,0.0
620,359.30,1771.0,0.0
621,359.86,1769.0,0.0
