index(605),angle,range,intensity
173,98.33,1609.0,0.0
174,98.88,1613.0,0.0
175,99.44,1615.0,0.0
176,100.00,1616.0,0.0
177,100.56,1619.0,0.0
178,101.11,1626.0,0.0
179,101.67,1624.0,0.0
180,102.23,1628.0,0.0
181,102.78,1632.0,0.0
182,103.34,1638.0,0.0
183,103.91,1638.0,0.0
184,104.47,1646.0,0.0
185,105.97,2101.0,0.0
186,106.53,2109.0,0.0
187,107.09,2115.0,0.0
188,107.66,2121.0,0.0
189,108.22,2128.0,0.0
190,108.78,2144.0,0.0
191,109.34,2142.0,0.0
192,109.86,2156.0,0.0
193,110.39,2162.0,0.0
194,110.95,2168.0,0.0
195,111.52,2178.0,0.0
196,112.08,2183.0,0.0
197,112.63,2199.0,0.0
198,113.19,2206.0,0.0
199,113.75,2213.0,0.0
200,114.30,2227.0,0.0
201,114.84,2234.0,0.0
202,115.41,2251.0,0.0
203,115.97,2259.0,0.0
204,116.53,2267.0,0.0
205,117.09,2279.0,0.0
206,118.30,1916.0,0.0
207,118.88,1881.0,0.0
208,119.45,1846.0,0.0
209,120.00,1840.0,0.0
210,120.56,1841.0,0.0
211,121.11,1854.0,0.0
212,121.67,1864.0,0.0
213,122.22,1875.0,0.0
214,122.78,1886.0,0.0
215,123.34,1891.0,0.0
216,123.89,1910.0,0.0
217,124.45,1921.0,0.0
218,125.00,1931.0,0.0
219,125.56,1943.0,0.0
220,126.11,1960.0,0.0
221,126.67,1978.0,0.0
222,127.22,1991.0,0.0
223,127.77,2004.0,0.0
224,128.33,2022.0,0.0
225,128.89,2035.0,0.0
226,129.42,2052.0,0.0
227,129.98,2064.0,0.0
228,130.55,2076.0,0.0
229,131.09,2104.0,0.0
230,131.66,2124.0,0.0
231,132.23,2146.0,0.0
232,134.44,2170.0,0.0
233,135.00,2157.0,0.0
234,135.56,2140.0,0.0
235,136.13,2124.0,0.0
236,136.69,2112.0,0.0
237,137.25,2097.0,0.0
238,137.81,2074.0,0.0
239,138.38,2060.0,0.0
240,138.92,2046.0,0.0
241,139.50,2027.0,0.0
242,140.05,2010.0,0.0
243,140.63,1992.0,0.0
244,141.19,1974.0,0.0
245,141.73,1956.0,0.0
246,142.31,1938.0,0.0
247,142.88,1933.0,0.0
248,143.42,1923.0,0.0
249,143.98,1907.0,0.0
250,144.56,1891.0,0.0
251,145.11,1876.0,0.0
252,145.67,1874.0,0.0
253,146.23,1862.0,0.0
254,146.80,1843.0,0.0
255,147.36,1824.0,0.0
256,147.91,1825.0,0.0
257,148.47,1813.0,0.0
258,149.03,1847.0,0.0
259,149.56,1872.0,0.0
260,150.11,1897.0,0.0
261,150.66,1974.0,0.0
262,151.20,1979.0,0.0
263,153.64,4645.0,0.0
264,154.22,4634.0,0.0
265,154.77,4612.0,0.0
266,155.33,4589.0,0.0
267,155.89,4619.0,0.0
268,158.14,4486.0,0.0
269,158.69,4469.0,0.0
270,159.25,4459.0,0.0
271,159.81,4435.0,0.0
272,160.36,4414.0,0.0
273,160.92,4394.0,0.0
274,161.48,4403.0,0.0
275,162.05,4389.0,0.0
276,162.59,4377.0,0.0
277,163.16,4358.0,0.0
278,163.72,4340.0,0.0
279,164.27,4306.0,0.0
280,164.83,4317.0,0.0
281,165.39,4308.0,0.0
282,167.67,3788.0,0.0
283,168.22,3779.0,0.0
284,170.36,1563.0,0.0
285,170.91,1564.0,0.0
286,171.47,1561.0,0.0
287,172.03,1559.0,0.0
288,172.59,1557.0,0.0
289,173.16,1555.0,0.0
290,173.72,1553.0,0.0
291,174.28,1554.0,0.0
292,174.83,1553.0,0.0
293,175.39,1552.0,0.0
294,175.95,1541.0,0.0
295,176.52,1531.0,0.0
296,177.03,1535.0,0.0
297,177.58,1534.0,0.0
298,178.13,1532.0,0.0
299,178.67,1532.0,0.0
300,179.23,1534.0,0.0
301,179.78,1534.0,0.0
302,180.33,1534.0,0.0
303,180.88,1535.0,0.0
304,181.44,1536.0,0.0
305,181.98,1538.0,0.0
306,182.53,1536.0,0.0
307,183.08,1537.0,0.0
308,183.64,1539.0,0.0
309,184.19,1543.0,0.0
310,184.73,1546.0,0.0
311,185.30,1549.0,0.0
312,185.84,1550.0,0.0
313,186.39,1551.0,0.0
314,186.94,1553.0,0.0
315,187.50,1552.0,0.0
316,188.05,1557.0,0.0
317,188.59,1558.0,0.0
318,189.14,1558.0,0.0
319,189.69,1564.0,0.0
320,190.23,1570.0,0.0
321,190.78,1569.0,0.0
322,191.34,1570.0,0.0
323,191.89,1571.0,0.0
324,193.02,1520.0,0.0
325,193.61,1470.0,0.0
326,194.17,1430.0,0.0
327,194.75,1389.0,0.0
328,195.31,1347.0,0.0
329,195.97,1234.0,0.0
330,196.55,1187.0,0.0
331,197.14,1147.0,0.0
332,197.73,1108.0,0.0
333,198.34,1075.0,0.0
334,198.92,1046.0,0.0
335,199.50,1019.0,0.0
336,200.09,996.0,0.0
337,200.67,972.0,0.0
338,201.27,950.0,0.0
339,201.84,930.0,0.0
340,202.42,912.0,0.0
341,203.00,896.0,0.0
342,203.58,880.0,0.0
343,204.16,865.0,0.0
344,204.73,852.0,0.0
345,205.31,841.0,0.0
346,205.89,830.0,0.0
347,206.45,820.0,0.0
348,207.03,810.0,0.0
349,207.59,800.0,0.0
350,208.19,787.0,0.0
351,208.73,786.0,0.0
352,209.30,784.0,0.0
353,209.83,793.0,0.0
354,210.39,797.0,0.0
355,210.92,802.0,0.0
356,211.55,775.0,0.0
357,212.14,748.0,0.0
358,212.73,736.0,0.0
359,213.30,726.0,0.0
360,213.89,716.0,0.0
361,214.45,707.0,0.0
362,215.05,697.0,0.0
363,215.61,689.0,0.0
364,216.20,681.0,0.0
365,216.77,673.0,0.0
366,217.34,665.0,0.0
367,217.92,656.0,0.0
368,218.52,648.0,0.0
369,219.08,640.0,0.0
370,219.66,633.0,0.0
371,220.23,626.0,0.0
372,220.81,620.0,0.0
373,221.41,614.0,0.0
374,221.98,608.0,0.0
375,222.55,602.0,0.0
376,223.11,596.0,0.0
377,223.69,591.0,0.0
378,224.27,586.0,0.0
379,224.83,580.0,0.0
380,225.41,575.0,0.0
381,225.98,569.0,0.0
382,226.55,564.0,0.0
383,227.13,558.0,0.0
384,227.69,554.0,0.0
385,228.25,551.0,0.0
386,228.83,546.0,0.0
387,229.41,541.0,0.0
388,229.97,537.0,0.0
389,230.52,535.0,0.0
390,231.11,529.0,0.0
391,231.67,526.0,0.0
392,232.23,522.0,0.0
393,232.81,518.0,0.0
394,233.38,515.0,0.0
395,233.94,512.0,0.0
396,234.52,508.0,0.0
397,235.08,504.0,0.0
398,235.64,503.0,0.0
399,236.22,499.0,0.0
400,236.77,499.0,0.0
401,237.42,477.0,0.0
402,238.09,456.0,0.0
403,238.66,455.0,0.0
404,239.23,451.0,0.0
405,239.80,449.0,0.0
406,240.38,446.0,0.0
407,240.94,444.0,0.0
408,241.50,442.0,0.0
409,242.08,439.0,0.0
410,242.64,437.0,0.0
411,243.19,435.0,0.0
412,243.78,432.0,0.0
413,244.31,430.0,0.0
414,244.86,428.0,0.0
415,245.44,426.0,0.0
416,246.00,424.0,0.0
417,246.58,422.0,0.0
418,247.16,420.0,0.0
419,247.72,418.0,0.0
420,248.28,417.0,0.0
421,248.84,415.0,0.0
422,249.42,413.0,0.0
423,250.00,412.0,0.0
424,250.56,410.0,0.0
425,251.13,409.0,0.0
426,251.70,407.0,0.0
427,252.25,406.0,0.0
428,252.83,404.0,0.0
429,253.39,403.0,0.0
430,253.95,402.0,0.0
431,254.53,400.0,0.0
432,255.09,399.0,0.0
433,255.66,398.0,0.0
434,256.22,397.0,0.0
435,256.78,396.0,0.0
436,257.36,395.0,0.0
437,257.91,394.0,0.0
438,258.48,393.0,0.0
439,259.05,392.0,0.0
440,259.59,392.0,0.0
441,260.17,391.0,0.0
442,260.72,391.0,0.0
443,261.27,392.0,0.0
444,261.83,393.0,0.0
445,265.27,379.0,0.0
446,265.81,382.0,0.0
447,266.34,385.0,0.0
448,266.92,385.0,0.0
449,267.47,385.0,0.0
450,268.03,385.0,0.0
451,268.58,385.0,0.0
452,269.14,385.0,0.0
453,269.70,384.0,0.0
454,270.25,385.0,0.0
455,270.80,385.0,0.0
456,271.36,385.0,0.0
457,271.91,385.0,0.0
458,272.47,385.0,0.0
459,273.02,385.0,0.0
460,273.58,385.0,0.0
461,275.25,383.0,0.0
462,275.78,387.0,0.0
463,276.34,386.0,0.0
464,276.94,381.0,0.0
465,277.53,376.0,0.0
466,278.13,373.0,100000.0
467,278.98,402.0,100000.0
468,279.55,401.0,0.0
469,280.11,400.0,0.0
470,280.70,394.0,0.0
471,281.28,393.0,0.0
472,281.83,393.0,0.0
473,282.38,394.0,0.0
474,282.92,395.0,0.0
475,283.47,396.0,0.0
476,284.02,397.0,0.0
477,284.56,398.0,0.0
478,285.11,399.0,0.0
479,285.66,401.0,0.0
480,286.19,402.0,0.0
481,286.75,403.0,0.0
482,287.28,404.0,0.0
483,287.83,406.0,0.0
484,288.39,407.0,0.0
485,288.95,408.0,0.0
486,289.50,410.0,0.0
487,290.05,411.0,0.0
488,290.59,413.0,0.0
489,291.13,415.0,0.0
490,291.69,416.0,0.0
491,292.23,418.0,0.0
492,292.77,420.0,0.0
493,293.31,422.0,0.0
494,293.88,423.0,0.0
495,294.39,426.0,0.0
496,294.94,428.0,0.0
497,295.50,429.0,0.0
498,296.05,431.0,0.0
499,296.58,434.0,0.0
500,297.13,436.0,0.0
501,297.67,438.0,0.0
502,298.20,441.0,0.0
503,298.75,443.0,0.0
504,299.30,446.0,0.0
505,299.83,448.0,0.0
506,300.38,451.0,0.0
507,300.92,454.0,0.0
508,301.45,457.0,0.0
509,302.00,460.0,0.0
510,302.55,462.0,0.0
511,303.09,465.0,0.0
512,303.61,469.0,0.0
513,304.16,472.0,0.0
514,304.70,475.0,0.0
515,305.23,479.0,0.0
516,305.78,482.0,0.0
517,306.31,486.0,0.0
518,306.84,489.0,0.0
519,307.39,493.0,0.0
520,307.94,497.0,0.0
521,308.45,501.0,0.0
522,309.00,506.0,0.0
523,309.55,510.0,0.0
524,310.08,514.0,0.0
525,310.64,519.0,0.0
526,311.16,525.0,0.0
527,311.69,529.0,0.0
528,312.23,533.0,0.0
529,312.77,538.0,0.0
530,313.30,544.0,0.0
531,313.81,550.0,0.0
532,314.34,555.0,0.0
533,314.89,561.0,0.0
534,315.41,567.0,0.0
535,315.95,573.0,0.0
536,316.45,584.0,0.0
537,318.19,564.0,0.0
538,318.77,558.0,0.0
539,319.34,553.0,0.0
540,319.91,548.0,0.0
541,320.48,542.0,0.0
542,321.06,537.0,0.0
543,321.64,532.0,0.0
544,322.22,527.0,0.0
545,322.80,523.0,0.0
546,323.36,519.0,0.0
547,323.92,514.0,0.0
548,324.50,511.0,0.0
549,325.06,508.0,0.0
550,325.66,503.0,0.0
551,326.22,499.0,0.0
552,326.78,495.0,0.0
553,327.36,492.0,0.0
554,327.94,488.0,0.0
555,328.52,485.0,0.0
556,329.08,482.0,0.0
557,329.64,479.0,0.0
558,330.20,477.0,0.0
559,330.77,474.0,0.0
560,331.34,471.0,0.0
561,331.92,468.0,0.0
562,332.48,466.0,0.0
563,333.02,464.0,0.0
564,333.59,460.0,0.0
565,334.16,459.0,0.0
566,334.72,457.0,0.0
567,335.28,455.0,100000.0
568,335.66,486.0,100000.0
569,336.23,483.0,0.0
570,336.80,482.0,0.0
571,337.45,465.0,0.0
572,338.09,448.0,0.0
573,338.67,447.0,0.0
574,339.22,446.0,0.0
575,339.80,444.0,0.0
576,340.36,442.0,0.0
577,340.92,441.0,0.0
578,341.44,440.0,0.0
579,342.03,439.0,0.0
580,342.59,437.0,0.0
581,343.16,436.0,0.0
582,343.72,435.0,0.0
583,344.30,434.0,0.0
584,344.84,433.0,0.0
585,345.41,433.0,0.0
586,345.98,432.0,0.0
587,346.52,435.0,0.0
588,347.06,438.0,0.0
589,351.06,424.0,0.0
590,351.64,422.0,0.0
591,352.20,421.0,0.0
592,352.78,420.0,0.0
593,353.33,419.0,0.0
594,353.91,418.0,0.0
595,354.48,416.0,0.0
596,355.06,414.0,0.0
597,355.63,414.0,0.0
598,356.17,414.0,0.0
599,356.73,413.0,0.0
600,357.30,414.0,0.0
601,357.86,414.0,0.0
602,358.42,414.0,0.0
603,358.97,414.0,0.0
604,359.53,414.0,0.0
