index(600),angle,range,intensity
77,45.16,472.0,0.0
78,45.72,469.0,0.0
79,46.30,466.0,0.0
80,46.89,462.0,0.0
81,47.47,460.0,0.0
82,48.05,455.0,0.0
83,48.64,451.0,0.0
84,49.25,446.0,0.0
85,49.80,447.0,0.0
86,50.38,444.0,0.0
87,50.97,438.0,0.0
88,51.55,435.0,0.0
89,52.13,433.0,0.0
90,52.72,429.0,0.0
91,53.30,427.0,0.0
92,53.89,423.0,0.0
93,54.45,421.0,0.0
94,55.05,418.0,0.0
95,55.63,415.0,0.0
96,56.20,413.0,0.0
97,56.80,409.0,0.0
98,57.38,407.0,0.0
99,57.95,404.0,0.0
100,58.55,401.0,0.0
101,59.11,400.0,0.0
102,59.70,397.0,0.0
103,60.28,395.0,0.0
104,60.84,393.0,0.0
105,61.42,391.0,0.0
106,62.02,388.0,0.0
107,62.58,387.0,0.0
108,63.16,385.0,0.0
109,63.73,383.0,0.0
110,64.33,380.0,0.0
111,64.91,378.0,0.0
112,65.50,375.0,0.0
113,66.08,373.0,0.0
114,66.64,372.0,0.0
115,67.22,370.0,0.0
116,67.81,368.0,0.0
117,68.39,366.0,0.0
118,68.97,364.0,0.0
119,69.55,363.0,0.0
120,70.13,361.0,0.0
121,70.70,359.0,0.0
122,71.27,359.0,0.0
123,71.84,358.0,0.0
124,72.44,356.0,0.0
125,73.02,354.0,0.0
126,73.59,352.0,0.0
127,74.16,352.0,0.0
128,74.73,351.0,0.0
129,75.31,350.0,0.0
130,75.89,348.0,0.0
131,76.47,347.0,0.0
132,77.03,347.0,0.0
133,77.61,345.0,0.0
134,78.19,344.0,0.0
135,78.75,344.0,0.0
136,79.31,343.0,0.0
137,79.89,342.0,0.0
138,80.45,342.0,0.0
139,81.03,341.0,0.0
140,81.59,340.0,0.0
141,82.16,340.0,0.0
142,82.72,340.0,0.0
143,83.30,339.0,0.0
144,83.86,339.0,0.0
145,84.44,338.0,0.0
146,85.00,337.0,0.0
147,85.56,337.0,0.0
148,86.13,337.0,0.0
149,86.69,337.0,0.0
150,87.27,336.0,0.0
151,87.83,336.0,0.0
152,88.41,335.0,0.0
153,88.97,335.0,0.0
154,89.53,335.0,0.0
155,90.06,337.0,0.0
156,90.75,326.0,0.0
157,91.28,329.0,0.0
158,91.81,332.0,0.0
159,92.34,335.0,0.0
160,92.91,335.0,0.0
161,93.47,335.0,0.0
162,94.02,336.0,0.0
163,94.59,335.0,0.0
164,95.19,335.0,0.0
165,95.72,336.0,0.0
166,96.27,337.0,0.0
167,96.83,337.0,0.0
168,97.39,337.0,0.0
169,97.95,337.0,0.0
170,98.52,338.0,0.0
171,99.06,339.0,0.0
172,99.63,339.0,0.0
173,100.19,339.0,0.0
174,100.73,340.0,0.0
175,101.30,340.0,0.0
176,101.86,341.0,0.0
177,102.41,342.0,0.0
178,102.97,342.0,0.0
179,103.53,342.0,0.0
180,104.08,344.0,0.0
181,104.64,344.0,0.0
182,105.19,345.0,0.0
183,105.73,346.0,0.0
184,106.28,346.0,0.0
185,106.83,348.0,0.0
186,107.38,350.0,0.0
187,109.56,356.0,0.0
188,110.13,356.0,0.0
189,110.64,360.0,0.0
190,111.17,364.0,0.0
191,111.70,368.0,0.0
192,112.30,364.0,0.0
193,112.84,366.0,0.0
194,113.36,370.0,0.0
195,113.91,372.0,0.0
196,114.45,374.0,0.0
197,115.02,375.0,0.0
198,115.55,378.0,0.0
199,116.09,380.0,0.0
200,116.64,382.0,0.0
201,117.14,385.0,0.0
202,117.70,386.0,0.0
203,118.25,388.0,0.0
204,118.78,391.0,0.0
205,119.31,394.0,0.0
206,119.86,396.0,0.0
207,120.39,400.0,0.0
208,120.94,402.0,0.0
209,121.48,405.0,0.0
210,122.02,408.0,0.0
211,122.56,412.0,0.0
212,123.09,415.0,0.0
213,123.64,417.0,0.0
214,124.17,421.0,0.0
215,124.72,424.0,0.0
216,125.27,427.0,0.0
217,125.81,430.0,0.0
218,126.33,436.0,0.0
219,126.89,437.0,0.0
220,127.42,441.0,0.0
221,127.95,446.0,0.0
222,128.48,450.0,0.0
223,129.03,453.0,0.0
224,129.58,457.0,0.0
225,130.11,461.0,0.0
226,130.66,465.0,0.0
227,131.17,471.0,0.0
228,131.72,474.0,0.0
229,132.27,479.0,0.0
230,132.80,484.0,0.0
231,133.34,488.0,0.0
232,133.88,494.0,0.0
233,134.41,498.0,0.0
234,134.95,503.0,0.0
235,135.48,508.0,0.0
236,136.02,514.0,0.0
237,136.56,519.0,0.0
238,137.09,525.0,0.0
239,137.63,531.0,0.0
240,138.17,536.0,0.0
241,138.73,542.0,0.0
242,139.28,547.0,0.0
243,139.81,554.0,0.0
244,140.36,560.0,0.0
245,140.89,567.0,0.0
246,141.44,573.0,0.0
247,141.97,580.0,0.0
248,142.50,587.0,0.0
249,143.05,595.0,0.0
250,143.59,602.0,0.0
251,144.13,610.0,0.0
252,144.67,618.0,0.0
253,145.20,626.0,0.0
254,145.73,635.0,0.0
255,146.28,643.0,0.0
256,146.81,651.0,0.0
257,147.36,661.0,0.0
258,147.91,670.0,0.0
259,148.44,680.0,0.0
260,148.97,690.0,0.0
261,149.52,699.0,0.0
262,150.05,709.0,0.0
263,150.58,720.0,0.0
264,151.13,731.0,0.0
265,151.67,744.0,0.0
266,152.20,758.0,0.0
267,152.75,762.0,0.0
268,153.28,780.0,0.0
269,153.81,796.0,0.0
270,154.34,816.0,0.0
271,154.86,836.0,0.0
272,155.39,857.0,0.0
273,155.94,876.0,0.0
274,156.45,901.0,0.0
275,156.98,921.0,0.0
276,157.53,942.0,0.0
277,158.05,967.0,0.0
278,158.59,988.0,0.0
279,159.13,1015.0,0.0
280,159.66,1053.0,0.0
281,160.20,1091.0,0.0
282,160.72,1118.0,0.0
283,161.25,1154.0,0.0
284,161.80,1183.0,0.0
285,162.31,1221.0,0.0
286,162.86,1259.0,0.0
287,163.38,1306.0,0.0
288,163.92,1345.0,0.0
289,164.45,1392.0,0.0
290,164.98,1431.0,0.0
291,165.52,1470.0,0.0
292,166.03,1531.0,0.0
293,166.56,1593.0,0.0
294,167.09,1668.0,0.0
295,167.63,1766.0,0.0
296,168.14,1864.0,0.0
297,169.75,2105.0,0.0
298,170.31,2100.0,0.0
299,170.88,2095.0,0.0
300,171.44,2088.0,0.0
301,172.00,2092.0,0.0
302,172.56,2091.0,0.0
303,173.13,2085.0,0.0
304,173.69,2080.0,0.0
305,174.25,2081.0,0.0
306,174.81,2082.0,0.0
307,175.38,2078.0,0.0
308,175.94,2080.0,0.0
309,176.48,2082.0,0.0
310,177.05,2081.0,0.0
311,177.61,2077.0,0.0
312,178.17,2077.0,0.0
313,178.73,2081.0,0.0
314,179.30,2084.0,0.0
315,179.86,2078.0,0.0
316,180.42,2078.0,0.0
317,180.98,2081.0,0.0
318,181.55,2082.0,0.0
319,182.13,2082.0,0.0
320,182.67,2080.0,0.0
321,183.23,2082.0,0.0
322,183.80,2083.0,0.0
323,184.36,2086.0,0.0
324,184.92,2089.0,0.0
325,185.48,2086.0,0.0
326,186.03,2090.0,0.0
327,186.59,2089.0,0.0
328,187.16,2092.0,0.0
329,187.72,2096.0,0.0
330,188.69,2810.0,0.0
331,189.23,2893.0,0.0
332,189.78,2873.0,0.0
333,190.36,2853.0,0.0
334,190.91,2941.0,0.0
335,191.47,2955.0,0.0
336,192.02,3015.0,0.0
337,201.67,2253.0,0.0
338,202.23,2250.0,0.0
339,202.80,2270.0,0.0
340,203.36,2276.0,0.0
341,203.91,2290.0,0.0
342,204.42,2305.0,0.0
343,204.97,2316.0,0.0
344,205.53,2335.0,0.0
345,206.08,2349.0,0.0
346,206.63,2363.0,0.0
347,207.19,2378.0,0.0
348,207.73,2390.0,0.0
349,208.30,2397.0,0.0
350,208.84,2417.0,0.0
351,209.39,2432.0,0.0
352,209.95,2448.0,0.0
353,210.50,2467.0,0.0
354,211.06,2430.0,0.0
355,211.64,2402.0,0.0
356,212.20,2347.0,0.0
357,212.77,2292.0,0.0
358,213.33,2273.0,0.0
359,213.89,2243.0,0.0
360,214.47,2215.0,0.0
361,215.02,2189.0,0.0
362,215.58,2163.0,0.0
363,216.14,2134.0,0.0
364,216.70,2105.0,0.0
365,217.28,2081.0,0.0
366,217.83,2059.0,0.0
367,218.41,2038.0,0.0
368,218.97,2013.0,0.0
369,219.52,1994.0,0.0
370,220.09,1970.0,0.0
371,220.64,1953.0,0.0
372,221.22,1935.0,0.0
373,221.78,1913.0,0.0
374,222.34,1895.0,0.0
375,222.89,1913.0,0.0
376,223.44,1933.0,0.0
377,223.98,1954.0,0.0
378,224.55,1981.0,0.0
379,225.08,2005.0,0.0
380,225.64,2029.0,0.0
381,226.19,2053.0,0.0
382,226.77,2078.0,0.0
383,227.30,2107.0,0.0
384,227.86,2133.0,0.0
385,228.39,2157.0,0.0
386,228.95,2187.0,0.0
387,229.50,2218.0,0.0
388,233.22,3322.0,0.0
389,233.78,3275.0,0.0
390,235.88,1504.0,0.0
391,236.45,1498.0,0.0
392,237.02,1487.0,0.0
393,237.56,1478.0,0.0
394,238.14,1469.0,0.0
395,238.69,1463.0,0.0
396,239.25,1455.0,0.0
397,239.81,1446.0,0.0
398,240.38,1439.0,0.0
399,240.94,1432.0,0.0
400,241.50,1426.0,0.0
401,242.06,1418.0,0.0
402,242.63,1413.0,0.0
403,243.17,1406.0,0.0
404,243.73,1399.0,0.0
405,244.30,1396.0,0.0
406,244.86,1391.0,0.0
407,245.42,1384.0,0.0
408,245.97,1379.0,0.0
409,246.53,1375.0,0.0
410,247.09,1372.0,0.0
411,247.66,1363.0,0.0
412,248.22,1360.0,0.0
413,248.78,1356.0,0.0
414,249.37,1351.0,0.0
415,249.92,1346.0,0.0
416,250.50,1343.0,0.0
417,251.06,1337.0,0.0
418,251.62,1334.0,0.0
419,252.19,1332.0,0.0
420,252.75,1329.0,0.0
421,253.31,1326.0,0.0
422,253.89,1320.0,0.0
423,254.45,1319.0,0.0
424,255.02,1318.0,0.0
425,255.58,1314.0,0.0
426,256.14,1313.0,0.0
427,256.69,1338.0,0.0
428,257.20,1411.0,0.0
429,257.72,1485.0,0.0
430,258.23,1583.0,0.0
431,258.73,1726.0,0.0
432,261.17,1365.0,0.0
433,261.73,1360.0,0.0
434,262.30,1362.0,0.0
435,262.86,1351.0,0.0
436,263.44,1341.0,0.0
437,264.00,1337.0,0.0
438,264.56,1339.0,0.0
439,265.13,1340.0,0.0
440,265.69,1342.0,0.0
441,266.25,1343.0,0.0
442,266.81,1339.0,0.0
443,267.38,1337.0,0.0
444,267.94,1337.0,0.0
445,268.50,1340.0,0.0
446,269.06,1342.0,0.0
447,269.63,1342.0,0.0
448,270.17,1347.0,0.0
449,270.73,1346.0,0.0
450,271.30,1350.0,0.0
451,271.81,1355.0,0.0
452,272.38,1361.0,0.0
453,272.94,1360.0,0.0
454,273.50,1368.0,0.0
455,274.05,1377.0,0.0
456,274.61,1387.0,0.0
457,275.17,1390.0,0.0
458,275.72,1402.0,0.0
459,276.27,1424.0,0.0
460,276.80,1494.0,0.0
461,277.31,1563.0,0.0
462,277.88,1584.0,0.0
463,278.45,1548.0,0.0
464,279.02,1585.0,0.0
465,279.59,1549.0,0.0
466,280.17,1514.0,0.0
467,280.72,1530.0,0.0
468,281.30,1520.0,0.0
469,281.86,1517.0,0.0
470,282.41,1543.0,0.0
471,282.95,1570.0,0.0
472,283.53,1536.0,0.0
473,284.09,1547.0,0.0
474,284.66,1544.0,0.0
475,285.23,1516.0,0.0
476,285.81,1488.0,0.0
477,286.48,1339.0,0.0
478,287.06,1311.0,0.0
479,287.66,1276.0,0.0
480,288.25,1232.0,0.0
481,288.84,1188.0,0.0
482,289.44,1155.0,0.0
483,290.05,1115.0,0.0
484,290.64,1083.0,0.0
485,291.23,1053.0,0.0
486,291.83,1024.0,0.0
487,292.42,996.0,0.0
488,293.02,969.0,0.0
489,293.61,944.0,0.0
490,294.27,896.0,0.0
491,294.86,848.0,0.0
492,295.44,832.0,0.0
493,296.03,816.0,0.0
494,296.61,802.0,0.0
495,297.20,787.0,0.0
496,297.80,773.0,0.0
497,298.39,760.0,0.0
498,298.97,747.0,0.0
499,299.55,737.0,0.0
500,300.14,725.0,0.0
501,300.72,713.0,0.0
502,301.33,700.0,0.0
503,301.91,689.0,0.0
504,302.50,679.0,0.0
505,303.09,667.0,0.0
506,303.69,655.0,0.0
507,304.27,647.0,0.0
508,304.86,637.0,0.0
509,305.44,629.0,0.0
510,306.03,621.0,0.0
511,306.63,613.0,0.0
512,307.20,605.0,0.0
513,307.80,596.0,0.0
514,308.39,588.0,0.0
515,308.97,580.0,0.0
516,309.56,572.0,0.0
517,310.16,564.0,0.0
518,310.75,556.0,0.0
519,311.33,550.0,0.0
520,311.92,542.0,0.0
521,312.52,535.0,0.0
522,313.11,529.0,0.0
523,313.69,522.0,0.0
524,314.28,516.0,0.0
525,314.86,511.0,0.0
526,315.45,506.0,0.0
527,316.05,500.0,0.0
528,316.64,494.0,0.0
529,317.22,490.0,0.0
530,317.81,485.0,0.0
531,318.41,480.0,0.0
532,318.98,475.0,0.0
533,319.56,472.0,0.0
534,320.16,467.0,0.0
535,320.64,477.0,0.0
536,321.16,487.0,0.0
537,321.73,485.0,0.0
538,322.28,483.0,0.0
539,322.88,478.0,0.0
540,323.44,479.0,0.0
541,323.97,481.0,0.0
542,324.56,476.0,0.0
543,325.14,473.0,0.0
544,325.72,469.0,0.0
545,326.28,466.0,0.0
546,326.86,463.0,0.0
547,327.45,460.0,0.0
548,328.02,455.0,0.0
549,328.59,453.0,0.0
550,329.17,450.0,0.0
551,329.75,447.0,0.0
552,330.31,445.0,0.0
553,330.89,443.0,0.0
554,331.45,440.0,0.0
555,332.03,438.0,0.0
556,332.61,435.0,0.0
557,333.19,433.0,0.0
558,333.75,431.0,0.0
559,334.33,428.0,0.0
560,334.91,426.0,0.0
561,335.47,424.0,0.0
562,336.05,423.0,0.0
563,336.63,420.0,0.0
564,337.17,420.0,0.0
565,337.75,418.0,0.0
566,338.33,416.0,0.0
567,338.89,414.0,0.0
568,339.45,413.0,0.0
569,340.03,411.0,0.0
570,340.61,410.0,0.0
571,341.19,409.0,0.0
572,341.64,408.0,0.0
573,342.23,406.0,0.0
574,342.80,405.0,0.0
575,343.36,404.0,0.0
576,343.94,403.0,100000.0
577,347.02,278.0,100000.0
578,347.53,281.0,0.0
579,348.05,284.0,0.0
580,348.55,288.0,0.0
581,349.05,292.0,0.0
582,349.55,296.0,100000.0
583,350.00,304.0,100000.0
584,351.48,375.0,100000.0
585,352.00,380.0,0.0
586,352.53,383.0,0.0
587,353.06,387.0,0.0
588,353.58,390.0,0.0
589,354.13,393.0,0.0
590,354.67,395.0,0.0
591,355.23,395.0,0.0
592,355.78,396.0,0.0
593,356.34,397.0,0.0
594,356.91,396.0,0.0
595,357.48,395.0,0.0
596,358.06,392.0,0.0
597,358.67,388.0,0.0
598,359.27,383.0,0.0
599,359.88,377.0,0.0
