index(611),angle,range,intensity
250,142.88,745.0,0.0
251,143.41,759.0,0.0
252,145.56,796.0,0.0
253,146.09,811.0,0.0
254,146.61,825.0,0.0
255,147.16,840.0,0.0
256,147.69,855.0,0.0
257,148.20,871.0,0.0
258,148.75,888.0,0.0
259,149.27,911.0,0.0
260,149.80,926.0,0.0
261,150.34,942.0,0.0
262,150.88,961.0,0.0
263,151.41,979.0,0.0
264,151.94,1002.0,0.0
265,152.47,1026.0,0.0
266,153.00,1049.0,0.0
267,153.52,1072.0,0.0
268,154.06,1099.0,0.0
269,154.59,1125.0,0.0
270,155.11,1158.0,0.0
271,155.64,1190.0,0.0
272,157.23,1293.0,0.0
273,157.77,1331.0,0.0
274,158.30,1370.0,0.0
275,158.86,1415.0,0.0
276,159.95,1405.0,0.0
277,160.52,1401.0,0.0
278,161.06,1397.0,0.0
279,161.64,1390.0,0.0
280,162.19,1389.0,0.0
281,162.73,1379.0,0.0
282,163.30,1374.0,0.0
283,163.84,1369.0,0.0
284,164.41,1369.0,0.0
285,164.97,1366.0,0.0
286,165.52,1362.0,0.0
287,166.08,1360.0,0.0
288,166.63,1358.0,0.0
289,167.19,1355.0,0.0
290,167.73,1354.0,0.0
291,168.28,1352.0,0.0
292,168.84,1349.0,0.0
293,169.39,1346.0,0.0
294,169.97,1345.0,0.0
295,170.52,1344.0,0.0
296,171.08,1344.0,0.0
297,171.63,1341.0,0.0
298,172.17,1339.0,0.0
299,172.73,1339.0,0.0
300,173.28,1337.0,0.0
301,173.84,1337.0,0.0
302,174.39,1336.0,0.0
303,174.94,1336.0,0.0
304,175.50,1339.0,0.0
305,176.05,1337.0,0.0
306,176.61,1337.0,0.0
307,177.16,1339.0,0.0
308,177.70,1340.0,0.0
309,178.27,1341.0,0.0
310,178.81,1341.0,0.0
311,179.38,1345.0,0.0
312,179.92,1344.0,0.0
313,180.48,1343.0,0.0
314,180.98,1346.0,0.0
315,181.53,1358.0,0.0
316,186.03,3137.0,0.0
317,186.58,3192.0,0.0
318,187.14,3114.0,0.0
319,187.72,3077.0,0.0
320,188.27,3040.0,0.0
321,188.83,3038.0,0.0
322,189.38,3049.0,0.0
323,189.94,3086.0,0.0
324,190.48,3150.0,0.0
325,191.03,3214.0,0.0
326,191.59,3101.0,0.0
327,192.16,3003.0,0.0
328,192.73,2902.0,0.0
329,194.86,1414.0,0.0
330,195.44,1375.0,0.0
331,196.02,1337.0,0.0
332,196.61,1300.0,0.0
333,197.17,1263.0,0.0
334,197.77,1228.0,0.0
335,198.36,1186.0,0.0
336,198.91,1194.0,0.0
337,199.48,1169.0,0.0
338,200.06,1145.0,0.0
339,200.64,1122.0,0.0
340,201.22,1104.0,0.0
341,201.81,1070.0,0.0
342,202.39,1052.0,0.0
343,202.97,1034.0,0.0
344,203.50,1016.0,0.0
345,204.08,998.0,0.0
346,204.66,979.0,0.0
347,205.22,976.0,0.0
348,205.78,973.0,0.0
349,206.33,977.0,0.0
350,206.88,984.0,0.0
351,207.42,989.0,0.0
352,207.97,995.0,0.0
353,208.52,1001.0,0.0
354,209.06,1007.0,0.0
355,209.61,1012.0,0.0
356,210.16,1021.0,0.0
357,210.72,1027.0,0.0
358,211.25,1034.0,0.0
359,211.80,1044.0,0.0
360,212.34,1054.0,0.0
361,212.89,1069.0,0.0
362,213.42,1081.0,0.0
363,213.97,1093.0,0.0
364,214.50,1107.0,0.0
365,215.05,1122.0,0.0
366,215.58,1139.0,0.0
367,216.13,1155.0,0.0
368,216.66,1171.0,0.0
369,217.20,1186.0,0.0
370,217.75,1203.0,0.0
371,219.95,2696.0,0.0
372,222.19,2594.0,0.0
373,222.77,2574.0,0.0
374,223.31,2542.0,0.0
375,226.13,2433.0,0.0
376,226.70,2413.0,0.0
377,227.25,2394.0,0.0
378,227.81,2372.0,0.0
379,228.36,2353.0,0.0
380,228.92,2328.0,0.0
381,229.48,2314.0,0.0
382,230.03,2300.0,0.0
383,230.59,2282.0,0.0
384,231.16,2270.0,0.0
385,231.70,2257.0,0.0
386,232.27,2244.0,0.0
387,232.81,2232.0,0.0
388,234.48,2182.0,0.0
389,235.05,2168.0,0.0
390,235.61,2155.0,0.0
391,236.17,2142.0,100000.0
392,238.78,594.0,100000.0
393,239.33,591.0,0.0
394,239.89,588.0,0.0
395,240.47,586.0,0.0
396,241.02,583.0,0.0
397,241.58,582.0,0.0
398,242.14,579.0,0.0
399,242.70,576.0,0.0
400,243.27,575.0,0.0
401,243.81,574.0,0.0
402,244.39,572.0,0.0
403,244.95,569.0,0.0
404,245.50,566.0,0.0
405,246.08,564.0,0.0
406,246.63,562.0,0.0
407,247.20,561.0,0.0
408,247.75,560.0,0.0
409,248.31,559.0,0.0
410,248.91,556.0,0.0
411,249.45,554.0,0.0
412,250.02,554.0,0.0
413,250.59,553.0,0.0
414,251.14,551.0,0.0
415,251.70,551.0,0.0
416,252.28,549.0,0.0
417,252.83,548.0,0.0
418,253.39,547.0,0.0
419,253.97,545.0,0.0
420,254.52,544.0,0.0
421,255.08,543.0,0.0
422,255.64,543.0,0.0
423,256.20,542.0,0.0
424,256.75,542.0,0.0
425,257.33,541.0,0.0
426,257.89,540.0,0.0
427,258.44,539.0,0.0
428,259.00,539.0,0.0
429,259.56,539.0,0.0
430,260.11,540.0,0.0
431,260.67,540.0,0.0
432,261.23,539.0,0.0
433,261.78,539.0,0.0
434,262.36,538.0,0.0
435,262.92,538.0,0.0
436,263.48,537.0,0.0
437,264.03,538.0,0.0
438,264.59,538.0,0.0
439,265.16,538.0,0.0
440,265.70,538.0,0.0
441,266.27,538.0,0.0
442,266.81,539.0,0.0
443,267.36,539.0,0.0
444,267.92,540.0,0.0
445,268.48,540.0,0.0
446,269.03,540.0,0.0
447,269.59,540.0,0.0
448,270.16,541.0,0.0
449,270.72,541.0,0.0
450,271.22,542.0,0.0
451,271.77,543.0,0.0
452,272.33,543.0,0.0
453,272.89,544.0,0.0
454,273.45,544.0,0.0
455,273.98,546.0,0.0
456,274.55,547.0,0.0
457,275.11,549.0,0.0
458,275.66,550.0,0.0
459,276.22,551.0,100000.0
460,276.66,580.0,100000.0
461,277.16,595.0,0.0
462,277.75,587.0,0.0
463,278.33,585.0,0.0
464,278.89,583.0,0.0
465,279.44,584.0,0.0
466,280.00,585.0,0.0
467,280.56,586.0,0.0
468,281.11,588.0,0.0
469,281.67,589.0,0.0
470,282.20,592.0,0.0
471,282.77,593.0,0.0
472,283.31,595.0,0.0
473,283.88,597.0,0.0
474,284.44,598.0,0.0
475,284.97,600.0,0.0
476,285.53,602.0,0.0
477,286.08,604.0,0.0
478,286.64,606.0,0.0
479,287.20,608.0,0.0
480,287.73,610.0,0.0
481,288.30,612.0,0.0
482,288.84,615.0,0.0
483,289.41,617.0,0.0
484,289.95,620.0,0.0
485,290.50,622.0,0.0
486,291.05,624.0,0.0
487,291.61,627.0,0.0
488,292.16,630.0,0.0
489,292.72,632.0,0.0
490,293.22,635.0,0.0
491,293.75,639.0,0.0
492,294.31,641.0,0.0
493,294.84,645.0,0.0
494,295.41,648.0,0.0
495,295.94,652.0,0.0
496,296.48,654.0,0.0
497,297.03,660.0,0.0
498,297.58,663.0,0.0
499,298.13,666.0,0.0
500,298.67,670.0,0.0
501,299.22,674.0,0.0
502,299.77,680.0,0.0
503,300.30,684.0,0.0
504,300.86,687.0,0.0
505,301.39,692.0,0.0
506,301.94,697.0,0.0
507,302.48,702.0,0.0
508,303.02,707.0,0.0
509,303.56,713.0,0.0
510,304.11,718.0,0.0
511,304.66,724.0,0.0
512,305.19,728.0,0.0
513,305.73,735.0,0.0
514,306.28,741.0,0.0
515,306.81,747.0,0.0
516,307.38,753.0,0.0
517,307.91,760.0,0.0
518,308.45,767.0,0.0
519,309.00,774.0,0.0
520,309.53,781.0,0.0
521,310.08,789.0,0.0
522,310.61,797.0,0.0
523,311.16,805.0,0.0
524,311.70,812.0,0.0
525,312.23,821.0,0.0
526,312.78,829.0,0.0
527,313.31,838.0,0.0
528,313.86,848.0,0.0
529,314.41,858.0,0.0
530,314.97,867.0,0.0
531,315.50,879.0,0.0
532,316.05,888.0,0.0
533,316.56,900.0,0.0
534,317.11,911.0,0.0
535,317.64,923.0,0.0
536,318.19,934.0,0.0
537,318.72,948.0,0.0
538,319.27,963.0,0.0
539,319.80,978.0,0.0
540,320.30,1018.0,0.0
541,320.88,1008.0,0.0
542,321.42,1006.0,0.0
543,322.02,983.0,0.0
544,322.59,960.0,0.0
545,323.17,953.0,0.0
546,323.73,949.0,0.0
547,324.30,941.0,0.0
548,324.86,936.0,0.0
549,325.42,931.0,0.0
550,325.97,933.0,0.0
551,326.50,947.0,0.0
552,327.14,897.0,0.0
553,327.69,894.0,0.0
554,328.25,892.0,0.0
555,328.83,884.0,0.0
556,329.39,878.0,0.0
557,329.95,874.0,0.0
558,330.50,872.0,0.0
559,331.08,870.0,0.0
560,331.63,870.0,0.0
561,332.20,859.0,0.0
562,332.75,861.0,0.0
563,333.31,857.0,0.0
564,333.88,854.0,0.0
565,334.44,849.0,0.0
566,335.00,847.0,0.0
567,335.55,844.0,0.0
568,336.13,840.0,0.0
569,336.69,835.0,0.0
570,337.27,836.0,0.0
571,337.81,835.0,0.0
572,338.38,831.0,0.0
573,338.94,829.0,0.0
574,339.48,827.0,0.0
575,340.06,824.0,0.0
576,340.45,823.0,0.0
577,341.03,821.0,0.0
578,341.58,819.0,0.0
579,342.14,817.0,0.0
580,342.72,815.0,0.0
581,343.28,813.0,0.0
582,343.84,813.0,0.0
583,344.39,812.0,0.0
584,344.95,809.0,0.0
585,345.52,808.0,0.0
586,346.09,807.0,0.0
587,346.66,804.0,0.0
588,347.22,805.0,0.0
589,347.77,801.0,0.0
590,348.33,800.0,0.0
591,348.89,800.0,0.0
592,349.45,800.0,0.0
593,350.03,799.0,0.0
594,350.58,798.0,0.0
595,351.14,798.0,0.0
596,351.70,798.0,0.0
597,352.27,796.0,0.0
598,352.83,796.0,0.0
599,353.38,802.0,0.0
600,353.94,798.0,0.0
601,354.50,794.0,0.0
602,355.06,794.0,0.0
603,355.63,794.0,0.0
604,356.19,795.0,0.0
605,356.73,795.0,0.0
606,357.30,795.0,0.0
607,357.86,795.0,0.0
608,358.42,794.0,0.0
609,358.98,795.0,0.0
610,359.55,795.0,0.0
