index(575),angle,range,intensity
137,79.91,418.0,0.0
138,80.47,416.0,0.0
139,81.05,413.0,0.0
140,81.64,410.0,0.0
141,82.19,409.0,0.0
142,82.75,408.0,0.0
143,83.34,402.0,0.0
144,83.94,399.0,0.0
145,84.50,399.0,0.0
146,85.06,397.0,0.0
147,85.64,395.0,0.0
148,86.23,390.0,0.0
149,86.80,389.0,0.0
150,87.41,384.0,0.0
151,87.95,383.0,0.0
152,88.53,381.0,0.0
153,89.09,381.0,0.0
154,89.67,377.0,0.0
155,90.22,380.0,0.0
156,90.81,375.0,0.0
157,91.41,371.0,0.0
158,91.97,371.0,0.0
159,92.55,367.0,0.0
160,93.11,367.0,0.0
161,93.69,366.0,0.0
162,94.22,364.0,0.0
163,94.77,364.0,0.0
164,95.34,362.0,0.0
165,95.92,361.0,0.0
166,96.50,359.0,0.0
167,97.08,358.0,0.0
168,97.63,357.0,0.0
169,98.14,362.0,0.0
170,98.63,370.0,0.0
171,99.09,382.0,0.0
172,99.56,393.0,0.0
173,100.02,406.0,100000.0
174,100.45,423.0,100000.0
175,100.92,436.0,0.0
176,101.39,450.0,0.0
177,101.88,464.0,0.0
178,102.36,479.0,100000.0
179,102.75,508.0,100000.0
180,103.31,508.0,100000.0
181,105.89,2385.0,100000.0
182,106.45,2384.0,0.0
183,107.00,2396.0,0.0
184,109.22,2529.0,0.0
185,127.48,3877.0,0.0
186,128.05,3886.0,0.0
187,129.39,2266.0,0.0
188,129.97,2197.0,0.0
189,130.55,2127.0,0.0
190,131.08,2183.0,0.0
191,131.64,2162.0,0.0
192,132.22,2137.0,0.0
193,132.77,2112.0,0.0
194,133.34,2086.0,0.0
195,133.91,2090.0,0.0
196,134.44,2116.0,0.0
197,135.00,2142.0,0.0
198,135.55,2171.0,0.0
199,136.13,2200.0,0.0
200,136.67,2165.0,0.0
201,137.25,2120.0,0.0
202,137.83,2068.0,0.0
203,138.39,2024.0,0.0
204,138.97,1981.0,0.0
205,139.55,1940.0,0.0
206,140.09,1900.0,0.0
207,140.67,1859.0,0.0
208,141.25,1825.0,0.0
209,141.81,1791.0,0.0
210,142.38,1802.0,0.0
211,142.94,1809.0,0.0
212,143.47,1823.0,0.0
213,144.03,1835.0,0.0
214,144.59,1846.0,0.0
215,145.13,1852.0,0.0
216,145.69,1866.0,0.0
217,146.25,1877.0,0.0
218,146.80,1888.0,0.0
219,147.34,1899.0,0.0
220,147.91,1909.0,0.0
221,148.45,1927.0,0.0
222,149.02,1938.0,0.0
223,149.56,1952.0,0.0
224,150.11,1966.0,0.0
225,150.66,1996.0,0.0
226,151.22,2008.0,0.0
227,153.78,3119.0,100000.0
228,157.75,580.0,100000.0
229,158.31,576.0,0.0
230,158.89,571.0,0.0
231,159.48,565.0,0.0
232,160.08,560.0,0.0
233,160.64,556.0,0.0
234,161.22,551.0,0.0
235,161.78,546.0,0.0
236,162.36,542.0,0.0
237,162.94,539.0,0.0
238,163.50,536.0,0.0
239,164.09,530.0,0.0
240,164.66,526.0,0.0
241,165.23,523.0,0.0
242,165.81,519.0,0.0
243,166.36,520.0,0.0
244,166.89,525.0,0.0
245,167.42,531.0,0.0
246,167.94,539.0,0.0
247,168.47,547.0,0.0
248,168.98,554.0,0.0
249,169.52,562.0,0.0
250,170.05,572.0,0.0
251,170.55,582.0,0.0
252,171.08,593.0,0.0
253,171.61,598.0,0.0
254,172.13,609.0,0.0
255,172.66,620.0,0.0
256,173.17,631.0,0.0
257,173.70,642.0,0.0
258,174.23,651.0,0.0
259,174.73,666.0,0.0
260,175.27,677.0,0.0
261,175.78,690.0,0.0
262,176.31,703.0,0.0
263,176.84,717.0,0.0
264,177.34,733.0,0.0
265,177.88,751.0,0.0
266,180.02,787.0,0.0
267,180.58,785.0,0.0
268,181.16,782.0,0.0
269,181.67,779.0,0.0
270,182.22,778.0,0.0
271,182.78,777.0,0.0
272,183.36,773.0,0.0
273,183.91,772.0,0.0
274,184.47,770.0,0.0
275,185.05,768.0,0.0
276,185.59,766.0,0.0
277,186.16,764.0,0.0
278,186.72,763.0,0.0
279,187.27,762.0,0.0
280,187.84,759.0,0.0
281,188.41,758.0,0.0
282,188.95,756.0,0.0
283,189.52,754.0,0.0
284,190.09,753.0,0.0
285,190.64,752.0,0.0
286,191.20,751.0,0.0
287,191.77,750.0,0.0
288,192.33,744.0,0.0
289,192.91,739.0,0.0
290,193.45,741.0,0.0
291,194.00,740.0,0.0
292,194.56,740.0,0.0
293,195.14,739.0,0.0
294,195.69,739.0,0.0
295,196.25,739.0,0.0
296,196.81,738.0,0.0
297,197.36,737.0,0.0
298,197.92,738.0,0.0
299,198.48,738.0,0.0
300,199.03,739.0,0.0
301,199.59,739.0,0.0
302,200.16,738.0,0.0
303,200.70,738.0,0.0
304,201.27,738.0,0.0
305,201.83,739.0,0.0
306,202.36,741.0,0.0
307,202.92,741.0,0.0
308,203.48,741.0,0.0
309,204.06,742.0,0.0
310,204.61,743.0,0.0
311,205.17,743.0,0.0
312,205.72,744.0,0.0
313,206.28,745.0,0.0
314,206.84,745.0,0.0
315,207.39,745.0,0.0
316,207.94,748.0,0.0
317,208.48,748.0,0.0
318,209.05,750.0,0.0
319,209.61,751.0,0.0
320,210.16,753.0,0.0
321,210.72,753.0,0.0
322,211.27,754.0,0.0
323,211.81,755.0,0.0
324,212.38,756.0,0.0
325,212.92,759.0,0.0
326,213.47,761.0,0.0
327,214.03,762.0,0.0
328,214.58,764.0,0.0
329,215.14,766.0,0.0
330,215.67,771.0,0.0
331,216.23,770.0,0.0
332,216.84,751.0,0.0
333,217.39,751.0,0.0
334,217.95,752.0,0.0
335,218.50,754.0,0.0
336,219.05,756.0,0.0
337,219.61,756.0,0.0
338,220.16,758.0,0.0
339,220.72,760.0,0.0
340,221.27,761.0,0.0
341,221.81,764.0,0.0
342,222.38,765.0,0.0
343,222.92,768.0,0.0
344,223.47,770.0,0.0
345,224.03,772.0,0.0
346,224.58,774.0,0.0
347,225.13,778.0,0.0
348,225.69,780.0,0.0
349,226.27,782.0,0.0
350,226.80,785.0,0.0
351,227.34,788.0,0.0
352,227.89,792.0,0.0
353,228.44,795.0,0.0
354,228.98,799.0,0.0
355,229.53,803.0,0.0
356,230.08,806.0,0.0
357,230.61,810.0,0.0
358,231.17,814.0,0.0
359,231.70,819.0,0.0
360,232.25,823.0,0.0
361,232.80,826.0,0.0
362,233.34,832.0,0.0
363,233.89,837.0,0.0
364,234.44,842.0,0.0
365,234.97,847.0,0.0
366,235.52,852.0,0.0
367,236.06,858.0,0.0
368,236.59,864.0,0.0
369,237.16,870.0,0.0
370,237.69,877.0,0.0
371,238.22,883.0,0.0
372,238.77,890.0,0.0
373,239.31,897.0,0.0
374,239.84,904.0,0.0
375,240.41,910.0,0.0
376,240.94,919.0,0.0
377,241.48,927.0,0.0
378,242.02,937.0,0.0
379,242.55,947.0,0.0
380,243.11,952.0,0.0
381,243.64,957.0,0.0
382,244.16,978.0,0.0
383,244.70,1001.0,0.0
384,245.22,1025.0,0.0
385,245.78,1012.0,0.0
386,246.31,1036.0,0.0
387,246.81,1078.0,0.0
388,247.38,1085.0,0.0
389,247.95,1092.0,0.0
390,248.48,1103.0,0.0
391,249.05,1112.0,0.0
392,249.59,1124.0,0.0
393,250.14,1136.0,0.0
394,250.69,1149.0,0.0
395,251.23,1160.0,0.0
396,251.78,1174.0,0.0
397,252.33,1188.0,0.0
398,252.86,1202.0,0.0
399,253.42,1216.0,0.0
400,253.97,1231.0,0.0
401,254.52,1247.0,0.0
402,255.06,1260.0,0.0
403,255.61,1278.0,0.0
404,256.16,1295.0,0.0
405,256.70,1309.0,0.0
406,257.25,1334.0,0.0
407,257.78,1346.0,0.0
408,258.34,1366.0,0.0
409,258.89,1386.0,0.0
410,259.45,1388.0,0.0
411,260.00,1391.0,0.0
412,260.55,1405.0,0.0
413,261.09,1424.0,0.0
414,261.66,1444.0,0.0
415,262.20,1464.0,0.0
416,262.73,1487.0,0.0
417,263.28,1508.0,0.0
418,263.83,1532.0,0.0
419,264.39,1555.0,0.0
420,264.92,1580.0,0.0
421,265.47,1602.0,0.0
422,266.02,1634.0,0.0
423,266.56,1663.0,0.0
424,267.11,1692.0,0.0
425,267.66,1726.0,0.0
426,268.20,1760.0,0.0
427,268.75,1799.0,0.0
428,269.30,1840.0,0.0
429,269.80,1881.0,0.0
430,270.33,1927.0,0.0
431,270.88,1991.0,0.0
432,271.44,1958.0,0.0
433,271.98,1952.0,0.0
434,272.55,1947.0,0.0
435,273.13,1937.0,0.0
436,273.67,1928.0,0.0
437,274.23,1924.0,0.0
438,274.80,1915.0,0.0
439,275.34,1906.0,0.0
440,275.91,1899.0,0.0
441,276.47,1899.0,0.0
442,277.03,1919.0,0.0
443,277.58,1900.0,0.0
444,278.16,1881.0,0.0
445,278.72,1876.0,0.0
446,279.27,1880.0,0.0
447,280.95,1845.0,0.0
448,281.52,1842.0,0.0
449,282.08,1838.0,0.0
450,282.63,1826.0,0.0
451,283.19,1826.0,0.0
452,283.75,1827.0,0.0
453,284.31,1829.0,0.0
454,284.86,1828.0,0.0
455,285.42,1825.0,0.0
456,285.98,1821.0,0.0
457,286.53,1818.0,0.0
458,287.09,1814.0,0.0
459,287.66,1814.0,0.0
460,288.20,1811.0,0.0
461,288.77,1810.0,0.0
462,289.34,1809.0,0.0
463,289.89,1798.0,0.0
464,290.45,1808.0,0.0
465,291.00,1837.0,0.0
466,291.56,1820.0,0.0
467,292.16,1803.0,0.0
468,292.70,1803.0,0.0
469,293.25,1802.0,0.0
470,293.81,1802.0,0.0
471,294.36,1802.0,0.0
472,294.92,1802.0,0.0
473,295.47,1803.0,0.0
474,296.03,1773.0,0.0
475,296.58,1776.0,0.0
476,297.14,1779.0,0.0
477,297.69,1782.0,0.0
478,298.25,1785.0,0.0
479,298.80,1790.0,0.0
480,299.36,1793.0,0.0
481,299.91,1798.0,0.0
482,300.47,1802.0,0.0
483,301.02,1807.0,0.0
484,301.56,1810.0,0.0
485,302.11,1813.0,0.0
486,302.67,1830.0,0.0
487,303.22,1848.0,0.0
488,303.78,1828.0,0.0
489,304.33,1827.0,0.0
490,304.89,1835.0,0.0
491,305.45,1782.0,0.0
492,306.03,1730.0,0.0
493,306.63,1643.0,0.0
494,307.22,1572.0,0.0
495,307.80,1520.0,0.0
496,308.38,1473.0,0.0
497,308.95,1427.0,0.0
498,309.55,1388.0,0.0
499,310.11,1353.0,0.0
500,310.70,1320.0,0.0
501,311.25,1319.0,0.0
502,311.81,1318.0,0.0
503,312.97,1250.0,0.0
504,313.55,1220.0,0.0
505,314.13,1189.0,0.0
506,314.73,1158.0,0.0
507,315.31,1124.0,0.0
508,315.89,1102.0,0.0
509,316.48,1067.0,0.0
510,317.08,1040.0,0.0
511,317.67,1014.0,0.0
512,318.23,993.0,0.0
513,318.83,969.0,0.0
514,319.41,951.0,0.0
515,319.98,934.0,0.0
516,320.58,917.0,0.0
517,321.16,899.0,0.0
518,321.73,883.0,0.0
519,322.33,870.0,0.0
520,322.86,873.0,0.0
521,323.42,875.0,0.0
522,323.97,878.0,0.0
523,324.52,883.0,0.0
524,325.08,889.0,0.0
525,325.61,894.0,0.0
526,326.16,900.0,0.0
527,326.70,904.0,0.0
528,327.27,910.0,0.0
529,327.81,917.0,0.0
530,328.34,923.0,0.0
531,328.91,930.0,0.0
532,329.45,936.0,0.0
533,330.00,942.0,0.0
534,330.55,949.0,0.0
535,334.80,2265.0,0.0
536,335.34,2290.0,0.0
537,335.92,2267.0,0.0
538,336.44,2245.0,0.0
539,336.98,2293.0,0.0
540,337.53,2371.0,0.0
541,338.11,2308.0,0.0
542,338.67,2287.0,0.0
543,339.52,2274.0,0.0
544,340.06,2284.0,0.0
545,340.58,2479.0,0.0
546,341.14,2478.0,0.0
547,341.69,2485.0,0.0
548,342.23,2520.0,0.0
549,342.80,2554.0,0.0
550,343.36,2494.0,0.0
551,343.97,2280.0,0.0
552,344.53,2246.0,0.0
553,345.09,2166.0,0.0
554,345.69,2087.0,0.0
555,346.25,2073.0,0.0
556,346.80,2057.0,0.0
557,347.38,2038.0,0.0
558,347.92,2025.0,0.0
559,348.48,2013.0,0.0
560,349.05,1995.0,0.0
561,349.61,1987.0,0.0
562,350.17,1967.0,0.0
563,350.73,1958.0,0.0
564,351.28,1949.0,0.0
565,351.86,1937.0,0.0
566,352.42,1927.0,0.0
567,352.97,1912.0,0.0
568,353.53,1901.0,0.0
569,354.11,1890.0,0.0
570,354.66,1875.0,100000.0
571,357.80,460.0,100000.0
572,358.38,457.0,0.0
573,358.95,454.0,0.0
574,359.52,451.0,0.0
