index(600),angle,range,intensity
119,71.34,1199.0,0.0
120,71.91,1196.0,0.0
121,72.47,1191.0,100000.0
122,74.27,715.0,100000.0
123,74.83,714.0,0.0
124,75.38,714.0,0.0
125,75.95,709.0,0.0
126,76.53,705.0,0.0
127,77.09,697.0,0.0
128,77.66,697.0,0.0
129,78.22,698.0,0.0
130,78.75,706.0,0.0
131,83.78,697.0,0.0
132,84.34,696.0,0.0
133,84.91,697.0,0.0
134,85.45,696.0,0.0
135,86.02,697.0,0.0
136,86.58,698.0,0.0
137,87.13,696.0,0.0
138,87.69,696.0,0.0
139,88.25,696.0,0.0
140,88.80,696.0,0.0
141,89.36,696.0,0.0
142,89.92,696.0,0.0
143,90.47,696.0,0.0
144,91.11,669.0,0.0
145,91.63,683.0,0.0
146,92.17,696.0,0.0
147,92.72,698.0,0.0
148,93.28,698.0,0.0
149,93.84,698.0,0.0
150,94.39,699.0,0.0
151,94.95,699.0,0.0
152,95.50,701.0,0.0
153,96.05,701.0,0.0
154,96.61,701.0,0.0
155,97.17,702.0,0.0
156,97.72,703.0,0.0
157,98.28,703.0,0.0
158,98.84,705.0,0.0
159,99.39,706.0,0.0
160,99.94,708.0,0.0
161,100.50,709.0,0.0
162,101.05,707.0,0.0
163,101.61,712.0,0.0
164,102.17,712.0,0.0
165,102.70,714.0,0.0
166,103.27,716.0,0.0
167,103.83,715.0,0.0
168,104.38,718.0,0.0
169,104.94,719.0,0.0
170,105.48,721.0,0.0
171,106.03,722.0,0.0
172,106.59,724.0,0.0
173,107.16,725.0,0.0
174,107.69,728.0,0.0
175,108.25,730.0,0.0
176,108.80,733.0,0.0
177,109.34,734.0,0.0
178,109.91,737.0,0.0
179,110.45,740.0,0.0
180,111.00,743.0,0.0
181,111.56,745.0,0.0
182,112.11,747.0,0.0
183,112.66,750.0,0.0
184,113.22,753.0,0.0
185,113.77,755.0,0.0
186,114.34,757.0,0.0
187,114.89,759.0,0.0
188,115.44,761.0,0.0
189,115.98,766.0,0.0
190,116.53,773.0,0.0
191,117.08,779.0,0.0
192,117.63,782.0,0.0
193,118.17,786.0,0.0
194,118.73,789.0,0.0
195,119.27,793.0,0.0
196,119.83,797.0,0.0
197,120.37,802.0,0.0
198,120.92,807.0,0.0
199,121.47,813.0,0.0
200,122.00,818.0,0.0
201,122.56,823.0,0.0
202,123.11,827.0,0.0
203,123.66,833.0,0.0
204,124.20,839.0,0.0
205,124.75,844.0,0.0
206,125.30,850.0,0.0
207,125.84,857.0,0.0
208,126.39,862.0,0.0
209,126.94,868.0,0.0
210,127.48,875.0,0.0
211,128.03,883.0,0.0
212,128.58,889.0,0.0
213,129.13,897.0,0.0
214,129.66,905.0,0.0
215,130.20,913.0,0.0
216,130.75,921.0,0.0
217,131.30,929.0,0.0
218,131.84,938.0,0.0
219,132.39,948.0,0.0
220,132.92,963.0,0.0
221,133.45,978.0,0.0
222,134.02,988.0,0.0
223,134.56,984.0,0.0
224,135.11,997.0,0.0
225,135.69,983.0,0.0
226,136.28,968.0,0.0
227,136.81,981.0,0.0
228,137.36,996.0,0.0
229,137.91,1009.0,0.0
230,138.44,1024.0,0.0
231,138.98,1039.0,0.0
232,139.53,1051.0,0.0
233,140.08,1064.0,0.0
234,140.61,1080.0,0.0
235,141.16,1095.0,0.0
236,141.70,1109.0,0.0
237,142.25,1127.0,0.0
238,142.78,1141.0,0.0
239,143.33,1158.0,0.0
240,143.88,1176.0,0.0
241,144.42,1194.0,0.0
242,144.95,1216.0,0.0
243,145.50,1237.0,0.0
244,146.05,1255.0,0.0
245,146.59,1279.0,0.0
246,147.11,1303.0,0.0
247,147.67,1321.0,0.0
248,148.22,1344.0,0.0
249,148.75,1371.0,0.0
250,149.28,1394.0,0.0
251,149.84,1418.0,0.0
252,150.41,1414.0,0.0
253,150.97,1412.0,0.0
254,151.52,1407.0,0.0
255,152.08,1400.0,0.0
256,152.64,1393.0,0.0
257,153.22,1389.0,0.0
258,153.77,1387.0,0.0
259,154.33,1383.0,0.0
260,154.89,1380.0,0.0
261,155.45,1378.0,0.0
262,156.00,1369.0,0.0
263,156.58,1365.0,0.0
264,157.14,1363.0,0.0
265,157.70,1360.0,0.0
266,158.22,1358.0,0.0
267,158.77,1350.0,0.0
268,159.33,1352.0,0.0
269,159.89,1345.0,0.0
270,160.45,1340.0,0.0
271,161.00,1335.0,0.0
272,161.56,1335.0,0.0
273,162.11,1326.0,0.0
274,162.67,1327.0,0.0
275,163.22,1324.0,0.0
276,163.80,1321.0,0.0
277,164.34,1317.0,0.0
278,164.91,1313.0,0.0
279,165.45,1313.0,0.0
280,166.02,1312.0,0.0
281,166.56,1311.0,0.0
282,167.13,1309.0,0.0
283,167.67,1305.0,0.0
284,168.23,1303.0,0.0
285,168.78,1301.0,0.0
286,169.36,1300.0,0.0
287,169.91,1297.0,0.0
288,170.47,1296.0,0.0
289,171.02,1294.0,0.0
290,171.58,1292.0,0.0
291,172.13,1290.0,0.0
292,172.69,1290.0,0.0
293,173.23,1287.0,0.0
294,173.80,1287.0,0.0
295,174.34,1285.0,0.0
296,174.91,1284.0,0.0
297,175.45,1284.0,0.0
298,176.02,1280.0,0.0
299,176.56,1280.0,100000.0
300,178.83,2832.0,100000.0
301,179.39,2831.0,0.0
302,179.97,2831.0,0.0
303,180.52,2845.0,0.0
304,181.08,2838.0,0.0
305,181.63,2836.0,0.0
306,182.19,2846.0,0.0
307,182.73,2856.0,0.0
308,183.28,2879.0,0.0
309,183.81,3016.0,0.0
310,194.22,4813.0,0.0
311,194.78,4647.0,0.0
312,195.36,4492.0,0.0
313,195.91,4486.0,0.0
314,196.47,4479.0,0.0
315,197.02,4470.0,0.0
316,197.58,4507.0,0.0
317,198.13,4498.0,0.0
318,198.67,4525.0,0.0
319,199.22,4552.0,100000.0
320,200.89,1476.0,100000.0
321,201.48,1423.0,0.0
322,202.06,1408.0,0.0
323,202.66,1392.0,0.0
324,203.19,1399.0,0.0
325,203.73,1409.0,0.0
326,204.30,1416.0,0.0
327,204.83,1425.0,0.0
328,205.38,1434.0,0.0
329,205.94,1442.0,0.0
330,206.47,1453.0,0.0
331,207.02,1459.0,0.0
332,207.58,1470.0,0.0
333,208.11,1480.0,0.0
334,208.66,1487.0,0.0
335,209.22,1496.0,0.0
336,209.75,1506.0,0.0
337,210.31,1516.0,0.0
338,210.86,1526.0,0.0
339,212.52,1511.0,0.0
340,213.08,1490.0,0.0
341,213.66,1469.0,0.0
342,214.22,1433.0,0.0
343,214.78,1413.0,0.0
344,215.36,1391.0,0.0
345,215.91,1374.0,0.0
346,216.47,1357.0,0.0
347,217.03,1346.0,0.0
348,217.59,1329.0,0.0
349,218.17,1314.0,0.0
350,218.73,1299.0,0.0
351,219.28,1284.0,0.0
352,219.86,1268.0,0.0
353,220.42,1255.0,0.0
354,220.97,1241.0,0.0
355,221.55,1228.0,0.0
356,222.11,1215.0,0.0
357,222.66,1204.0,0.0
358,223.23,1190.0,0.0
359,223.80,1180.0,0.0
360,224.36,1181.0,0.0
361,224.88,1182.0,0.0
362,225.44,1154.0,0.0
363,226.00,1140.0,0.0
364,226.55,1133.0,0.0
365,227.13,1125.0,0.0
366,227.67,1117.0,0.0
367,228.23,1108.0,0.0
368,228.81,1100.0,0.0
369,229.36,1093.0,0.0
370,229.92,1085.0,0.0
371,230.48,1077.0,0.0
372,231.03,1071.0,0.0
373,231.59,1064.0,0.0
374,232.16,1063.0,0.0
375,232.72,1053.0,0.0
376,233.27,1043.0,0.0
377,233.83,1041.0,0.0
378,234.39,1034.0,0.0
379,234.95,1027.0,0.0
380,235.50,1020.0,0.0
381,236.08,1013.0,0.0
382,236.63,1008.0,0.0
383,237.19,1001.0,0.0
384,237.75,998.0,0.0
385,238.30,994.0,0.0
386,238.86,990.0,0.0
387,239.42,984.0,0.0
388,239.97,979.0,0.0
389,240.53,977.0,0.0
390,241.08,972.0,0.0
391,241.64,967.0,0.0
392,242.20,962.0,0.0
393,242.75,959.0,0.0
394,243.33,954.0,0.0
395,243.88,951.0,0.0
396,244.42,947.0,0.0
397,244.98,944.0,0.0
398,245.55,941.0,0.0
399,246.09,938.0,0.0
400,246.64,948.0,0.0
401,247.14,959.0,0.0
402,247.66,983.0,0.0
403,248.19,1006.0,0.0
404,248.83,932.0,0.0
405,249.41,930.0,0.0
406,249.95,928.0,0.0
407,250.52,926.0,0.0
408,251.06,924.0,0.0
409,251.64,920.0,0.0
410,252.20,919.0,0.0
411,252.75,917.0,0.0
412,253.31,919.0,0.0
413,253.86,918.0,0.0
414,254.42,914.0,0.0
415,254.97,913.0,0.0
416,255.53,912.0,0.0
417,256.09,911.0,0.0
418,256.66,910.0,0.0
419,257.22,909.0,0.0
420,257.77,906.0,0.0
421,258.33,903.0,0.0
422,258.88,905.0,0.0
423,259.44,905.0,0.0
424,259.98,905.0,0.0
425,260.55,905.0,0.0
426,261.11,905.0,0.0
427,261.66,904.0,0.0
428,262.22,903.0,0.0
429,262.77,902.0,0.0
430,263.33,901.0,0.0
431,263.88,901.0,0.0
432,264.44,902.0,0.0
433,265.00,903.0,0.0
434,265.55,904.0,0.0
435,266.11,903.0,0.0
436,266.66,903.0,0.0
437,267.22,907.0,0.0
438,267.77,901.0,0.0
439,268.33,902.0,0.0
440,268.89,904.0,0.0
441,269.47,906.0,0.0
442,270.02,901.0,0.0
443,270.58,903.0,0.0
444,271.14,904.0,0.0
445,271.69,905.0,0.0
446,272.25,907.0,0.0
447,272.80,911.0,0.0
448,273.34,920.0,0.0
449,273.89,925.0,0.0
450,274.45,929.0,0.0
451,274.98,933.0,0.0
452,275.55,936.0,0.0
453,276.11,942.0,0.0
454,276.66,946.0,0.0
455,277.20,952.0,0.0
456,277.75,958.0,0.0
457,278.30,968.0,0.0
458,278.84,966.0,0.0
459,279.44,953.0,100000.0
460,281.11,1691.0,100000.0
461,283.36,934.0,100000.0
462,283.92,935.0,0.0
463,284.47,937.0,0.0
464,285.03,941.0,0.0
465,285.58,945.0,0.0
466,286.13,948.0,0.0
467,286.69,950.0,0.0
468,287.25,952.0,0.0
469,287.78,956.0,0.0
470,288.34,959.0,0.0
471,288.91,962.0,0.0
472,289.45,965.0,0.0
473,290.00,969.0,0.0
474,290.56,976.0,0.0
475,291.11,979.0,0.0
476,291.69,982.0,0.0
477,292.23,986.0,0.0
478,292.78,990.0,0.0
479,293.33,996.0,0.0
480,293.88,1001.0,0.0
481,294.42,1005.0,0.0
482,294.97,1011.0,0.0
483,295.52,1014.0,0.0
484,296.06,1019.0,0.0
485,296.61,1024.0,0.0
486,297.16,1029.0,0.0
487,297.70,1035.0,0.0
488,298.25,1042.0,0.0
489,298.80,1049.0,0.0
490,299.34,1055.0,0.0
491,299.89,1061.0,0.0
492,300.44,1066.0,0.0
493,300.97,1075.0,0.0
494,301.53,1079.0,0.0
495,302.06,1086.0,0.0
496,302.63,1094.0,0.0
497,303.14,1128.0,0.0
498,303.69,1134.0,0.0
499,304.23,1140.0,0.0
500,304.78,1147.0,0.0
501,305.33,1154.0,0.0
502,305.88,1163.0,0.0
503,306.42,1173.0,0.0
504,306.97,1179.0,0.0
505,307.50,1189.0,0.0
506,308.06,1198.0,0.0
507,308.59,1207.0,0.0
508,309.16,1216.0,0.0
509,309.69,1225.0,0.0
510,310.23,1235.0,0.0
511,310.78,1244.0,0.0
512,311.33,1256.0,0.0
513,311.88,1264.0,0.0
514,312.42,1277.0,0.0
515,312.97,1289.0,0.0
516,313.47,1300.0,0.0
517,314.00,1314.0,0.0
518,314.55,1325.0,0.0
519,315.09,1338.0,0.0
520,315.64,1352.0,0.0
521,316.19,1366.0,0.0
522,316.73,1383.0,0.0
523,317.27,1397.0,0.0
524,317.83,1413.0,0.0
525,318.36,1430.0,0.0
526,318.91,1446.0,0.0
527,319.45,1466.0,0.0
528,320.00,1485.0,0.0
529,320.55,1503.0,0.0
530,321.09,1524.0,0.0
531,321.64,1544.0,0.0
532,322.17,1567.0,0.0
533,322.72,1590.0,0.0
534,323.27,1612.0,0.0
535,323.83,1601.0,0.0
536,324.38,1590.0,0.0
537,324.95,1578.0,0.0
538,325.50,1568.0,0.0
539,326.06,1562.0,0.0
540,326.63,1553.0,0.0
541,327.19,1544.0,0.0
542,327.75,1537.0,0.0
543,328.31,1528.0,0.0
544,328.88,1521.0,0.0
545,329.42,1511.0,0.0
546,329.98,1500.0,0.0
547,330.55,1494.0,0.0
548,331.11,1489.0,0.0
549,331.66,1479.0,0.0
550,332.22,1473.0,0.0
551,332.78,1467.0,0.0
552,333.34,1458.0,0.0
553,333.89,1455.0,0.0
554,334.45,1446.0,0.0
555,335.03,1439.0,0.0
556,335.53,1432.0,0.0
557,336.08,1429.0,0.0
558,336.64,1420.0,0.0
559,337.20,1414.0,0.0
560,337.77,1409.0,0.0
561,338.31,1404.0,0.0
562,338.88,1400.0,0.0
563,339.66,1376.0,0.0
564,340.19,1355.0,0.0
565,340.73,1352.0,0.0
566,341.30,1348.0,0.0
567,341.86,1344.0,0.0
568,342.42,1342.0,0.0
569,342.98,1339.0,0.0
570,343.53,1335.0,0.0
571,344.09,1338.0,0.0
572,344.66,1336.0,0.0
573,345.20,1332.0,0.0
574,345.77,1329.0,0.0
575,346.33,1326.0,0.0
576,346.88,1323.0,0.0
577,347.44,1325.0,0.0
578,348.00,1322.0,0.0
579,348.56,1319.0,0.0
580,349.13,1320.0,0.0
581,349.67,1318.0,0.0
582,350.23,1314.0,0.0
583,350.80,1312.0,0.0
584,351.34,1310.0,0.0
585,351.91,1311.0,0.0
586,352.47,1309.0,0.0
587,353.02,1306.0,0.0
588,353.58,1304.0,0.0
589,354.14,1303.0,0.0
590,354.69,1301.0,0.0
591,355.27,1299.0,0.0
592,355.81,1300.0,0.0
593,356.38,1299.0,0.0
594,356.94,1297.0,0.0
595,357.48,1296.0,0.0
596,358.05,1293.0,0.0
597,358.61,1295.0,0.0
598,359.16,1294.0,0.0
599,359.72,1293.0,0.0
