index(596),angle,range,intensity
264,166.61,158.0,0.0
265,167.16,158.0,0.0
266,167.77,157.0,0.0
267,168.31,157.0,0.0
268,168.88,157.0,0.0
269,169.48,156.0,0.0
270,170.03,156.0,0.0
271,170.63,155.0,0.0
272,171.17,155.0,0.0
273,171.73,155.0,0.0
274,172.36,154.0,0.0
275,172.91,154.0,0.0
276,173.47,154.0,0.0
277,174.03,154.0,0.0
278,174.63,153.0,0.0
279,175.19,153.0,0.0
280,175.73,153.0,0.0
281,176.30,153.0,0.0
282,176.86,153.0,0.0
283,177.41,153.0,0.0
284,178.03,152.0,0.0
285,178.58,152.0,0.0
286,179.14,152.0,0.0
287,179.70,152.0,0.0
288,180.25,152.0,0.0
289,180.81,152.0,0.0
290,181.38,152.0,0.0
291,181.92,152.0,0.0
292,182.48,152.0,0.0
293,183.03,152.0,0.0
294,183.59,152.0,0.0
295,184.16,152.0,0.0
296,184.70,152.0,0.0
297,185.27,152.0,0.0
298,185.81,152.0,0.0
299,186.38,152.0,0.0
300,186.94,152.0,0.0
301,187.42,153.0,0.0
302,188.05,152.0,0.0
303,188.55,153.0,0.0
304,189.13,153.0,0.0
305,189.67,153.0,0.0
306,190.23,153.0,0.0
307,190.80,153.0,0.0
308,191.36,153.0,0.0
309,191.91,153.0,0.0
310,192.42,154.0,0.0
311,192.98,154.0,0.0
312,193.55,154.0,0.0
313,194.03,155.0,0.0
314,194.59,155.0,0.0
315,195.16,155.0,0.0
316,195.72,155.0,0.0
317,196.25,156.0,0.0
318,196.80,156.0,0.0
319,197.36,156.0,0.0
320,197.88,157.0,0.0
321,198.44,157.0,0.0
322,198.94,158.0,0.0
323,199.50,158.0,0.0
324,200.06,158.0,0.0
325,200.58,159.0,0.0
326,201.13,159.0,0.0
327,201.69,159.0,0.0
328,202.25,159.0,0.0
329,202.75,160.0,0.0
330,203.31,160.0,0.0
331,203.81,161.0,0.0
332,204.38,161.0,0.0
333,204.89,162.0,0.0
334,205.45,162.0,0.0
335,205.95,163.0,0.0
336,206.52,163.0,0.0
337,207.03,164.0,0.0
338,207.59,164.0,0.0
339,208.09,165.0,0.0
340,208.61,166.0,0.0
341,209.17,166.0,0.0
342,209.69,167.0,0.0
343,210.25,167.0,0.0
344,210.73,168.0,0.0
345,211.23,169.0,0.0
346,211.75,170.0,0.0
347,212.30,170.0,0.0
348,212.81,171.0,0.0
349,213.34,172.0,0.0
350,213.84,173.0,0.0
351,214.36,174.0,0.0
352,214.89,175.0,0.0
353,215.44,175.0,0.0
354,215.95,176.0,0.0
355,216.47,177.0,0.0
356,216.98,178.0,0.0
357,217.47,180.0,0.0
358,217.97,181.0,0.0
359,218.50,182.0,0.0
360,219.03,183.0,0.0
361,219.53,184.0,0.0
362,220.06,185.0,0.0
363,220.55,187.0,0.0
364,221.06,188.0,0.0
365,221.59,189.0,100000.0
366,222.02,193.0,100000.0
367,227.33,2136.0,100000.0
368,227.88,2146.0,0.0
369,228.42,2187.0,0.0
370,228.98,2200.0,0.0
371,229.53,2212.0,0.0
372,230.08,2238.0,0.0
373,230.63,2262.0,0.0
374,231.17,2282.0,0.0
375,231.73,2306.0,0.0
376,232.28,2330.0,0.0
377,232.83,2352.0,0.0
378,233.39,2383.0,0.0
379,233.94,2406.0,0.0
380,234.48,2432.0,0.0
381,235.03,2457.0,0.0
382,235.59,2493.0,0.0
383,236.14,2521.0,0.0
384,236.69,2549.0,0.0
385,237.23,2587.0,0.0
386,237.78,2624.0,0.0
387,238.34,2644.0,0.0
388,238.89,2683.0,0.0
389,239.44,2722.0,0.0
390,240.00,2759.0,0.0
391,240.55,2795.0,0.0
392,241.09,2840.0,0.0
393,241.64,2876.0,0.0
394,242.19,2929.0,0.0
395,242.75,2972.0,0.0
396,243.30,3016.0,0.0
397,243.84,3056.0,0.0
398,244.39,3118.0,0.0
399,244.94,3161.0,0.0
400,245.50,3214.0,0.0
401,246.05,3267.0,0.0
402,246.59,3323.0,0.0
403,247.14,3391.0,0.0
404,247.70,3470.0,0.0
405,248.27,3546.0,0.0
406,248.81,3622.0,0.0
407,249.36,3670.0,0.0
408,249.92,3746.0,0.0
409,250.48,3823.0,0.0
410,251.02,3849.0,0.0
411,251.58,3875.0,0.0
412,252.84,2749.0,0.0
413,253.41,2730.0,0.0
414,253.95,2727.0,0.0
415,254.52,2723.0,0.0
416,255.08,2710.0,0.0
417,255.64,2695.0,0.0
418,256.20,2696.0,100000.0
419,258.95,805.0,100000.0
420,259.52,802.0,0.0
421,260.09,798.0,0.0
422,260.64,798.0,0.0
423,261.20,798.0,0.0
424,261.77,794.0,0.0
425,262.33,792.0,0.0
426,262.91,790.0,0.0
427,263.45,788.0,0.0
428,264.02,786.0,0.0
429,264.56,795.0,0.0
430,265.05,840.0,0.0
431,267.61,1002.0,100000.0
432,268.06,1093.0,100000.0
433,269.48,1408.0,0.0
434,270.05,1403.0,0.0
435,270.61,1401.0,0.0
436,271.13,1402.0,0.0
437,271.67,1403.0,0.0
438,272.23,1402.0,0.0
439,272.80,1403.0,0.0
440,273.36,1404.0,0.0
441,273.92,1405.0,0.0
442,274.48,1406.0,0.0
443,275.05,1409.0,0.0
444,275.61,1407.0,0.0
445,276.17,1412.0,0.0
446,276.73,1413.0,0.0
447,277.30,1414.0,0.0
448,277.86,1415.0,0.0
449,278.42,1416.0,0.0
450,278.97,1419.0,0.0
451,279.53,1421.0,0.0
452,280.09,1423.0,0.0
453,280.66,1426.0,0.0
454,281.22,1423.0,0.0
455,281.78,1437.0,0.0
456,282.34,1424.0,0.0
457,282.92,1411.0,0.0
458,283.48,1414.0,0.0
459,284.05,1416.0,0.0
460,284.61,1417.0,0.0
461,285.16,1420.0,0.0
462,285.72,1423.0,0.0
463,286.28,1425.0,0.0
464,286.84,1426.0,0.0
465,287.41,1429.0,0.0
466,287.97,1430.0,0.0
467,288.53,1432.0,0.0
468,289.09,1438.0,0.0
469,289.66,1440.0,0.0
470,290.20,1447.0,0.0
471,290.77,1451.0,0.0
472,291.33,1455.0,0.0
473,291.89,1458.0,0.0
474,292.45,1465.0,0.0
475,293.02,1471.0,0.0
476,293.52,1478.0,0.0
477,294.06,1484.0,0.0
478,294.64,1459.0,0.0
479,295.19,1493.0,0.0
480,295.73,1513.0,0.0
481,296.28,1513.0,0.0
482,296.84,1514.0,0.0
483,297.41,1524.0,0.0
484,297.95,1530.0,0.0
485,298.52,1543.0,0.0
486,299.06,1552.0,0.0
487,299.61,1561.0,0.0
488,300.17,1573.0,0.0
489,300.73,1586.0,0.0
490,301.28,1607.0,0.0
491,301.81,1624.0,0.0
492,302.38,1641.0,0.0
493,302.94,1645.0,0.0
494,303.48,1659.0,0.0
495,304.05,1666.0,0.0
496,304.59,1678.0,0.0
497,305.16,1690.0,0.0
498,305.70,1699.0,0.0
499,306.27,1707.0,0.0
500,306.83,1721.0,0.0
501,307.36,1731.0,0.0
502,307.92,1740.0,0.0
503,308.48,1755.0,0.0
504,309.05,1768.0,0.0
505,309.59,1777.0,0.0
506,310.14,1792.0,0.0
507,310.70,1807.0,0.0
508,311.25,1820.0,0.0
509,311.81,1838.0,0.0
510,312.38,1847.0,0.0
511,312.92,1848.0,0.0
512,313.48,1848.0,0.0
513,314.03,1855.0,0.0
514,314.59,1868.0,0.0
515,315.16,1882.0,0.0
516,315.73,1896.0,0.0
517,316.27,1909.0,0.0
518,316.83,1929.0,0.0
519,317.39,1943.0,0.0
520,317.92,1961.0,0.0
521,318.48,1979.0,0.0
522,319.03,1996.0,0.0
523,319.58,2016.0,0.0
524,320.14,2029.0,0.0
525,320.69,2056.0,0.0
526,321.23,2072.0,0.0
527,321.80,2089.0,0.0
528,322.34,2118.0,0.0
529,322.89,2141.0,0.0
530,323.44,2168.0,0.0
531,324.00,2191.0,0.0
532,324.55,2214.0,0.0
533,325.09,2242.0,0.0
534,325.66,2266.0,0.0
535,326.19,2291.0,0.0
536,326.75,2295.0,0.0
537,327.31,2299.0,0.0
538,327.86,2286.0,0.0
539,328.44,2271.0,0.0
540,329.00,2241.0,0.0
541,329.55,2229.0,0.0
542,330.13,2217.0,0.0
543,330.69,2197.0,0.0
544,331.23,2195.0,0.0
545,331.80,2177.0,0.0
546,332.36,2170.0,0.0
547,332.91,2163.0,0.0
548,333.48,2131.0,0.0
549,334.05,2105.0,0.0
550,334.59,2102.0,0.0
551,335.17,2091.0,0.0
552,335.73,2080.0,0.0
553,336.28,2067.0,0.0
554,336.84,2055.0,0.0
555,337.41,2049.0,0.0
556,338.00,2040.0,0.0
557,338.55,2031.0,0.0
558,339.11,2021.0,0.0
559,339.42,2014.0,0.0
560,340.02,2005.0,0.0
561,340.56,1996.0,0.0
562,341.14,1982.0,0.0
563,341.70,1978.0,0.0
564,342.27,1973.0,0.0
565,342.83,1957.0,0.0
566,343.41,1941.0,0.0
567,343.97,1943.0,0.0
568,344.53,1935.0,0.0
569,345.09,1928.0,0.0
570,345.66,1904.0,0.0
571,346.23,1879.0,0.0
572,346.80,1881.0,0.0
573,347.36,1872.0,0.0
574,347.92,1869.0,0.0
575,348.48,1864.0,0.0
576,349.05,1859.0,0.0
577,349.61,1854.0,0.0
578,350.19,1849.0,0.0
579,350.75,1843.0,0.0
580,351.31,1840.0,0.0
581,351.88,1837.0,0.0
582,352.44,1834.0,0.0
583,353.00,1826.0,0.0
584,353.56,1823.0,0.0
585,354.13,1819.0,0.0
586,354.69,1815.0,0.0
587,355.25,1815.0,0.0
588,355.81,1810.0,0.0
589,356.38,1811.0,0.0
590,356.95,1807.0,0.0
591,357.52,1804.0,0.0
592,358.08,1803.0,0.0
593,358.64,1801.0,0.0
594,359.20,1794.0,0.0
595,359.77,1792.0,0.0
