index(599),angle,range,intensity
208,120.59,399.0,0.0
209,121.13,402.0,0.0
210,121.67,404.0,0.0
211,122.22,407.0,0.0
212,122.75,410.0,0.0
213,123.28,413.0,0.0
214,123.83,416.0,0.0
215,124.36,420.0,0.0
216,124.89,423.0,0.0
217,125.42,426.0,0.0
218,125.97,429.0,0.0
219,126.52,432.0,0.0
220,127.03,436.0,0.0
221,127.56,441.0,0.0
222,128.11,443.0,0.0
223,128.66,447.0,0.0
224,129.17,451.0,0.0
225,129.70,455.0,0.0
226,130.25,459.0,0.0
227,130.78,463.0,0.0
228,131.31,467.0,0.0
229,131.84,472.0,0.0
230,132.39,476.0,0.0
231,132.92,481.0,0.0
232,133.45,485.0,0.0
233,133.98,491.0,0.0
234,134.52,497.0,0.0
235,135.06,499.0,0.0
236,135.58,506.0,0.0
237,136.11,511.0,0.0
238,136.66,516.0,0.0
239,137.19,522.0,0.0
240,137.69,527.0,0.0
241,138.20,533.0,0.0
242,138.73,539.0,0.0
243,139.25,546.0,0.0
244,139.80,552.0,0.0
245,140.34,557.0,0.0
246,140.86,564.0,0.0
247,141.39,571.0,0.0
248,141.92,578.0,0.0
249,142.45,586.0,0.0
250,142.98,592.0,0.0
251,143.52,600.0,0.0
252,144.05,606.0,0.0
253,144.58,615.0,0.0
254,145.09,623.0,0.0
255,145.64,631.0,0.0
256,146.17,640.0,0.0
257,146.69,649.0,0.0
258,147.23,657.0,0.0
259,147.77,665.0,0.0
260,148.30,675.0,0.0
261,148.83,685.0,0.0
262,149.36,696.0,0.0
263,149.88,707.0,0.0
264,150.42,719.0,0.0
265,150.95,729.0,0.0
266,151.47,741.0,100000.0
267,153.25,1884.0,100000.0
268,153.80,1920.0,0.0
269,154.34,1961.0,0.0
270,154.88,2003.0,0.0
271,155.44,2043.0,0.0
272,157.42,3436.0,100000.0
273,159.09,1362.0,100000.0
274,159.66,1355.0,0.0
275,160.20,1352.0,0.0
276,160.77,1350.0,0.0
277,161.31,1346.0,0.0
278,161.89,1343.0,0.0
279,162.45,1337.0,0.0
280,162.98,1346.0,0.0
281,163.55,1356.0,0.0
282,164.06,1398.0,0.0
283,164.61,1442.0,0.0
284,165.14,1498.0,0.0
285,165.64,1573.0,0.0
286,166.17,1648.0,0.0
287,166.69,1697.0,0.0
288,167.28,1656.0,0.0
289,167.78,1774.0,0.0
290,168.30,1887.0,0.0
291,168.81,1999.0,0.0
292,169.33,2130.0,0.0
293,169.88,2166.0,0.0
294,170.42,2196.0,0.0
295,170.98,2191.0,0.0
296,171.55,2187.0,0.0
297,172.09,2183.0,0.0
298,172.66,2192.0,0.0
299,173.20,2188.0,0.0
300,173.77,2193.0,0.0
301,174.33,2198.0,0.0
302,174.88,2188.0,0.0
303,175.44,2188.0,0.0
304,175.98,2194.0,0.0
305,176.55,2197.0,0.0
306,177.11,2200.0,0.0
307,177.66,2197.0,0.0
308,178.22,2193.0,0.0
309,178.77,2195.0,0.0
310,179.33,2198.0,0.0
311,179.89,2200.0,0.0
312,180.47,2199.0,0.0
313,181.02,2197.0,0.0
314,181.58,2197.0,0.0
315,182.13,2203.0,0.0
316,182.69,2209.0,0.0
317,183.23,2208.0,0.0
318,183.80,2211.0,0.0
319,184.34,2209.0,0.0
320,184.91,2212.0,0.0
321,185.47,2214.0,0.0
322,186.02,2215.0,0.0
323,186.58,2217.0,0.0
324,200.41,2447.0,0.0
325,200.97,2368.0,0.0
326,201.53,2372.0,0.0
327,202.09,2377.0,0.0
328,202.59,2389.0,0.0
329,203.14,2398.0,0.0
330,203.69,2409.0,0.0
331,204.23,2425.0,0.0
332,204.78,2441.0,0.0
333,205.34,2454.0,0.0
334,205.89,2469.0,0.0
335,206.45,2480.0,0.0
336,207.00,2460.0,0.0
337,207.56,2439.0,0.0
338,208.13,2400.0,0.0
339,208.70,2341.0,0.0
340,209.25,2301.0,0.0
341,209.83,2265.0,0.0
342,210.38,2229.0,0.0
343,210.94,2201.0,0.0
344,211.52,2154.0,0.0
345,212.06,2129.0,0.0
346,212.63,2114.0,0.0
347,213.19,2099.0,0.0
348,213.75,2045.0,0.0
349,214.31,2017.0,0.0
350,214.88,1995.0,0.0
351,215.44,1973.0,0.0
352,216.00,1952.0,0.0
353,216.56,1929.0,0.0
354,217.13,1906.0,0.0
355,217.69,1886.0,0.0
356,218.23,1869.0,0.0
357,218.80,1853.0,0.0
358,219.36,1832.0,0.0
359,219.92,1812.0,0.0
360,220.48,1793.0,0.0
361,221.05,1776.0,0.0
362,221.61,1758.0,0.0
363,222.17,1735.0,0.0
364,222.72,1741.0,0.0
365,223.30,1715.0,0.0
366,223.84,1702.0,0.0
367,224.42,1689.0,0.0
368,224.94,1680.0,0.0
369,225.48,1666.0,0.0
370,226.05,1652.0,0.0
371,226.59,1638.0,0.0
372,227.16,1623.0,0.0
373,227.72,1609.0,0.0
374,228.27,1597.0,0.0
375,228.84,1585.0,0.0
376,229.39,1572.0,0.0
377,229.94,1559.0,0.0
378,230.52,1550.0,0.0
379,231.06,1537.0,0.0
380,231.63,1523.0,0.0
381,232.19,1514.0,0.0
382,232.73,1505.0,0.0
383,233.30,1493.0,0.0
384,233.84,1485.0,0.0
385,234.42,1471.0,0.0
386,234.97,1465.0,0.0
387,235.52,1458.0,0.0
388,236.08,1453.0,0.0
389,236.64,1444.0,0.0
390,237.19,1437.0,0.0
391,237.75,1426.0,0.0
392,238.31,1415.0,0.0
393,238.86,1414.0,0.0
394,239.42,1418.0,0.0
395,239.97,1395.0,0.0
396,240.53,1388.0,0.0
397,241.08,1380.0,0.0
398,241.64,1372.0,0.0
399,242.20,1364.0,0.0
400,242.75,1359.0,0.0
401,243.31,1354.0,0.0
402,243.86,1348.0,0.0
403,244.42,1342.0,0.0
404,244.98,1337.0,0.0
405,245.53,1329.0,0.0
406,246.08,1325.0,0.0
407,246.66,1320.0,0.0
408,247.25,1316.0,0.0
409,247.80,1310.0,0.0
410,248.36,1304.0,0.0
411,248.94,1300.0,0.0
412,249.48,1295.0,0.0
413,250.05,1288.0,0.0
414,250.61,1287.0,0.0
415,251.16,1286.0,0.0
416,251.72,1281.0,0.0
417,252.30,1276.0,0.0
418,252.84,1274.0,0.0
419,253.41,1269.0,0.0
420,253.97,1263.0,0.0
421,254.52,1263.0,0.0
422,255.08,1262.0,0.0
423,255.64,1263.0,0.0
424,256.16,1307.0,0.0
425,256.75,1269.0,0.0
426,257.31,1265.0,0.0
427,257.86,1261.0,0.0
428,258.44,1258.0,0.0
429,259.00,1258.0,0.0
430,259.55,1255.0,0.0
431,260.11,1253.0,0.0
432,260.67,1250.0,0.0
433,261.22,1247.0,0.0
434,261.78,1246.0,0.0
435,262.34,1243.0,0.0
436,262.89,1242.0,0.0
437,263.45,1241.0,0.0
438,264.03,1239.0,0.0
439,264.58,1237.0,0.0
440,265.14,1236.0,0.0
441,265.70,1234.0,0.0
442,266.25,1232.0,0.0
443,266.81,1231.0,0.0
444,267.38,1230.0,0.0
445,267.92,1232.0,0.0
446,268.48,1232.0,0.0
447,269.05,1233.0,0.0
448,269.56,1233.0,0.0
449,270.11,1231.0,0.0
450,270.67,1231.0,0.0
451,271.22,1231.0,0.0
452,271.78,1231.0,0.0
453,272.33,1232.0,0.0
454,272.89,1232.0,0.0
455,273.45,1236.0,0.0
456,274.00,1237.0,0.0
457,274.56,1238.0,0.0
458,275.11,1238.0,0.0
459,275.67,1239.0,0.0
460,276.22,1241.0,0.0
461,276.77,1242.0,0.0
462,277.33,1243.0,0.0
463,277.88,1247.0,0.0
464,278.44,1250.0,0.0
465,279.00,1251.0,0.0
466,279.55,1253.0,0.0
467,280.11,1256.0,0.0
468,280.66,1259.0,0.0
469,281.20,1261.0,0.0
470,281.75,1263.0,0.0
471,282.31,1266.0,0.0
472,282.88,1269.0,0.0
473,283.42,1274.0,0.0
474,283.98,1276.0,0.0
475,284.52,1283.0,0.0
476,285.08,1286.0,0.0
477,285.64,1289.0,0.0
478,286.19,1293.0,0.0
479,286.75,1297.0,0.0
480,287.25,1354.0,0.0
481,287.86,1286.0,0.0
482,288.48,1219.0,0.0
483,289.06,1183.0,0.0
484,289.66,1139.0,0.0
485,290.22,1118.0,0.0
486,290.81,1090.0,0.0
487,291.41,1063.0,0.0
488,291.95,1037.0,0.0
489,292.53,1011.0,0.0
490,293.13,988.0,0.0
491,293.72,964.0,0.0
492,294.31,939.0,0.0
493,294.98,856.0,0.0
494,295.61,819.0,0.0
495,296.20,804.0,0.0
496,296.80,791.0,0.0
497,297.36,778.0,0.0
498,297.95,765.0,0.0
499,298.55,752.0,0.0
500,299.13,740.0,0.0
501,299.72,729.0,0.0
502,300.30,719.0,0.0
503,300.88,708.0,0.0
504,301.47,698.0,0.0
505,302.06,688.0,0.0
506,302.63,677.0,0.0
507,303.22,667.0,0.0
508,303.81,658.0,0.0
509,304.39,649.0,0.0
510,304.97,640.0,0.0
511,305.56,630.0,0.0
512,306.16,621.0,0.0
513,306.73,614.0,0.0
514,307.33,606.0,0.0
515,307.91,596.0,0.0
516,308.50,590.0,0.0
517,309.08,585.0,0.0
518,309.66,579.0,0.0
519,310.23,570.0,0.0
520,310.83,563.0,0.0
521,311.42,557.0,0.0
522,312.00,551.0,0.0
523,312.58,543.0,0.0
524,313.17,537.0,0.0
525,313.77,530.0,0.0
526,314.34,524.0,0.0
527,314.94,518.0,0.0
528,315.48,513.0,0.0
529,316.06,507.0,0.0
530,316.63,503.0,0.0
531,317.22,497.0,0.0
532,317.78,492.0,0.0
533,318.36,487.0,0.0
534,318.94,483.0,0.0
535,319.52,478.0,0.0
536,320.08,474.0,0.0
537,320.67,470.0,0.0
538,321.23,466.0,0.0
539,321.81,462.0,0.0
540,322.39,459.0,0.0
541,322.95,455.0,0.0
542,323.53,452.0,0.0
543,324.11,448.0,0.0
544,324.64,450.0,100000.0
545,325.08,469.0,100000.0
546,325.64,469.0,0.0
547,326.20,468.0,0.0
548,329.03,455.0,0.0
549,329.59,453.0,0.0
550,330.16,450.0,0.0
551,330.75,447.0,0.0
552,331.30,445.0,0.0
553,331.88,442.0,0.0
554,332.44,440.0,0.0
555,333.02,437.0,0.0
556,333.56,436.0,0.0
557,334.14,434.0,0.0
558,334.70,432.0,0.0
559,335.27,429.0,0.0
560,335.83,428.0,0.0
561,336.39,426.0,0.0
562,336.95,424.0,0.0
563,337.53,422.0,0.0
564,338.11,421.0,0.0
565,338.67,420.0,0.0
566,339.23,418.0,0.0
567,339.80,416.0,0.0
568,340.36,414.0,0.0
569,340.92,413.0,0.0
570,341.89,411.0,0.0
571,342.47,411.0,0.0
572,343.03,409.0,0.0
573,343.59,408.0,0.0
574,344.16,407.0,0.0
575,344.72,406.0,0.0
576,345.30,405.0,100000.0
577,347.83,277.0,100000.0
578,348.34,280.0,0.0
579,348.84,283.0,0.0
580,349.33,288.0,0.0
581,349.84,291.0,0.0
582,350.30,297.0,100000.0
583,351.77,364.0,100000.0
584,352.25,370.0,0.0
585,352.80,373.0,0.0
586,353.31,377.0,0.0
587,353.84,380.0,0.0
588,354.38,383.0,0.0
589,354.94,384.0,0.0
590,355.47,386.0,0.0
591,356.02,388.0,0.0
592,356.55,390.0,0.0
593,357.08,392.0,0.0
594,357.64,392.0,0.0
595,358.19,392.0,0.0
596,358.75,392.0,0.0
597,359.33,390.0,0.0
598,359.91,388.0,0.0
