index(584),angle,range,intensity
116,69.73,1005.0,0.0
117,70.30,1001.0,0.0
118,70.86,997.0,0.0
119,71.42,997.0,0.0
120,71.98,994.0,0.0
121,72.53,993.0,0.0
122,73.11,986.0,0.0
123,73.67,979.0,0.0
124,74.23,984.0,0.0
125,74.78,982.0,0.0
126,75.34,981.0,0.0
127,75.91,980.0,0.0
128,76.47,979.0,0.0
129,77.05,976.0,0.0
130,77.59,976.0,0.0
131,78.16,976.0,0.0
132,78.72,974.0,0.0
133,79.28,971.0,0.0
134,79.83,973.0,0.0
135,80.39,971.0,0.0
136,80.95,971.0,0.0
137,81.45,1027.0,0.0
138,81.94,1084.0,0.0
139,82.63,975.0,0.0
140,83.19,974.0,0.0
141,83.75,975.0,0.0
142,84.31,974.0,0.0
143,84.86,974.0,0.0
144,85.42,974.0,0.0
145,85.98,975.0,0.0
146,86.55,973.0,0.0
147,87.09,973.0,0.0
148,87.66,974.0,0.0
149,88.22,975.0,0.0
150,88.78,975.0,0.0
151,89.33,977.0,0.0
152,89.89,977.0,0.0
153,90.44,978.0,0.0
154,91.00,978.0,0.0
155,91.56,980.0,0.0
156,92.14,982.0,0.0
157,92.69,983.0,0.0
158,93.25,985.0,0.0
159,93.81,987.0,0.0
160,94.38,988.0,0.0
161,94.92,990.0,0.0
162,95.47,993.0,0.0
163,96.03,995.0,0.0
164,96.59,997.0,0.0
165,97.14,999.0,0.0
166,97.70,1002.0,0.0
167,98.25,1004.0,0.0
168,98.81,1007.0,0.0
169,99.38,1009.0,0.0
170,99.92,1013.0,0.0
171,100.48,1015.0,0.0
172,101.05,1011.0,0.0
173,101.61,1006.0,0.0
174,103.36,949.0,0.0
175,103.95,929.0,0.0
176,104.53,909.0,0.0
177,105.13,887.0,0.0
178,105.72,866.0,0.0
179,106.31,849.0,0.0
180,106.91,830.0,0.0
181,107.48,812.0,0.0
182,108.08,796.0,0.0
183,108.67,778.0,0.0
184,109.28,760.0,0.0
185,109.86,744.0,0.0
186,110.45,728.0,0.0
187,111.08,702.0,0.0
188,111.67,692.0,0.0
189,112.25,678.0,0.0
190,112.84,667.0,0.0
191,113.44,656.0,0.0
192,114.03,644.0,0.0
193,114.63,635.0,0.0
194,115.25,626.0,0.0
195,115.83,614.0,0.0
196,116.44,603.0,0.0
197,117.02,598.0,0.0
198,117.59,587.0,0.0
199,118.19,578.0,0.0
200,118.80,569.0,0.0
201,119.39,561.0,0.0
202,119.95,554.0,0.0
203,120.55,546.0,0.0
204,121.16,538.0,0.0
205,121.73,530.0,0.0
206,122.33,522.0,0.0
207,122.89,521.0,0.0
208,123.50,512.0,0.0
209,124.09,503.0,0.0
210,124.69,495.0,0.0
211,125.30,487.0,0.0
212,125.88,482.0,0.0
213,126.47,476.0,0.0
214,127.06,470.0,0.0
215,127.66,465.0,0.0
216,128.23,460.0,0.0
217,128.81,457.0,0.0
218,129.34,461.0,0.0
219,129.88,464.0,0.0
220,130.41,469.0,0.0
221,130.94,474.0,0.0
222,131.48,479.0,0.0
223,132.00,484.0,0.0
224,132.53,489.0,0.0
225,133.08,494.0,0.0
226,133.59,498.0,0.0
227,134.13,507.0,0.0
228,134.67,510.0,0.0
229,135.20,517.0,0.0
230,135.72,523.0,0.0
231,136.25,528.0,0.0
232,136.78,536.0,0.0
233,137.33,541.0,0.0
234,137.83,545.0,0.0
235,138.30,564.0,0.0
236,138.78,582.0,0.0
237,139.33,587.0,0.0
238,139.91,585.0,0.0
239,140.45,582.0,100000.0
240,143.19,3475.0,100000.0
241,143.73,3454.0,0.0
242,144.30,3425.0,0.0
243,146.50,1382.0,0.0
244,147.05,1398.0,0.0
245,147.61,1401.0,0.0
246,148.16,1425.0,0.0
247,148.69,1450.0,0.0
248,149.25,1468.0,100000.0
249,151.02,3238.0,100000.0
250,151.58,3224.0,0.0
251,152.16,3214.0,0.0
252,152.70,3273.0,0.0
253,154.95,3148.0,0.0
254,155.50,3139.0,0.0
255,156.06,3127.0,0.0
256,156.63,3116.0,0.0
257,157.19,3117.0,0.0
258,157.75,3105.0,0.0
259,158.33,3092.0,0.0
260,160.56,3052.0,0.0
261,161.13,3046.0,0.0
262,161.69,3044.0,0.0
263,162.25,3043.0,0.0
264,162.80,3024.0,0.0
265,163.36,3013.0,0.0
266,163.92,3019.0,0.0
267,166.16,2996.0,0.0
268,167.83,2990.0,0.0
269,169.03,2516.0,0.0
270,169.58,2512.0,0.0
271,170.14,2511.0,0.0
272,170.70,2510.0,0.0
273,171.27,2501.0,0.0
274,171.81,2505.0,0.0
275,172.38,2506.0,0.0
276,172.94,2516.0,0.0
277,173.50,2527.0,0.0
278,174.05,2533.0,0.0
279,174.58,2725.0,0.0
280,175.14,2682.0,0.0
281,183.53,2833.0,0.0
282,188.20,1877.0,0.0
283,188.77,1863.0,0.0
284,189.33,1860.0,0.0
285,189.88,1867.0,0.0
286,190.44,1874.0,0.0
287,191.00,1873.0,0.0
288,191.55,1879.0,0.0
289,192.11,1878.0,0.0
290,192.67,1880.0,0.0
291,193.22,1882.0,0.0
292,193.78,1888.0,0.0
293,195.88,2391.0,0.0
294,196.42,2351.0,0.0
295,197.72,1797.0,0.0
296,198.28,1759.0,0.0
297,198.86,1721.0,0.0
298,199.44,1681.0,0.0
299,200.00,1644.0,0.0
300,200.58,1600.0,0.0
301,201.16,1565.0,0.0
302,201.72,1530.0,0.0
303,202.31,1487.0,0.0
304,202.89,1451.0,0.0
305,203.41,1448.0,0.0
306,203.95,1457.0,0.0
307,204.52,1466.0,0.0
308,205.06,1474.0,0.0
309,205.61,1479.0,0.0
310,206.17,1491.0,0.0
311,206.72,1500.0,0.0
312,207.28,1509.0,0.0
313,207.83,1522.0,0.0
314,208.38,1534.0,0.0
315,208.94,1541.0,0.0
316,209.50,1553.0,0.0
317,210.03,1566.0,0.0
318,210.59,1572.0,0.0
319,211.16,1587.0,0.0
320,211.70,1594.0,100000.0
321,215.06,501.0,100000.0
322,215.66,497.0,0.0
323,216.23,490.0,0.0
324,216.83,485.0,0.0
325,217.41,480.0,0.0
326,218.00,475.0,0.0
327,218.58,470.0,0.0
328,219.17,464.0,0.0
329,219.77,460.0,0.0
330,220.34,456.0,0.0
331,220.92,450.0,0.0
332,221.48,451.0,0.0
333,222.02,457.0,0.0
334,222.55,462.0,0.0
335,223.06,466.0,0.0
336,223.59,472.0,0.0
337,224.13,478.0,0.0
338,224.67,482.0,0.0
339,225.19,488.0,0.0
340,225.70,495.0,0.0
341,226.23,502.0,0.0
342,226.78,507.0,0.0
343,227.25,515.0,0.0
344,227.77,521.0,0.0
345,228.31,527.0,0.0
346,228.83,533.0,0.0
347,229.36,541.0,0.0
348,229.87,548.0,0.0
349,230.41,556.0,0.0
350,230.92,564.0,0.0
351,231.45,571.0,0.0
352,231.97,579.0,0.0
353,232.50,587.0,0.0
354,233.02,595.0,0.0
355,233.56,603.0,0.0
356,234.69,598.0,0.0
357,235.20,606.0,0.0
358,235.73,616.0,0.0
359,236.25,627.0,0.0
360,236.77,641.0,0.0
361,237.28,652.0,0.0
362,237.81,663.0,0.0
363,238.33,676.0,0.0
364,238.84,689.0,0.0
365,239.36,704.0,0.0
366,239.87,720.0,0.0
367,240.39,734.0,0.0
368,240.92,751.0,0.0
369,241.44,768.0,0.0
370,241.95,787.0,0.0
371,242.47,806.0,0.0
372,242.98,826.0,0.0
373,243.50,847.0,0.0
374,244.03,868.0,0.0
375,244.53,891.0,0.0
376,245.06,913.0,0.0
377,245.58,940.0,0.0
378,246.09,966.0,0.0
379,246.61,992.0,0.0
380,247.17,997.0,0.0
381,247.73,994.0,0.0
382,248.31,994.0,0.0
383,248.86,992.0,0.0
384,249.44,989.0,0.0
385,250.00,987.0,0.0
386,250.56,986.0,0.0
387,251.11,985.0,0.0
388,251.67,983.0,0.0
389,252.23,981.0,0.0
390,252.80,980.0,0.0
391,253.36,981.0,0.0
392,253.91,979.0,0.0
393,254.47,978.0,0.0
394,255.05,977.0,0.0
395,255.61,977.0,0.0
396,256.17,975.0,0.0
397,256.72,975.0,0.0
398,257.28,974.0,0.0
399,257.84,973.0,0.0
400,258.41,975.0,0.0
401,258.97,971.0,0.0
402,259.52,972.0,0.0
403,260.08,972.0,0.0
404,260.64,972.0,0.0
405,261.20,972.0,0.0
406,261.77,972.0,0.0
407,262.31,972.0,0.0
408,262.88,972.0,0.0
409,263.44,973.0,0.0
410,264.00,973.0,0.0
411,264.55,978.0,0.0
412,265.13,959.0,0.0
413,265.69,957.0,0.0
414,266.25,956.0,0.0
415,266.81,955.0,0.0
416,267.38,955.0,0.0
417,267.94,954.0,0.0
418,268.50,954.0,0.0
419,269.06,954.0,0.0
420,269.61,955.0,0.0
421,270.17,955.0,0.0
422,270.75,955.0,0.0
423,271.30,956.0,0.0
424,271.86,957.0,0.0
425,272.41,958.0,0.0
426,272.97,959.0,0.0
427,273.52,960.0,0.0
428,274.08,963.0,0.0
429,274.64,965.0,0.0
430,275.17,967.0,0.0
431,275.73,968.0,0.0
432,276.28,969.0,0.0
433,276.84,971.0,0.0
434,277.41,973.0,0.0
435,277.95,975.0,0.0
436,278.52,976.0,0.0
437,279.05,979.0,0.0
438,279.61,983.0,0.0
439,280.17,987.0,0.0
440,280.72,990.0,0.0
441,281.27,994.0,0.0
442,281.81,997.0,0.0
443,282.36,1003.0,0.0
444,282.91,1009.0,0.0
445,283.47,1005.0,0.0
446,284.03,1013.0,0.0
447,284.61,981.0,0.0
448,285.16,1002.0,0.0
449,285.67,1022.0,0.0
450,286.22,1029.0,0.0
451,286.78,1036.0,0.0
452,287.33,1041.0,0.0
453,287.88,1047.0,0.0
454,288.42,1053.0,0.0
455,288.97,1060.0,0.0
456,289.53,1067.0,0.0
457,290.06,1073.0,0.0
458,290.63,1081.0,0.0
459,291.16,1089.0,0.0
460,291.72,1097.0,0.0
461,292.27,1108.0,0.0
462,292.75,1117.0,0.0
463,293.28,1144.0,0.0
464,293.81,1170.0,0.0
465,294.39,1164.0,0.0
466,294.94,1174.0,0.0
467,295.50,1177.0,0.0
468,296.05,1185.0,0.0
469,296.61,1193.0,0.0
470,297.17,1200.0,0.0
471,297.72,1211.0,0.0
472,298.28,1218.0,0.0
473,298.83,1225.0,0.0
474,299.39,1233.0,0.0
475,299.94,1245.0,0.0
476,300.48,1250.0,0.0
477,301.03,1262.0,0.0
478,301.59,1273.0,0.0
479,302.14,1284.0,0.0
480,302.70,1291.0,0.0
481,303.25,1302.0,0.0
482,303.81,1315.0,0.0
483,304.36,1325.0,0.0
484,304.92,1336.0,0.0
485,305.48,1345.0,0.0
486,306.03,1359.0,0.0
487,306.58,1373.0,0.0
488,307.14,1385.0,0.0
489,307.67,1397.0,0.0
490,308.23,1413.0,0.0
491,308.80,1408.0,0.0
492,309.36,1417.0,0.0
493,309.91,1428.0,0.0
494,310.47,1439.0,0.0
495,311.02,1449.0,0.0
496,311.58,1468.0,0.0
497,312.13,1483.0,0.0
498,312.69,1496.0,0.0
499,313.23,1509.0,0.0
500,313.80,1524.0,0.0
501,314.34,1543.0,0.0
502,314.84,1559.0,0.0
503,315.39,1576.0,0.0
504,315.94,1593.0,0.0
505,316.48,1614.0,0.0
506,317.03,1633.0,0.0
507,317.58,1655.0,0.0
508,318.13,1676.0,0.0
509,318.66,1696.0,0.0
510,319.22,1722.0,0.0
511,319.77,1744.0,0.0
512,320.30,1771.0,0.0
513,320.86,1799.0,0.0
514,321.39,1827.0,0.0
515,321.95,1851.0,0.0
516,322.48,1884.0,0.0
517,323.03,1914.0,0.0
518,323.59,1917.0,0.0
519,324.14,1921.0,0.0
520,324.70,1916.0,0.0
521,325.25,1902.0,0.0
522,325.83,1887.0,0.0
523,326.38,1878.0,0.0
524,326.94,1869.0,0.0
525,327.48,1860.0,0.0
526,328.06,1848.0,0.0
527,328.63,1834.0,0.0
528,329.17,1826.0,0.0
529,329.73,1818.0,0.0
530,330.28,1814.0,0.0
531,330.86,1804.0,0.0
532,331.41,1797.0,0.0
533,331.97,1786.0,0.0
534,332.53,1776.0,0.0
535,333.08,1773.0,0.0
536,333.66,1762.0,0.0
537,334.20,1755.0,0.0
538,334.77,1751.0,0.0
539,335.31,1746.0,0.0
540,335.86,1769.0,0.0
541,336.44,1734.0,0.0
542,337.02,1730.0,0.0
543,337.58,1724.0,0.0
544,338.13,1719.0,0.0
545,338.67,1714.0,0.0
546,339.22,1706.0,0.0
547,339.48,1711.0,0.0
548,340.06,1705.0,0.0
549,340.61,1700.0,0.0
550,341.17,1695.0,0.0
551,341.73,1695.0,0.0
552,342.31,1689.0,0.0
553,342.88,1685.0,0.0
554,343.42,1682.0,0.0
555,343.98,1678.0,0.0
556,344.55,1676.0,0.0
557,345.11,1674.0,0.0
558,345.67,1670.0,0.0
559,346.23,1667.0,0.0
560,346.78,1665.0,0.0
561,347.34,1661.0,0.0
562,347.91,1664.0,0.0
563,348.48,1645.0,0.0
564,349.05,1633.0,0.0
565,349.61,1621.0,0.0
566,350.16,1623.0,0.0
567,350.72,1623.0,0.0
568,351.30,1621.0,0.0
569,351.84,1623.0,0.0
570,352.41,1625.0,0.0
571,352.97,1621.0,0.0
572,353.52,1623.0,0.0
573,354.08,1625.0,0.0
574,354.64,1626.0,0.0
575,355.20,1627.0,0.0
576,355.75,1626.0,0.0
577,356.31,1629.0,0.0
578,356.88,1627.0,0.0
579,357.44,1628.0,0.0
580,358.00,1629.0,0.0
581,358.56,1632.0,0.0
582,359.11,1632.0,0.0
583,359.67,1633.0,0.0
