index(601),angle,range,intensity
172,98.36,574.0,0.0
173,98.92,576.0,0.0
174,99.48,577.0,0.0
175,100.03,579.0,0.0
176,100.58,581.0,0.0
177,101.13,585.0,0.0
178,101.67,587.0,0.0
179,102.23,589.0,0.0
180,102.78,591.0,0.0
181,103.33,599.0,0.0
182,103.78,624.0,0.0
183,104.38,615.0,0.0
184,104.97,606.0,0.0
185,105.56,597.0,0.0
186,106.13,596.0,0.0
187,107.25,595.0,0.0
188,107.80,598.0,0.0
189,108.34,602.0,0.0
190,108.91,603.0,0.0
191,109.45,606.0,0.0
192,110.02,607.0,0.0
193,110.56,609.0,0.0
194,111.11,611.0,0.0
195,111.66,614.0,0.0
196,112.22,615.0,0.0
197,112.78,618.0,0.0
198,113.33,620.0,0.0
199,113.89,622.0,0.0
200,114.44,625.0,0.0
201,114.97,640.0,0.0
202,115.53,635.0,0.0
203,116.09,635.0,0.0
204,116.66,635.0,0.0
205,117.19,641.0,0.0
206,117.73,645.0,0.0
207,118.30,648.0,0.0
208,118.84,652.0,0.0
209,119.38,656.0,0.0
210,119.94,658.0,0.0
211,120.48,663.0,0.0
212,121.02,666.0,0.0
213,121.56,671.0,0.0
214,122.13,675.0,0.0
215,122.67,681.0,0.0
216,123.20,685.0,0.0
217,123.75,690.0,0.0
218,124.30,695.0,0.0
219,124.84,700.0,0.0
220,125.39,705.0,0.0
221,125.94,711.0,0.0
222,126.48,718.0,0.0
223,127.02,723.0,0.0
224,127.56,729.0,0.0
225,128.11,735.0,0.0
226,128.64,743.0,0.0
227,129.19,749.0,0.0
228,129.73,757.0,0.0
229,130.28,764.0,0.0
230,130.80,778.0,0.0
231,131.36,780.0,0.0
232,131.91,789.0,0.0
233,132.44,797.0,0.0
234,132.98,806.0,0.0
235,133.52,817.0,0.0
236,134.06,827.0,0.0
237,134.59,838.0,0.0
238,135.14,849.0,0.0
239,135.67,861.0,0.0
240,136.22,875.0,0.0
241,136.70,890.0,0.0
242,137.23,906.0,0.0
243,137.77,931.0,0.0
244,138.28,957.0,0.0
245,138.86,947.0,0.0
246,139.39,955.0,0.0
247,139.95,965.0,0.0
248,140.50,976.0,0.0
249,141.05,988.0,0.0
250,141.59,1001.0,0.0
251,142.11,1016.0,0.0
252,142.66,1030.0,0.0
253,144.83,1092.0,0.0
254,145.38,1114.0,0.0
255,145.94,1104.0,0.0
256,146.52,1094.0,0.0
257,147.64,1082.0,0.0
258,148.20,1078.0,0.0
259,148.77,1072.0,0.0
260,149.34,1066.0,0.0
261,149.91,1060.0,0.0
262,150.45,1058.0,0.0
263,151.03,1049.0,0.0
264,151.59,1046.0,0.0
265,152.16,1043.0,0.0
266,152.73,1036.0,0.0
267,153.28,1034.0,0.0
268,153.84,1029.0,0.0
269,154.42,1024.0,0.0
270,154.98,1019.0,0.0
271,155.56,1015.0,0.0
272,156.11,1013.0,0.0
273,156.67,1009.0,0.0
274,157.23,1005.0,0.0
275,157.81,1000.0,0.0
276,158.38,998.0,0.0
277,158.89,996.0,0.0
278,159.44,993.0,0.0
279,160.02,989.0,0.0
280,160.58,985.0,0.0
281,161.13,985.0,0.0
282,161.69,981.0,0.0
283,162.25,980.0,0.0
284,162.81,977.0,0.0
285,163.38,974.0,0.0
286,163.94,972.0,0.0
287,164.48,971.0,0.0
288,165.05,968.0,0.0
289,165.63,965.0,0.0
290,166.19,962.0,0.0
291,166.73,961.0,0.0
292,167.30,962.0,0.0
293,167.86,958.0,0.0
294,168.41,957.0,0.0
295,168.97,955.0,0.0
296,169.50,981.0,0.0
297,169.98,1042.0,0.0
298,170.47,1105.0,100000.0
299,172.48,3775.0,100000.0
300,173.03,3784.0,0.0
301,173.59,3794.0,0.0
302,174.14,3984.0,0.0
303,174.69,4003.0,0.0
304,180.81,4435.0,0.0
305,186.42,3533.0,0.0
306,186.98,3541.0,0.0
307,187.55,3549.0,0.0
308,188.11,3431.0,0.0
309,188.67,3474.0,0.0
310,189.22,3477.0,0.0
311,189.78,3501.0,0.0
312,190.31,3525.0,0.0
313,190.88,3596.0,100000.0
314,192.77,1096.0,100000.0
315,193.36,1044.0,0.0
316,193.98,991.0,0.0
317,194.53,999.0,0.0
318,195.08,1003.0,0.0
319,195.64,1004.0,0.0
320,196.19,1009.0,0.0
321,196.75,1014.0,0.0
322,197.28,1018.0,0.0
323,197.84,1021.0,0.0
324,198.38,1036.0,0.0
325,198.94,1035.0,0.0
326,199.48,1035.0,0.0
327,200.05,1041.0,0.0
328,200.58,1044.0,0.0
329,201.14,1048.0,0.0
330,201.69,1053.0,0.0
331,202.23,1059.0,0.0
332,202.80,1064.0,0.0
333,203.39,1069.0,0.0
334,203.92,1077.0,0.0
335,204.48,1082.0,0.0
336,205.02,1087.0,0.0
337,205.58,1093.0,0.0
338,206.13,1099.0,0.0
339,206.67,1104.0,0.0
340,207.22,1110.0,0.0
341,207.78,1116.0,0.0
342,208.38,1074.0,0.0
343,208.94,1058.0,0.0
344,209.52,1045.0,0.0
345,210.08,1031.0,0.0
346,210.66,1017.0,0.0
347,211.23,1000.0,0.0
348,211.81,990.0,0.0
349,212.39,970.0,0.0
350,212.95,960.0,0.0
351,213.53,949.0,0.0
352,214.09,936.0,0.0
353,214.67,930.0,0.0
354,215.23,918.0,0.0
355,215.81,906.0,0.0
356,216.38,895.0,0.0
357,216.94,895.0,0.0
358,217.48,902.0,0.0
359,218.03,907.0,0.0
360,218.58,915.0,0.0
361,219.11,923.0,0.0
362,219.66,932.0,0.0
363,220.20,940.0,0.0
364,220.75,948.0,0.0
365,221.30,959.0,0.0
366,221.83,969.0,0.0
367,222.38,978.0,0.0
368,222.92,989.0,0.0
369,223.47,1002.0,0.0
370,224.00,1015.0,0.0
371,224.53,1029.0,0.0
372,225.08,1044.0,0.0
373,225.58,1059.0,0.0
374,226.11,1073.0,0.0
375,226.64,1089.0,0.0
376,227.19,1106.0,0.0
377,227.72,1124.0,0.0
378,228.27,1142.0,0.0
379,228.78,1170.0,0.0
380,230.20,1550.0,0.0
381,230.75,1538.0,0.0
382,231.33,1526.0,0.0
383,231.88,1515.0,0.0
384,232.44,1505.0,0.0
385,233.00,1491.0,0.0
386,233.56,1483.0,0.0
387,234.11,1474.0,0.0
388,234.69,1465.0,0.0
389,235.23,1455.0,0.0
390,235.80,1446.0,0.0
391,236.36,1438.0,0.0
392,236.92,1431.0,0.0
393,237.47,1422.0,0.0
394,238.05,1414.0,0.0
395,238.59,1408.0,0.0
396,239.16,1398.0,0.0
397,239.70,1393.0,0.0
398,240.28,1387.0,0.0
399,240.83,1382.0,0.0
400,241.39,1372.0,0.0
401,241.95,1367.0,0.0
402,242.52,1362.0,0.0
403,243.06,1356.0,0.0
404,243.63,1350.0,0.0
405,244.17,1347.0,0.0
406,244.75,1340.0,0.0
407,245.30,1336.0,0.0
408,245.86,1331.0,0.0
409,246.41,1325.0,0.0
410,246.98,1320.0,0.0
411,247.58,1316.0,0.0
412,248.13,1311.0,100000.0
413,250.97,583.0,100000.0
414,251.56,577.0,0.0
415,252.13,577.0,0.0
416,252.67,574.0,0.0
417,253.25,572.0,0.0
418,253.83,566.0,0.0
419,254.39,564.0,0.0
420,254.95,563.0,0.0
421,255.52,563.0,0.0
422,256.06,562.0,0.0
423,256.63,562.0,0.0
424,257.20,561.0,0.0
425,257.75,560.0,0.0
426,258.31,558.0,0.0
427,258.89,557.0,0.0
428,259.44,555.0,0.0
429,260.00,554.0,0.0
430,260.58,553.0,0.0
431,261.13,552.0,0.0
432,261.69,552.0,0.0
433,262.25,551.0,0.0
434,262.80,550.0,0.0
435,263.36,550.0,0.0
436,263.94,549.0,0.0
437,264.48,548.0,0.0
438,265.05,547.0,0.0
439,265.61,547.0,0.0
440,266.16,547.0,0.0
441,266.72,546.0,0.0
442,267.28,546.0,0.0
443,267.83,546.0,0.0
444,268.41,545.0,0.0
445,268.95,546.0,0.0
446,269.52,545.0,0.0
447,270.08,545.0,0.0
448,270.63,546.0,0.0
449,271.20,546.0,0.0
450,271.75,547.0,0.0
451,272.30,548.0,0.0
452,275.39,550.0,0.0
453,275.94,550.0,0.0
454,276.50,551.0,0.0
455,277.06,552.0,0.0
456,277.63,553.0,0.0
457,278.16,554.0,0.0
458,278.72,554.0,0.0
459,279.28,556.0,0.0
460,279.84,557.0,0.0
461,280.38,559.0,0.0
462,280.94,560.0,0.0
463,281.48,562.0,0.0
464,282.05,564.0,0.0
465,282.61,565.0,0.0
466,283.14,566.0,0.0
467,283.70,568.0,0.0
468,284.25,570.0,0.0
469,284.81,572.0,0.0
470,285.34,574.0,0.0
471,285.91,576.0,0.0
472,286.45,578.0,0.0
473,287.02,579.0,0.0
474,287.55,582.0,0.0
475,288.11,585.0,0.0
476,288.66,587.0,0.0
477,289.22,589.0,0.0
478,289.77,593.0,0.0
479,290.31,594.0,0.0
480,290.86,598.0,0.0
481,291.41,601.0,0.0
482,291.95,604.0,0.0
483,292.50,608.0,0.0
484,293.05,611.0,0.0
485,293.59,614.0,0.0
486,294.16,618.0,0.0
487,294.69,622.0,0.0
488,295.23,626.0,0.0
489,295.78,629.0,0.0
490,296.33,634.0,0.0
491,296.89,638.0,0.0
492,297.45,641.0,0.0
493,297.98,646.0,0.0
494,298.53,651.0,0.0
495,299.08,656.0,0.0
496,299.59,668.0,0.0
497,300.13,680.0,0.0
498,300.70,671.0,0.0
499,301.28,662.0,0.0
500,301.84,661.0,0.0
501,303.80,574.0,0.0
502,304.39,567.0,0.0
503,304.95,562.0,0.0
504,305.55,556.0,0.0
505,306.14,549.0,0.0
506,306.70,543.0,0.0
507,307.30,538.0,0.0
508,307.91,524.0,0.0
509,308.47,523.0,0.0
510,309.03,521.0,0.0
511,309.63,515.0,0.0
512,310.19,513.0,0.0
513,310.81,499.0,0.0
514,311.38,498.0,0.0
515,311.94,497.0,0.0
516,312.53,491.0,0.0
517,313.14,480.0,0.0
518,313.67,483.0,0.0
519,314.27,479.0,0.0
520,314.84,474.0,0.0
521,315.42,469.0,0.0
522,316.00,467.0,0.0
523,316.58,463.0,0.0
524,317.16,459.0,0.0
525,317.73,456.0,0.0
526,318.33,452.0,0.0
527,318.89,449.0,0.0
528,319.47,445.0,0.0
529,320.06,442.0,0.0
530,320.66,438.0,0.0
531,321.22,436.0,0.0
532,321.78,433.0,0.0
533,322.36,430.0,0.0
534,322.94,427.0,0.0
535,323.50,425.0,0.0
536,324.06,422.0,0.0
537,324.64,419.0,0.0
538,325.20,417.0,0.0
539,325.77,415.0,0.0
540,326.36,412.0,0.0
541,326.92,410.0,0.0
542,327.47,408.0,0.0
543,328.05,406.0,0.0
544,328.61,404.0,0.0
545,329.17,402.0,0.0
546,329.77,399.0,0.0
547,330.31,398.0,0.0
548,330.88,396.0,0.0
549,331.45,394.0,0.0
550,332.02,392.0,0.0
551,332.58,391.0,0.0
552,333.17,388.0,0.0
553,333.72,387.0,0.0
554,334.28,386.0,0.0
555,334.84,385.0,0.0
556,335.41,383.0,0.0
557,335.97,382.0,0.0
558,336.55,380.0,0.0
559,337.09,379.0,0.0
560,337.66,378.0,0.0
561,338.22,377.0,0.0
562,338.78,376.0,0.0
563,339.34,375.0,0.0
564,339.91,374.0,0.0
565,340.47,372.0,0.0
566,341.03,371.0,0.0
567,341.59,370.0,0.0
568,342.16,370.0,0.0
569,342.69,369.0,0.0
570,343.25,368.0,0.0
571,343.81,367.0,0.0
572,344.36,367.0,0.0
573,344.94,365.0,0.0
574,345.48,365.0,0.0
575,346.06,364.0,0.0
576,346.63,364.0,0.0
577,347.17,364.0,0.0
578,347.75,362.0,0.0
579,348.30,362.0,0.0
580,348.86,362.0,0.0
581,349.44,361.0,0.0
582,349.98,360.0,0.0
583,350.55,360.0,0.0
584,351.09,360.0,0.0
585,351.66,360.0,0.0
586,352.23,359.0,0.0
587,352.78,359.0,0.0
588,353.36,358.0,0.0
589,353.91,358.0,0.0
590,354.47,358.0,0.0
591,355.02,358.0,0.0
592,355.58,358.0,0.0
593,356.14,358.0,0.0
594,356.69,358.0,0.0
595,357.23,359.0,0.0
596,357.77,361.0,0.0
597,358.31,363.0,0.0
598,358.84,366.0,0.0
599,359.38,367.0,0.0
600,359.91,370.0,0.0
