index(607),angle,range,intensity
177,98.52,994.0,0.0
178,99.08,996.0,0.0
179,99.63,999.0,0.0
180,100.17,1003.0,0.0
181,100.73,1006.0,0.0
182,101.30,1010.0,0.0
183,101.86,1013.0,0.0
184,102.42,1015.0,0.0
185,102.95,1018.0,0.0
186,103.52,1022.0,0.0
187,104.08,1026.0,0.0
188,104.63,1030.0,0.0
189,105.19,1033.0,0.0
190,105.75,1037.0,0.0
191,106.31,1041.0,0.0
192,106.84,1045.0,0.0
193,107.41,1049.0,0.0
194,107.97,1054.0,0.0
195,108.52,1058.0,0.0
196,109.08,1063.0,0.0
197,109.64,1067.0,0.0
198,110.17,1071.0,0.0
199,110.73,1076.0,0.0
200,111.30,1080.0,0.0
201,111.84,1086.0,0.0
202,112.41,1091.0,0.0
203,112.97,1097.0,0.0
204,113.52,1102.0,0.0
205,114.09,1112.0,0.0
206,115.95,1635.0,0.0
207,116.52,1646.0,0.0
208,117.06,1659.0,0.0
209,117.61,1667.0,0.0
210,118.17,1676.0,0.0
211,118.73,1685.0,0.0
212,119.27,1700.0,0.0
213,119.83,1713.0,0.0
214,120.39,1723.0,0.0
215,120.92,1734.0,0.0
216,121.48,1743.0,0.0
217,122.05,1757.0,0.0
218,122.58,1770.0,0.0
219,123.14,1780.0,0.0
220,123.70,1790.0,0.0
221,124.25,1807.0,0.0
222,124.80,1827.0,0.0
223,125.36,1833.0,0.0
224,125.91,1851.0,0.0
225,126.45,1869.0,0.0
226,127.02,1883.0,0.0
227,128.30,1490.0,0.0
228,128.86,1473.0,0.0
229,129.42,1456.0,0.0
230,130.00,1444.0,0.0
231,130.56,1430.0,0.0
232,131.13,1415.0,0.0
233,131.69,1414.0,0.0
234,132.25,1414.0,0.0
235,132.78,1427.0,0.0
236,133.34,1443.0,0.0
237,133.89,1455.0,0.0
238,134.44,1470.0,0.0
239,134.98,1486.0,0.0
240,135.53,1502.0,0.0
241,136.05,1516.0,0.0
242,136.58,1537.0,0.0
243,137.14,1556.0,0.0
244,137.69,1576.0,0.0
245,138.22,1609.0,0.0
246,138.78,1621.0,0.0
247,139.33,1640.0,0.0
248,139.88,1660.0,0.0
249,140.42,1681.0,0.0
250,140.97,1707.0,0.0
251,141.53,1729.0,0.0
252,142.08,1753.0,0.0
253,142.61,1787.0,0.0
254,143.16,1820.0,0.0
255,143.72,1851.0,0.0
256,145.94,1865.0,0.0
257,146.50,1864.0,0.0
258,147.05,1854.0,0.0
259,147.63,1849.0,0.0
260,148.19,1841.0,0.0
261,148.75,1834.0,0.0
262,149.30,1828.0,0.0
263,149.86,1825.0,0.0
264,150.42,1813.0,0.0
265,151.00,1807.0,0.0
266,151.55,1802.0,0.0
267,152.11,1793.0,0.0
268,152.67,1783.0,0.0
269,153.23,1775.0,0.0
270,153.80,1762.0,0.0
271,154.36,1750.0,0.0
272,154.92,1755.0,0.0
273,155.48,1741.0,0.0
274,156.03,1744.0,0.0
275,156.59,1742.0,0.0
276,157.16,1739.0,0.0
277,157.73,1726.0,0.0
278,158.31,1725.0,0.0
279,158.86,1715.0,0.0
280,159.42,1715.0,0.0
281,159.98,1714.0,0.0
282,160.53,1709.0,0.0
283,161.09,1700.0,0.0
284,161.66,1702.0,0.0
285,162.20,1694.0,0.0
286,162.78,1687.0,0.0
287,163.34,1680.0,0.0
288,163.89,1687.0,0.0
289,164.44,1698.0,0.0
290,166.78,4327.0,0.0
291,167.34,4313.0,0.0
292,167.91,4298.0,0.0
293,168.45,4315.0,0.0
294,169.02,4315.0,0.0
295,169.58,4280.0,0.0
296,170.13,4281.0,0.0
297,170.69,4283.0,0.0
298,171.84,3818.0,0.0
299,172.41,3797.0,0.0
300,172.97,3802.0,0.0
301,173.52,3807.0,0.0
302,174.08,3832.0,0.0
303,174.64,3845.0,0.0
304,175.16,4046.0,0.0
305,184.73,3163.0,0.0
306,185.30,3159.0,0.0
307,185.84,3156.0,0.0
308,187.86,1682.0,0.0
309,188.41,1686.0,0.0
310,188.97,1691.0,0.0
311,189.52,1699.0,0.0
312,190.06,1702.0,0.0
313,190.63,1705.0,0.0
314,191.17,1712.0,0.0
315,191.73,1716.0,0.0
316,192.28,1721.0,0.0
317,192.84,1719.0,0.0
318,193.39,1717.0,0.0
319,193.95,1722.0,0.0
320,194.52,1727.0,0.0
321,195.05,1736.0,0.0
322,195.61,1743.0,0.0
323,196.16,1750.0,0.0
324,196.72,1755.0,0.0
325,197.27,1762.0,0.0
326,197.83,1768.0,0.0
327,198.38,1775.0,0.0
328,198.92,1783.0,0.0
329,199.48,1792.0,0.0
330,200.03,1798.0,0.0
331,200.59,1808.0,0.0
332,201.13,1818.0,0.0
333,201.69,1829.0,0.0
334,202.25,1837.0,0.0
335,202.83,1847.0,0.0
336,203.36,1857.0,0.0
337,203.91,1868.0,0.0
338,204.47,1878.0,0.0
339,205.02,1887.0,0.0
340,205.56,1897.0,0.0
341,206.13,1877.0,0.0
342,206.69,1852.0,0.0
343,207.25,1827.0,0.0
344,207.83,1805.0,0.0
345,208.38,1780.0,0.0
346,208.95,1761.0,0.0
347,209.50,1739.0,0.0
348,210.08,1718.0,0.0
349,210.63,1698.0,0.0
350,211.20,1666.0,0.0
351,211.78,1620.0,0.0
352,212.34,1596.0,0.0
353,212.91,1572.0,0.0
354,213.48,1552.0,0.0
355,214.03,1530.0,0.0
356,214.61,1512.0,0.0
357,215.17,1495.0,0.0
358,215.73,1478.0,0.0
359,216.30,1463.0,0.0
360,216.86,1447.0,0.0
361,217.42,1435.0,0.0
362,217.98,1420.0,0.0
363,218.55,1406.0,0.0
364,219.13,1389.0,0.0
365,219.67,1379.0,0.0
366,220.25,1367.0,0.0
367,220.80,1358.0,0.0
368,221.36,1348.0,0.0
369,221.92,1337.0,0.0
370,222.48,1326.0,0.0
371,223.05,1318.0,0.0
372,223.61,1310.0,0.0
373,224.16,1302.0,0.0
374,224.73,1294.0,0.0
375,225.25,1291.0,0.0
376,225.80,1283.0,0.0
377,226.34,1284.0,0.0
378,226.91,1284.0,0.0
379,227.45,1289.0,0.0
380,228.00,1305.0,0.0
381,228.56,1287.0,0.0
382,229.14,1269.0,0.0
383,229.70,1251.0,0.0
384,230.27,1244.0,0.0
385,230.83,1237.0,0.0
386,231.39,1232.0,0.0
387,231.94,1224.0,0.0
388,232.52,1215.0,0.0
389,233.06,1210.0,0.0
390,233.64,1198.0,0.0
391,234.19,1195.0,0.0
392,234.75,1189.0,0.0
393,235.31,1183.0,0.0
394,235.88,1176.0,0.0
395,236.42,1169.0,0.0
396,236.98,1167.0,0.0
397,237.55,1161.0,0.0
398,238.11,1155.0,0.0
399,238.66,1151.0,0.0
400,239.23,1144.0,0.0
401,239.78,1142.0,0.0
402,240.34,1137.0,0.0
403,240.91,1131.0,0.0
404,241.47,1126.0,0.0
405,242.02,1122.0,0.0
406,242.58,1118.0,0.0
407,243.14,1114.0,0.0
408,243.70,1110.0,0.0
409,244.25,1108.0,0.0
410,244.81,1103.0,0.0
411,245.36,1105.0,0.0
412,245.94,1087.0,0.0
413,246.52,1069.0,0.0
414,247.08,1064.0,0.0
415,247.66,1061.0,0.0
416,248.20,1058.0,0.0
417,248.78,1054.0,0.0
418,249.34,1050.0,0.0
419,249.91,1048.0,0.0
420,250.45,1043.0,0.0
421,251.03,1041.0,0.0
422,251.59,1039.0,0.0
423,252.16,1037.0,0.0
424,252.72,1034.0,0.0
425,253.27,1030.0,0.0
426,253.84,1027.0,0.0
427,254.41,1025.0,0.0
428,254.97,1023.0,0.0
429,255.53,1022.0,0.0
430,256.08,1020.0,0.0
431,257.77,1017.0,0.0
432,258.34,1008.0,0.0
433,258.89,1013.0,0.0
434,259.45,1011.0,0.0
435,260.02,1010.0,0.0
436,260.58,1010.0,0.0
437,261.14,1008.0,0.0
438,261.69,1009.0,0.0
439,262.25,1007.0,0.0
440,262.81,1007.0,0.0
441,263.38,1007.0,0.0
442,263.94,1006.0,0.0
443,264.48,1007.0,0.0
444,265.05,1007.0,0.0
445,265.61,1007.0,0.0
446,266.17,1008.0,0.0
447,266.73,1008.0,0.0
448,267.28,1009.0,0.0
449,267.84,1009.0,0.0
450,268.41,1009.0,0.0
451,268.97,1010.0,0.0
452,269.53,1011.0,0.0
453,270.11,1012.0,0.0
454,270.66,1013.0,0.0
455,271.22,1014.0,0.0
456,271.78,1015.0,0.0
457,272.33,1018.0,0.0
458,272.88,1019.0,0.0
459,273.44,1020.0,0.0
460,274.00,1022.0,0.0
461,274.56,1024.0,0.0
462,275.11,1025.0,0.0
463,275.67,1027.0,0.0
464,276.22,1031.0,0.0
465,276.78,1033.0,0.0
466,277.34,1034.0,0.0
467,277.89,1039.0,0.0
468,278.45,1041.0,0.0
469,279.00,1044.0,0.0
470,279.56,1047.0,0.0
471,280.11,1051.0,0.0
472,280.67,1054.0,0.0
473,281.23,1056.0,0.0
474,281.78,1059.0,0.0
475,282.30,1088.0,0.0
476,282.84,1116.0,0.0
477,283.52,1014.0,0.0
478,284.11,980.0,0.0
479,284.73,941.0,0.0
480,285.31,913.0,0.0
481,285.92,885.0,0.0
482,286.52,867.0,0.0
483,287.02,908.0,0.0
484,287.69,825.0,0.0
485,288.30,807.0,0.0
486,288.89,788.0,0.0
487,289.45,787.0,0.0
488,290.00,789.0,100000.0
489,290.72,716.0,100000.0
490,291.31,705.0,0.0
491,291.91,694.0,0.0
492,292.50,681.0,0.0
493,293.11,669.0,0.0
494,293.69,656.0,0.0
495,294.28,647.0,0.0
496,294.86,638.0,0.0
497,295.47,622.0,0.0
498,296.03,614.0,0.0
499,296.66,599.0,0.0
500,297.25,590.0,0.0
501,297.81,582.0,0.0
502,298.41,574.0,0.0
503,298.98,566.0,0.0
504,299.58,558.0,0.0
505,300.19,549.0,0.0
506,300.77,541.0,0.0
507,301.36,534.0,0.0
508,301.94,526.0,0.0
509,302.53,520.0,0.0
510,303.13,513.0,0.0
511,303.70,505.0,0.0
512,304.30,499.0,0.0
513,304.88,492.0,0.0
514,305.47,488.0,0.0
515,306.05,482.0,0.0
516,306.64,475.0,0.0
517,307.23,470.0,0.0
518,307.81,464.0,0.0
519,308.41,460.0,0.0
520,308.97,455.0,0.0
521,309.56,450.0,0.0
522,310.16,445.0,0.0
523,310.73,440.0,0.0
524,311.33,435.0,0.0
525,311.91,431.0,0.0
526,312.50,427.0,0.0
527,313.09,423.0,0.0
528,313.66,419.0,0.0
529,314.25,415.0,0.0
530,314.83,411.0,0.0
531,315.41,408.0,0.0
532,316.00,404.0,0.0
533,316.55,401.0,0.0
534,317.13,397.0,0.0
535,317.70,394.0,0.0
536,318.28,390.0,0.0
537,318.88,388.0,0.0
538,319.45,384.0,0.0
539,320.03,381.0,0.0
540,322.20,331.0,0.0
541,322.77,329.0,0.0
542,323.36,327.0,0.0
543,323.94,325.0,0.0
544,324.52,323.0,0.0
545,325.08,322.0,0.0
546,325.66,320.0,0.0
547,326.23,319.0,0.0
548,326.81,317.0,0.0
549,327.38,316.0,0.0
550,327.97,314.0,0.0
551,328.53,313.0,0.0
552,329.11,311.0,0.0
553,329.67,310.0,0.0
554,330.25,309.0,0.0
555,330.83,308.0,0.0
556,331.39,307.0,0.0
557,331.97,305.0,0.0
558,332.53,304.0,0.0
559,333.11,303.0,0.0
560,333.69,302.0,0.0
561,334.25,301.0,0.0
562,334.83,300.0,0.0
563,335.38,300.0,0.0
564,335.94,299.0,0.0
565,336.52,298.0,0.0
566,337.08,297.0,0.0
567,337.66,296.0,0.0
568,338.22,295.0,0.0
569,338.78,295.0,0.0
570,339.36,294.0,0.0
571,339.95,293.0,0.0
572,340.52,293.0,0.0
573,341.09,292.0,0.0
574,341.66,292.0,0.0
575,342.23,291.0,0.0
576,342.89,291.0,0.0
577,343.42,290.0,0.0
578,343.95,291.0,0.0
579,344.53,290.0,0.0
580,345.11,289.0,0.0
581,345.67,289.0,0.0
582,346.23,289.0,0.0
583,346.81,288.0,0.0
584,347.38,288.0,0.0
585,347.94,288.0,0.0
586,348.50,288.0,0.0
587,349.06,288.0,0.0
588,349.63,288.0,0.0
589,350.19,288.0,0.0
590,350.75,288.0,0.0
591,351.33,287.0,0.0
592,351.89,287.0,0.0
593,352.45,287.0,0.0
594,353.02,287.0,0.0
595,353.58,287.0,0.0
596,354.14,287.0,0.0
597,354.69,287.0,0.0
598,355.25,287.0,0.0
599,355.81,287.0,0.0
600,356.38,287.0,0.0
601,356.92,288.0,0.0
602,357.48,288.0,0.0
603,358.05,288.0,0.0
604,358.61,288.0,0.0
605,359.17,288.0,0.0
606,359.72,289.0,0.0
