index(589),angle,range,intensity
227,130.80,2200.0,0.0
228,131.36,2179.0,0.0
229,131.92,2158.0,0.0
230,132.50,2144.0,0.0
231,133.06,2125.0,0.0
232,133.63,2105.0,0.0
233,134.20,2086.0,0.0
234,134.77,2063.0,0.0
235,135.34,2036.0,0.0
236,135.91,2021.0,0.0
237,136.48,2005.0,0.0
238,137.03,1993.0,0.0
239,137.61,1977.0,0.0
240,138.17,1965.0,0.0
241,138.73,1949.0,0.0
242,139.31,1934.0,0.0
243,139.88,1917.0,0.0
244,140.44,1894.0,0.0
245,141.00,1885.0,0.0
246,141.56,1876.0,0.0
247,142.13,1868.0,0.0
248,142.67,1921.0,0.0
249,143.23,1917.0,0.0
250,143.80,1938.0,0.0
251,144.33,1983.0,0.0
252,144.88,2027.0,0.0
253,162.36,1563.0,0.0
254,162.94,1555.0,0.0
255,163.50,1552.0,0.0
256,164.06,1549.0,0.0
257,164.61,1545.0,0.0
258,165.17,1543.0,0.0
259,165.73,1540.0,0.0
260,166.30,1538.0,0.0
261,166.86,1532.0,0.0
262,167.42,1527.0,0.0
263,167.98,1528.0,0.0
264,168.55,1528.0,0.0
265,169.11,1515.0,0.0
266,169.67,1515.0,0.0
267,170.22,1515.0,0.0
268,170.78,1508.0,0.0
269,171.34,1511.0,0.0
270,171.91,1505.0,0.0
271,172.47,1506.0,0.0
272,173.02,1508.0,0.0
273,173.58,1506.0,0.0
274,174.14,1504.0,0.0
275,174.70,1505.0,0.0
276,175.27,1504.0,0.0
277,175.81,1502.0,0.0
278,176.38,1504.0,0.0
279,176.94,1504.0,0.0
280,177.50,1504.0,0.0
281,178.06,1505.0,0.0
282,178.61,1506.0,0.0
283,179.17,1502.0,0.0
284,179.73,1506.0,0.0
285,180.30,1506.0,0.0
286,180.86,1507.0,0.0
287,181.44,1509.0,0.0
288,181.98,1510.0,0.0
289,182.55,1512.0,0.0
290,183.11,1514.0,0.0
291,183.66,1516.0,0.0
292,184.22,1518.0,0.0
293,184.78,1519.0,0.0
294,185.33,1523.0,0.0
295,185.92,1450.0,0.0
296,186.53,1389.0,0.0
297,187.11,1327.0,0.0
298,188.47,1065.0,0.0
299,189.09,1011.0,0.0
300,189.69,967.0,0.0
301,190.31,923.0,0.0
302,190.94,889.0,0.0
303,191.53,857.0,0.0
304,192.14,830.0,0.0
305,192.75,807.0,0.0
306,193.33,784.0,0.0
307,193.94,767.0,0.0
308,194.53,749.0,0.0
309,195.11,734.0,0.0
310,195.70,720.0,0.0
311,196.31,705.0,0.0
312,196.91,692.0,0.0
313,197.45,693.0,0.0
314,198.02,689.0,0.0
315,198.58,691.0,0.0
316,199.13,694.0,0.0
317,199.67,697.0,0.0
318,200.36,651.0,0.0
319,200.94,639.0,0.0
320,201.55,625.0,0.0
321,202.16,611.0,0.0
322,202.73,600.0,0.0
323,203.34,588.0,0.0
324,203.94,579.0,0.0
325,204.55,567.0,0.0
326,205.17,555.0,0.0
327,205.77,544.0,0.0
328,206.36,536.0,0.0
329,206.95,529.0,0.0
330,207.55,519.0,0.0
331,208.16,510.0,0.0
332,208.77,500.0,0.0
333,209.34,494.0,0.0
334,209.94,487.0,0.0
335,210.53,480.0,0.0
336,211.13,472.0,0.0
337,211.73,464.0,0.0
338,212.33,458.0,0.0
339,212.92,451.0,0.0
340,213.52,446.0,0.0
341,214.11,441.0,0.0
342,214.69,436.0,0.0
343,215.30,430.0,0.0
344,215.91,423.0,0.0
345,216.48,418.0,0.0
346,217.08,414.0,0.0
347,217.67,409.0,0.0
348,218.25,405.0,0.0
349,218.84,401.0,0.0
350,219.44,396.0,0.0
351,220.02,392.0,0.0
352,220.63,387.0,0.0
353,221.23,382.0,0.0
354,221.80,379.0,0.0
355,222.41,375.0,0.0
356,223.00,371.0,0.0
357,223.56,369.0,0.0
358,224.16,365.0,0.0
359,224.75,363.0,0.0
360,225.31,360.0,0.0
361,225.91,357.0,0.0
362,226.52,352.0,100000.0
363,228.13,309.0,100000.0
364,228.72,306.0,0.0
365,229.28,303.0,0.0
366,229.87,300.0,0.0
367,230.45,298.0,0.0
368,231.05,296.0,0.0
369,231.63,294.0,0.0
370,232.22,292.0,0.0
371,232.84,288.0,0.0
372,233.42,287.0,0.0
373,234.00,285.0,0.0
374,234.59,283.0,0.0
375,235.19,281.0,0.0
376,235.75,280.0,0.0
377,236.34,278.0,0.0
378,236.94,276.0,0.0
379,237.53,274.0,0.0
380,238.11,272.0,0.0
381,238.69,271.0,0.0
382,239.28,269.0,0.0
383,239.84,268.0,0.0
384,240.45,266.0,0.0
385,241.05,264.0,0.0
386,241.63,263.0,0.0
387,242.19,262.0,0.0
388,242.78,260.0,0.0
389,243.38,259.0,0.0
390,243.94,258.0,0.0
391,244.53,256.0,0.0
392,245.11,255.0,0.0
393,245.70,254.0,0.0
394,246.27,253.0,0.0
395,246.84,252.0,0.0
396,247.42,251.0,0.0
397,248.00,250.0,0.0
398,248.58,249.0,0.0
399,249.16,248.0,0.0
400,249.75,247.0,0.0
401,250.31,246.0,0.0
402,250.89,245.0,0.0
403,251.48,244.0,0.0
404,252.06,243.0,0.0
405,252.58,243.0,0.0
406,253.14,242.0,0.0
407,253.73,241.0,0.0
408,254.30,241.0,0.0
409,254.88,240.0,0.0
410,255.42,240.0,0.0
411,256.00,239.0,0.0
412,256.59,238.0,0.0
413,257.16,238.0,0.0
414,257.72,237.0,0.0
415,258.28,237.0,0.0
416,258.88,236.0,0.0
417,259.44,236.0,0.0
418,260.02,235.0,0.0
419,260.56,235.0,0.0
420,261.13,235.0,0.0
421,261.69,235.0,0.0
422,262.28,234.0,0.0
423,262.83,234.0,0.0
424,263.39,234.0,0.0
425,263.95,234.0,0.0
426,264.52,234.0,0.0
427,265.08,233.0,0.0
428,265.64,233.0,0.0
429,266.20,233.0,0.0
430,266.77,233.0,0.0
431,267.33,233.0,0.0
432,267.88,233.0,0.0
433,268.44,233.0,0.0
434,269.00,233.0,0.0
435,269.56,233.0,0.0
436,270.11,233.0,0.0
437,270.67,233.0,0.0
438,271.23,233.0,0.0
439,271.80,233.0,0.0
440,272.34,233.0,0.0
441,272.91,233.0,0.0
442,273.45,234.0,0.0
443,274.02,234.0,0.0
444,274.58,234.0,0.0
445,275.16,234.0,0.0
446,275.67,235.0,0.0
447,276.23,235.0,0.0
448,276.78,236.0,0.0
449,277.34,236.0,0.0
450,277.91,236.0,0.0
451,278.44,237.0,0.0
452,279.00,237.0,0.0
453,279.55,237.0,0.0
454,280.09,238.0,0.0
455,280.66,238.0,0.0
456,281.19,239.0,0.0
457,281.73,240.0,0.0
458,282.30,240.0,0.0
459,282.84,241.0,0.0
460,283.38,242.0,0.0
461,283.92,242.0,0.0
462,284.47,243.0,0.0
463,285.02,244.0,0.0
464,285.58,244.0,0.0
465,286.11,245.0,0.0
466,286.66,246.0,0.0
467,287.20,247.0,0.0
468,287.77,247.0,0.0
469,288.28,248.0,0.0
470,288.81,250.0,0.0
471,289.38,250.0,0.0
472,289.91,251.0,0.0
473,290.45,252.0,0.0
474,291.00,253.0,0.0
475,291.55,254.0,0.0
476,292.06,256.0,0.0
477,292.59,257.0,0.0
478,293.14,258.0,0.0
479,293.69,259.0,0.0
480,294.22,260.0,0.0
481,294.75,262.0,0.0
482,295.30,263.0,0.0
483,295.84,264.0,0.0
484,296.38,266.0,0.0
485,296.92,267.0,0.0
486,297.44,269.0,0.0
487,297.98,270.0,0.0
488,298.52,272.0,0.0
489,299.06,273.0,0.0
490,299.58,275.0,0.0
491,300.11,277.0,0.0
492,300.66,278.0,0.0
493,301.19,280.0,0.0
494,301.72,282.0,0.0
495,302.23,284.0,0.0
496,302.77,286.0,0.0
497,303.30,288.0,0.0
498,303.83,290.0,0.0
499,304.36,292.0,0.0
500,304.88,294.0,0.0
501,305.41,296.0,0.0
502,305.94,298.0,0.0
503,306.48,300.0,0.0
504,307.00,303.0,0.0
505,307.52,305.0,0.0
506,308.05,308.0,0.0
507,308.56,311.0,0.0
508,309.11,313.0,0.0
509,309.63,316.0,0.0
510,310.14,319.0,0.0
511,310.66,322.0,0.0
512,311.20,324.0,0.0
513,311.73,327.0,0.0
514,312.25,331.0,0.0
515,312.77,334.0,0.0
516,313.28,337.0,0.0
517,313.81,341.0,0.0
518,314.34,344.0,0.0
519,314.86,348.0,0.0
520,315.36,352.0,0.0
521,315.91,355.0,0.0
522,316.42,359.0,0.0
523,316.95,363.0,0.0
524,317.47,367.0,0.0
525,317.94,372.0,0.0
526,318.44,377.0,0.0
527,318.95,384.0,0.0
528,319.44,392.0,0.0
529,322.16,405.0,0.0
530,322.64,416.0,0.0
531,323.13,427.0,0.0
532,323.69,427.0,0.0
533,325.77,454.0,0.0
534,326.27,464.0,0.0
535,326.78,472.0,0.0
536,327.30,481.0,0.0
537,327.81,489.0,0.0
538,328.34,497.0,0.0
539,328.86,507.0,0.0
540,329.38,516.0,0.0
541,329.86,534.0,0.0
542,331.63,517.0,0.0
543,332.19,514.0,0.0
544,332.78,510.0,0.0
545,333.34,508.0,0.0
546,333.92,506.0,0.0
547,334.50,502.0,0.0
548,335.06,501.0,0.0
549,335.64,498.0,0.0
550,336.22,495.0,0.0
551,336.80,493.0,0.0
552,337.36,492.0,0.0
553,337.97,485.0,0.0
554,338.58,476.0,0.0
555,339.16,471.0,0.0
556,339.73,465.0,0.0
557,340.28,465.0,0.0
558,341.63,497.0,0.0
559,342.23,485.0,0.0
560,342.89,468.0,0.0
561,343.52,457.0,0.0
562,345.02,489.0,0.0
563,345.63,480.0,0.0
564,346.23,473.0,0.0
565,346.81,469.0,0.0
566,347.41,465.0,0.0
567,347.97,463.0,0.0
568,348.53,463.0,0.0
569,349.11,462.0,0.0
570,349.66,461.0,0.0
571,350.22,461.0,0.0
572,350.80,459.0,0.0
573,351.36,460.0,0.0
574,351.92,459.0,0.0
575,352.48,459.0,0.0
576,353.05,460.0,100000.0
577,353.45,488.0,100000.0
578,354.00,489.0,0.0
579,354.58,486.0,0.0
580,355.22,472.0,0.0
581,355.86,458.0,0.0
582,356.42,459.0,0.0
583,356.97,459.0,0.0
584,357.53,459.0,0.0
585,358.09,459.0,0.0
586,358.66,460.0,0.0
587,359.22,460.0,0.0
588,359.78,460.0,0.0
