scenario_id,scan_id,t,pose_x,pose_y,pose_yaw,goal_x,goal_y,theta_deg,r_m,hit_x,hit_y,valid,noise_free_r_m,final_goal_x,final_goal_y
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,225.0,2.388566017150879,2.5999999046325684,-0.699999988079071,1,2.404163122177124,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,225.5,2.4098238945007324,2.5999999046325684,-0.7299325466156006,1,2.4254209995269775,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,226.0,2.4316489696502686,2.5999999046325684,-0.7604015469551086,1,2.4472460746765137,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,226.5,2.4540603160858154,2.5999999046325684,-0.7914262413978577,1,2.4696574211120605,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,227.0,2.4770774841308594,2.5999999046325684,-0.8230268359184265,1,2.4926745891571045,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,227.5,2.5007212162017822,2.5999999046325684,-0.8552244305610657,1,2.5163183212280273,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,228.0,2.525012969970703,2.5999999046325684,-0.8880412578582764,1,2.5406100749969482,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,228.5,2.549975633621216,2.5999999046325684,-0.9215004444122314,1,2.565572738647461,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,229.0,2.5756330490112305,2.5999999046325684,-0.9556263089179993,1,2.5912301540374756,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,229.5,2.6020102500915527,2.5999999046325684,-0.9904442429542542,1,2.617607355117798,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,230.0,2.629133462905884,2.5999999046325684,-1.025981068611145,1,2.644730567932129,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,230.5,2.6570301055908203,2.5999999046325684,-1.0622649192810059,1,2.6726272106170654,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,231.0,2.685729742050171,2.5999999046325684,-1.099325180053711,1,2.701326847076416,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,231.5,2.7152624130249023,2.5999999046325684,-1.137192964553833,1,2.7308595180511475,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,232.0,2.7456605434417725,2.5999999046325684,-1.1759008169174194,1,2.7612576484680176,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,232.5,2.7769582271575928,2.5999999046325684,-1.2154831886291504,1,2.792555332183838,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,233.0,2.8091912269592285,2.5999999046325684,-1.2559762001037598,1,2.8247883319854736,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,233.5,0.0,,,0,2.8579940795898438,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,234.0,2.876615524291992,2.5999999046325684,-1.3398492336273193,1,2.8922126293182373,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,234.5,2.9118893146514893,2.5999999046325684,-1.3833121061325073,1,2.9274864196777344,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,235.0,2.9482624530792236,2.5999999046325684,-1.4278515577316284,1,2.9638595581054688,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,235.5,2.9857823848724365,2.5999999046325684,-1.4735153913497925,1,3.0013794898986816,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,236.0,3.024498701095581,2.5999999046325684,-1.5203536748886108,1,3.040095806121826,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,236.5,3.064464569091797,2.5999999046325684,-1.5684198141098022,1,3.080061674118042,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,237.0,3.0773799419403076,2.6154439449310303,-1.5939888954162598,1,3.0929770469665527,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,237.5,3.0600671768188477,2.647446870803833,-1.5939888954162598,1,3.0756642818450928,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,238.0,3.0431785583496094,2.67909574508667,-1.5939888954162598,1,3.0587756633758545,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,238.5,3.026704788208008,2.7104015350341797,-1.5939888954162598,1,3.042301893234253,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,239.0,3.010637044906616,2.7413742542266846,-1.5939888954162598,1,3.0262341499328613,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,239.5,0.0,,,0,3.0105628967285156,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,240.0,2.9796831607818604,2.8023598194122314,-1.5939888954162598,1,2.9952802658081055,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,240.5,2.964780807495117,2.8323917388916016,-1.5939888954162598,1,2.9803779125213623,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,241.0,0.0,,,0,2.9658477306365967,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,241.5,2.9360852241516113,2.8915789127349854,-1.5939888954162598,1,2.9516823291778564,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,242.0,2.9222769737243652,2.9207515716552734,-1.5939888954162598,1,2.9378740787506104,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,242.5,3.666059970855713,2.5999999046325684,-2.265669584274292,1,3.681657075881958,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,243.0,3.7289745807647705,2.5999999046325684,-2.336437940597534,1,3.7445716857910156,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,243.5,3.794372320175171,2.5999999046325684,-2.409672498703003,1,3.809969425201416,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,244.0,3.8623952865600586,2.5999999046325684,-2.4855165481567383,1,3.8779923915863037,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,244.5,12.0,,,0,12.0,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,245.0,12.0,,,0,12.0,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,245.5,12.0,,,0,12.0,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,246.0,12.0,,,0,12.0,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,246.5,12.0,,,0,12.0,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,247.0,12.0,,,0,12.0,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,247.5,4.426717281341553,2.5999999046325684,-3.10416316986084,1,4.442314147949219,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,248.0,4.522497177124023,2.5999999046325684,-3.2076475620269775,1,4.5380940437316895,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,248.5,4.622859477996826,2.5999999046325684,-3.315701484680176,1,4.638456344604492,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,249.0,4.72813081741333,2.5999999046325684,-3.4286513328552246,1,4.743727684020996,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,249.5,4.838669776916504,2.5999999046325684,-3.546856641769409,1,4.85426664352417,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,250.0,4.954870700836182,2.5999999046325684,-3.6707115173339844,1,4.970467567443848,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,250.5,5.0771684646606445,2.5999999046325684,-3.800651788711548,1,5.0927653312683105,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,251.0,5.2060441970825195,2.5999999046325684,-3.9371585845947266,1,5.2216410636901855,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,251.5,5.256864547729492,2.627023458480835,-4.0,1,5.272461414337158,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,252.0,0.0,,,0,2.7274813652038574,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,252.5,2.7042758464813232,3.4821183681488037,-1.5939888954162598,1,2.7198729515075684,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,253.0,0.0,,,0,2.712512731552124,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,253.5,2.68980073928833,3.531625509262085,-1.5939888954162598,1,2.705397844314575,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,254.0,2.6829280853271484,3.556185722351074,-1.5939888954162598,1,2.6985251903533936,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,254.5,2.6762945652008057,3.580623149871826,-1.5939888954162598,1,2.691891670227051,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,255.0,2.6698977947235107,3.604942798614502,-1.5939888954162598,1,2.685494899749756,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,255.5,2.6637349128723145,3.6291489601135254,-1.5939888954162598,1,2.6793320178985596,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,256.0,2.6578032970428467,3.6532459259033203,-1.5939888954162598,1,2.673400402069092,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,256.5,2.6521005630493164,3.6772384643554688,-1.5939888954162598,1,2.6676976680755615,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,257.0,0.0,,,0,2.6622214317321777,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,257.5,2.6413726806640625,3.724926471710205,-1.5939888954162598,1,2.6569697856903076,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,258.0,2.636343002319336,3.7486305236816406,-1.5939888954162598,1,2.651940107345581,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,258.5,2.631533622741699,3.772247076034546,-1.5939888954162598,1,2.6471307277679443,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,259.0,2.6269426345825195,3.7957797050476074,-1.5939888954162598,1,2.6425397396087646,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,259.5,2.622568130493164,3.81923246383667,-1.5939888954162598,1,2.638165235519409,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,260.0,0.0,,,0,2.634005308151245,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,260.5,2.6144614219665527,3.865915060043335,-1.5939888954162598,1,2.630058526992798,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,261.0,2.6107261180877686,3.8891525268554688,-1.5939888954162598,1,2.6263232231140137,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,261.5,2.607200860977173,3.912325859069824,-1.5939888954162598,1,2.622797966003418,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,262.0,2.60388445854187,3.935438632965088,-1.5939888954162598,1,2.6194815635681152,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,262.5,0.0,,,0,2.6163723468780518,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,263.0,2.597872257232666,3.9814982414245605,-1.5939888954162598,1,2.613469362258911,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,263.5,2.5951740741729736,4.004452228546143,-1.5939888954162598,1,2.6107711791992188,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,264.0,2.5926802158355713,4.027360916137695,-1.5939888954162598,1,2.6082773208618164,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,264.5,5.007528781890869,3.818554639816284,-4.0,1,5.023125648498535,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,265.0,5.003502368927002,3.8625566959381104,-4.0,1,5.019099235534668,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,265.5,4.999864101409912,3.90649151802063,-4.0,1,5.015460968017578,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,266.0,4.996612548828125,3.9503660202026367,-4.0,1,5.012209415435791,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,266.5,4.993746757507324,3.9941868782043457,-4.0,1,5.00934362411499,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,267.0,4.991264820098877,4.037961006164551,-4.0,1,5.006861686706543,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,267.5,0.0,,,0,5.004763603210449,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,268.0,0.0,,,0,5.003047943115234,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,268.5,4.986116886138916,4.169070243835449,-4.0,1,5.001713752746582,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,269.0,4.985164642333984,4.212724685668945,-4.0,1,5.00076150894165,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,269.5,4.984593391418457,4.256365776062012,-4.0,1,5.000190258026123,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,270.0,4.984403133392334,4.300000190734863,-4.0,1,5.0,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,270.5,4.984593391418457,4.343634128570557,-4.0,1,5.000190258026123,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,271.0,4.985164642333984,4.387275218963623,-4.0,1,5.00076150894165,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,271.5,0.0,,,0,5.001713752746582,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,272.0,4.987451076507568,4.474603652954102,-4.0,1,5.003047943115234,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,272.5,4.989166736602783,4.518304824829102,-4.0,1,5.004763603210449,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,273.0,4.991264820098877,4.562038898468018,-4.0,1,5.006861686706543,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,273.5,4.993746757507324,4.605813026428223,-4.0,1,5.00934362411499,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,274.0,0.0,,,0,5.012209415435791,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,274.5,4.999864101409912,4.693508625030518,-4.0,1,5.015460968017578,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,275.0,5.003502368927002,4.737443447113037,-4.0,1,5.019099235534668,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,275.5,2.5903892517089844,4.5497727394104,-1.5939888954162598,1,2.6059863567352295,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,276.0,2.5926802158355713,4.572638988494873,-1.5939888954162598,1,2.6082773208618164,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,276.5,2.5951740741729736,4.595547676086426,-1.5939888954162598,1,2.6107711791992188,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,277.0,2.597872257232666,4.618501663208008,-1.5939888954162598,1,2.613469362258911,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,277.5,2.6007752418518066,4.641505241394043,-1.5939888954162598,1,2.6163723468780518,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,278.0,2.60388445854187,4.6645612716674805,-1.5939888954162598,1,2.6194815635681152,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,278.5,2.607200860977173,4.687674045562744,-1.5939888954162598,1,2.622797966003418,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,279.0,2.6107261180877686,4.7108473777771,-1.5939888954162598,1,2.6263232231140137,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,279.5,0.0,,,0,2.630058526992798,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,280.0,2.618408203125,4.757390022277832,-1.5939888954162598,1,2.634005308151245,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,280.5,2.622568130493164,4.780767440795898,-1.5939888954162598,1,2.638165235519409,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,281.0,2.5761141777038574,4.794521808624268,-1.5440943241119385,1,2.5917112827301025,0.2,0.5
13,0,0.0,4.3,1.0,0.785398163397448,4.9,1.6,281.5,2.464851140975952,4.794521808624268,-1.4306524991989136,1,2.4804482460021973,0.2,0.5
